filename,kind,level,seg_iou,beta0,beta1,n_nodes,total_edge_length,mean_width
7256,drop_components,0.4,0.4174757281553398,2,0,77,127.15432893255064,2.3652272286353173
7256,boundary_noise,1,0.6668781725888325,6,305,435,1067.4255403194195,1.4369206708053062
7256,boundary_noise,2,0.4236295902075572,15,490,688,1682.446968344232,1.1255183088224987
7256,boundary_noise,3,0.3344449737970462,22,537,816,1936.5962466429007,1.0521868847164453
7257,baseline,0,0.815086782376502,4,6,137,283.9360748630712,2.4473379197781973
7257,dilate,1,0.6986373165618449,4,13,136,276.83556979968284,3.4130646612714317
7257,erode,1,0.5689900426742532,4,6,134,278.35028842544426,1.6189171413877117
7257,dilate,2,0.5481927710843374,4,1,113,223.96551211459388,5.002511336740139
7257,erode,2,0.1507537688442211,12,1,78,180.4062338568773,1.0845756377929296
7257,dilate,3,0.46340640809443506,4,0,108,200.06601717798227,6.263078517383999
7257,erode,3,0.0208183776022972,2,1,9,190.1535383644542,1.2666666640175714
7257,dilate,4,0.38804713804713803,4,4,116,208.8944443027285,7.375328294162093
7257,erode,4,0.003589375448671931,1,0,2,2.414213562373095,1.0
7257,dilate,5,0.3366480717923842,4,0,111,184.16652224137047,8.533627699087331
7257,erode,5,0.0,0,0,0,0.0,0.0
7257,drop_components,0.05,0.6673414304993253,3,6,118,237.23759005323623,2.3652084378872886
7257,drop_components,0.1,0.6871621621621622,3,6,118,236.99494936611677,2.4942847146826277
7257,drop_components,0.2,0.5812841530054644,3,3,111,207.7523086789976,2.231594558234687
7257,drop_components,0.3,0.5812841530054644,3,3,111,207.7523086789976,2.231594558234687
7257,drop_components,0.4,0.42748618784530384,2,3,88,161.0538238691625,2.1468113281510095
7257,boundary_noise,1,0.6365280289330922,6,344,471,1134.3573706012885,1.3517207907010542
7257,boundary_noise,2,0.4234930448222566,8,585,759,1908.1404025201848,1.0856063201022241
7257,boundary_noise,3,0.31880733944954126,22,520,763,1916.5840533340806,1.0356406271848266
7258,baseline,0,0.858242463117383,5,1,129,287.9066376115485,2.3646418068760124
7258,dilate,1,0.7206759443339961,5,1,139,280.8355697996829,3.26300858422149
7258,erode,1,0.5700934579439252,5,4,138,289.9066376115482,1.568003609560538
7258,dilate,2,0.5384896023349143,5,2,143,288.0782104868022,4.34381802432187
7258,erode,2,0.14343163538873996,15,1,94,219.41026669026482,1.0531914880935183
7258,dilate,3,0.44272076372315033,5,3,132,278.1787155501904,5.354052868756381
7258,erode,3,0.014745308310991957,2,0,11,115.88946455402446,1.0
7258,dilate,4,0.36147501213003397,4,11,142,307.32085117392154,6.119795602811894
7258,erode,4,0.0,0,0,0,0.0,0.0
7258,dilate,5,0.30890269151138716,4,4,135,265.8944443027285,7.814046418225324
7258,erode,5,0.0,0,0,0,0.0,0.0
7258,drop_components,0.05,0.6675375571521881,4,0,108,209.37972567696707,2.437597166608881
