filename,fg_psnr_with,fg_psnr_without,fg_ssim_with,fg_ssim_without,full_psnr_with,full_psnr_without,bytes_with,bytes_without
7503,27.75927042120971,16.91519368746184,0.9987106843444385,0.9896684465533216,31.371087668738042,29.22603944902019,2230,1340
7504,27.414708454144545,14.246535413638846,0.999537606357361,0.9899893923271085,30.889731541096598,28.289057686560625,2209,1324
7505,27.575935675584443,16.139874724636435,0.9989735753132646,0.9897404841460508,30.543963706250274,28.36173772419889,2448,1405
7506,28.34777482144525,17.7515365446611,0.999529805599023,0.995934585438473,30.531198392934343,29.563363350823554,1545,976
7507,28.717260898610636,18.72456913045764,0.9984829277785185,0.991340508249041,31.72999117026474,30.319434714838668,1864,1156
7508,27.698027033491883,14.767549620783251,0.9995986573108527,0.9928946999109024,31.646928566369002,29.494032787875742,1734,1038
7509,28.202082711444156,17.88209897485315,0.9992437096764116,0.9944387591112553,30.49094448433266,29.313455478378067,1797,1095
7510,28.047255192757984,17.332266583035818,0.99939479106479,0.9943759106055973,30.4135124880907,29.063727920438858,2003,1249
7511,27.404613878194112,16.024491394154033,0.9995273966043133,0.9940001537501423,31.353484894270558,29.912931875402926,1539,966
7512,28.372889226434935,17.268203894940108,0.9992977350990223,0.9923515898389653,31.091664880049986,29.283676224660073,2209,1352
7513,27.492780808387693,15.298234459154553,0.9993844358123131,0.98958224690051,31.526822224318355,29.158920828141028,2218,1355
7514,28.81044307589483,21.37676055421951,0.9986469184725721,0.9938009150760015,30.537049116654536,29.770948162748923,2293,1508
7515,28.80500241393254,19.5245092822794,0.9986111257722592,0.9907608803552777,31.129625604831116,29.874876339503963,2052,1303
7516,28.209982759664424,18.938640186782585,0.9986111310568708,0.9917888108360465,30.79252696542408,29.39896512081191,2201,1378
7517,27.806503637019972,16.969135721651586,0.9984600963633044,0.9884952963267439,31.624316105268466,29.264534514535608,2141,1247
7518,27.22537702828705,14.962411438516149,0.9994431446038188,0.992454442146816,30.590609001580255,28.573585955439267,1799,1043
7519,28.56909510163879,20.705074888721672,0.9987685867448409,0.9937399230113578,30.332202392611293,29.429249888529732,2360,1499
7520,27.518922807327066,16.45239548306247,0.9994353816645577,0.9934136334572979,30.106645648618798,28.505931869968705,2113,1292
7521,27.4970204303896,16.76580370248324,0.9990278626455847,0.9902378149275115,30.785425927190964,28.758800851918117,2213,1304
7522,28.471732124760987,19.043683010607076,0.9992829570634445,0.9950659909469278,30.393451296536355,29.43676021831142,1960,1276
7523,27.418537225733417,15.415036287494118,0.9994894996663506,0.9920064047981333,31.179779749287448,29.047137924510444,1963,1218
7524,28.580156926134567,20.269488764267983,0.999105648549444,0.9945097611493874,30.411905453889435,29.58568426538129,2110,1320
7525,28.546835299173598,19.427103114023414,0.9985632315360802,0.9922751281321229,30.66082550788899,29.45851226199548,2128,1334
7526,28.516737780160184,19.108461087969943,0.9982975556538568,0.9900750548363602,30.47422229346266,29.10449407744503,2284,1391
7527,27.831557306279407,15.70092757040004,0.9995819946359656,0.9940173883521373,30.68494731081628,29.051144140793227,1920,1197
7528,27.85221343196968,17.015648638931864,0.9986554773886775,0.9889500716102968,30.44718443393737,28.473281031889712,2364,1393
7529,28.105813238985636,17.377833328119262,0.9994371718762288,0.9933163613068443,31.076829895027767,29.646981115645122,2026,1282
7530,27.645966757780993,16.32301228602867,0.9991636014127454,0.9893647061126359,30.979214203162073,28.598616205994777,2479,1480
7531,29.782957418671565,20.981530866438813,0.9990456368159589,0.9946276635125396,31.355499372488403,30.483490663583588,2068,1401
7532,28.077512816283825,17.40994699563756,0.9994008274094247,0.9939964243509799,30.834471959767,29.484320925684674,1896,1241
7533,28.480294386682647,17.785174030570573,0.9988160108867977,0.9905164699741621,31.66668689263504,30.020350604489817,1834,1113
7534,27.285386681822715,14.826588482116183,0.9994307385879577,0.989927403677397,31.200657413092216,28.664522688575435,2203,1316
7535,29.194001518816997,19.510672866611884,0.9987681504683499,0.9915424587653193,31.40901650969664,29.969548088767684,2236,1412
7536,28.232011854275967,17.174017002441648,0.9993577503593399,0.9933518868934404,30.527012885814067,28.97443959674755,2219,1360
7537,27.997858578559782,18.588649095141914,0.9984137425914079,0.990597239339706,30.180839997443908,28.871523736730165,2111,1236
7538,27.410364142628406,14.93539972900635,0.999017015260842,0.9868437919634592,31.46826601676228,28.215018181167526,2408,1462
7540,28.138070679184487,16.641371834863907,0.9993552065046656,0.9928231966020391,31.259898778171046,29.549952127270195,1883,1169
7541,28.75513603763878,20.285891705590664,0.9988870321014994,0.9940717089511131,30.570819202889417,29.569710247480078,2183,1410
7542,28.38447127449593,19.40110186054994,0.9983804419539671,0.9899559267306028,31.262809299530137,29.69525750292837,2421,1480
7543,26.987607694559852,17.35475883703255,0.9996058580895955,0.996327882860216,27.845010623802324,27.46540977157336,1181,734
7544,26.384180492042507,16.705950841638415,0.9995557733815599,0.9966961881710334,28.45870881778845,27.9805162168344,1182,726
7545,28.05660832096821,17.887946445549318,0.9989672252486322,0.991532383064842,30.55720679854977,29.00024061534634,2260,1377
7546,28.161281274799972,17.28035334984256,0.9992630839423093,0.9920473150226655,30.262931983973232,28.447118247056203,2635,1632
7547,27.782118286005012,15.111019086877102,0.9996335908726193,0.9932893487623462,31.449177177939752,29.544903008137958,1688,1071
7549,28.04571546230069,17.024260247581005,0.9995238585169697,0.9939483284376834,30.19936077537536,28.92423265626264,2047,1285
7550,27.678487486929306,15.920731761083058,0.9992837992912601,0.989748257500557,31.3379328184747,29.017047528232926,2388,1490
7551,27.947551355311457,15.652870748456568,0.999516425610065,0.991099196591538,31.12036423644907,29.147661890051523,2123,1294
7552,27.982679944077052,16.48643790105315,0.9992063365477126,0.9908048398343909,30.933704952359285,28.85401871944613,2234,1350
7553,28.43445632027742,17.137657735770127,0.9992746049477859,0.9918034644721673,31.375212724454585,29.446190454436124,2250,1429
7554,27.784151337271336,18.279416335411895,0.9989328283104058,0.9923177859707474,30.329247516672112,28.9513347405847,2280,1328
7555,27.575163531161824,17.019788497850353,0.9987920137059102,0.988578615642187,31.393302108076856,29.1195877802725,2261,1296
7556,29.186578691011803,19.30108819035868,0.9992117584379668,0.993050262878286,31.740386538269377,30.456941944709005,2012,1293
7557,27.732655908371143,17.141006005800342,0.999168664899539,0.9916345823025268,31.07077250987072,29.133631974367017,2311,1431
7558,27.467423819606644,14.545633113602003,0.9995512034567937,0.9914517871256346,30.622790394967634,28.24828463194013,2262,1380
7559,27.142967401041496,15.075566911560907,0.9993389468404302,0.9909388697272807,30.826780520169766,28.451540154884846,2136,1287
7560,27.971690940357455,17.179297959991313,0.9992237893760227,0.9926383790044531,31.15092000029791,29.376306820704464,2009,1206
7561,28.27519377294902,15.524458976659265,0.99927947019735,0.9889622561999194,31.44086194530695,29.04307763623666,2183,1332
7562,27.956382727574038,18.041970099793115,0.9993660712329512,0.9945700227611252,30.238363490604772,29.083264398694936,1989,1231
7563,28.603211380321664,18.292338866911326,0.9994058948767103,0.994245921871958,30.972222119008904,29.81195951325936,1915,1258
7564,28.348439677097726,18.060836146806505,0.9991114589079964,0.9922434109066027,31.166366958025606,29.559919484425123,2273,1444
7565,28.22734125871048,16.595320333244256,0.9993116320827797,0.9910771749729196,31.340638549510196,29.285413031461246,2234,1408
7566,28.655227827675056,18.316041485611528,0.9993238857156811,0.993679013344086,30.85425185765123,29.653516989264553,1915,1148
7567,27.774980911744617,16.95374429826942,0.9993998298846327,0.9930331795384221,30.261915971026983,28.70431839380624,2308,1419
7568,28.62163317672371,20.214060701801092,0.9985978907154082,0.9932818201973178,30.26227356388825,29.43468936165352,1867,1172
7569,27.54396971966414,16.729011082353434,0.9992613578019075,0.9919835980702164,30.986202066454624,29.057560761336802,2248,1350
