filename,gt_iou,seg_iou,seg_f1,seg_precision,seg_recall,gt_fg_ssim,gt_fg_psnr,ng_fg_ssim,ng_fg_psnr,ng_iou,ng_topo_q,topo_preservation,ng_psnr,ng_ssim,ng_bytes,graph_n_components,graph_n_cycles,graph_n_junctions,graph_n_endpoints,graph_mean_degree,graph_complexity,n_nodes,n_edges,total_edge_length,mean_width_px,mean_curvature,delta_gt_iou,delta_gt_fg_psnr,delta_gt_fg_ssim,delta_fg_ssim,delta_iou,total_time_ms,ng_n_components,ng_n_cycles,ng_euler_characteristic,ng_n_junctions,ng_n_endpoints,ng_mean_degree,ng_graph_complexity,ng_seg_beta_0,ng_seg_beta_1,graph_n_nodes,graph_n_edges,graph_n_sampled,graph_mean_edge_length,graph_mean_width,graph_total_edge_length,graph_mean_curvature,png_bytes,ng_vs_png,ng_vs_raw,image_shape,image_pixels,image_type,segmenter,n_points,n_structures,jpeg_quality,jpeg_bytes,jpeg_psnr,jpeg_ssim,jpeg_fg_psnr,jpeg_fg_ssim,jpeg_iou,jpeg_topo_q,jpeg_beta_0,jpeg_beta_1,jpeg_betti_preservation,webp_quality,webp_bytes,webp_psnr,webp_ssim,webp_fg_ssim,webp_fg_psnr,webp_topo_q,webp_iou,jp2_bytes,jp2_psnr,jp2_ssim,jp2_fg_ssim,jp2_fg_psnr,jp2_topo_q,jp2_iou,delta_fg_psnr,delta_topo_q,delta_psnr,delta_ssim,gt_available,gt_topology_q,recon_topology_q,jpeg_gt_iou,jpeg_gt_fg_psnr,jpeg_gt_fg_ssim,stem
7447.png,0.7669117647058824,0.4710200927357032,0.6403992645127398,0.47156673114119924,0.997545008183306,0.9995179483634758,27.426900151920577,0.9976787103990004,28.126907982394854,0.4563031709203403,0.486582880967408,0.7505425590968492,30.135744973127206,0.5256368876975308,2263,4,22,40,19,2.116883116883117,5.5,308,326,561.5949930978649,4.3314988311235005,0.027190506675334937,0.004653220872301467,0.34215773617677314,3.2007964692826185e-05,-7.280597241476894e-05,0.011987625676720792,589.4677639007568,4,22,-18,40,19,2.116883116883117,5.5,4,0,308,326,249,1.7226840279075584,4.3314988311235005,561.5949930978649,0.027190506675334937,46000,20.326999558108707,28.959787892178525,256x256,65536,sparse,Meijering,308,4,24,2075,30.52853573430047,0.577161225074409,28.037807293286043,0.9977515163714151,0.4443155452436195,0.4113950303216448,8,1,0.0,29,2050,30.768353896592252,0.6216194872111858,0.9975162719960987,27.657053043904373,0.3980013041272512,0.4418245071511403,4118,31.247243401568966,0.6743220039478511,0.9986819033876221,30.476611484206998,0.350082008457004,0.4430721729062138,0.08910068910881108,0.07518785064576317,-0.39279076117326284,-0.051524337376878226,True,0.6483081806219331,0.486582880967408,0.7622585438335809,27.084742415743804,0.999485940398783,7447
7448.png,0.7368012422360248,0.42804967129291455,0.5994884910485934,0.42946134115060464,0.9923793395427604,0.9994102792421315,28.187201179548957,0.9974324754718105,28.860932233848885,0.38290098648154913,0.3988368330643338,0.5809596572682133,30.926694654862978,0.5683538853057059,2667,6,32,75,34,2.134020618556701,5.333333333333333,388,414,747.923839708383,3.70083141111836,0.03925904024814726,0.011526516961299582,-0.4121824431058201,-7.62377283413107e-05,-0.0003886562551198569,0.010237007001886234,618.4933185577393,6,32,-26,75,34,2.134020618556701,5.333333333333333,6,2,388,414,279,1.8065793229671052,3.70083141111836,747.923839708383,0.03925904024814726,45212,16.952380952380953,24.572928383952007,256x256,65536,sparse,Meijering,388,6,31,2625,31.428938132775706,0.6308526767065559,29.41647765443353,0.9978211317269303,0.3726639794796629,0.4574247922770118,7,1,0.6666666666666667,39,2594,31.77652025064837,0.6755479720433528,0.9976964161851639,29.17306471050709,0.2922853375877995,0.37801314828341853,3527,31.850960884493308,0.681584762487773,0.9983491763415835,30.860985419411755,0.29012520294054533,0.3618421052631579,-0.5555454205846431,-0.05858795921267801,-0.502243477912728,-0.06249879140085002,True,0.6865138191173947,0.3988368330643338,0.7252747252747253,28.599383622654777,0.9994865169704729,7448
7449.png,0.6361815754339119,0.5048762190547637,0.67098703888335,0.5113981762917933,0.9753623188405797,0.9992567644833914,27.42307492727165,0.9976387827342064,28.04532779038272,0.39841389728096677,0.1829050720577633,0.2634556219304578,29.98684782866238,0.5208053696339253,2496,6,23,54,26,2.1008902077151337,3.8333333333333335,337,354,678.316368551717,3.8449220310686605,0.0362419366349066,0.014651446794778478,-0.16504073115762452,-9.23845991624983e-05,-9.451656220904603e-05,0.013301857782296034,593.6939716339111,6,23,-17,54,26,2.1008902077151337,3.8333333333333335,6,3,337,354,257,1.9161479337619085,3.8449220310686605,678.316368551717,0.0362419366349066,46071,18.457932692307693,26.256410256410255,256x256,65536,sparse,Meijering,337,6,26,2358,30.511156982180452,0.584806104310154,28.191100755686218,0.9977332992964154,0.38511203949867073,0.28227347483976906,12,2,0.33333333333333337,31,2458,30.813023487302637,0.6393615596129398,0.997567415647847,27.834869071866265,0.20873128001818397,0.36850094876660344,3681,31.033365828304365,0.6522647172060975,0.9984928732690159,29.827462213254492,0.15452539185534464,0.38992042440318303,-0.1457729653034967,-0.09936840278200576,-0.5243091535180717,-0.06400073467622869,True,0.6942538205012883,0.1829050720577633,0.6215301286391334,27.588115658429274,0.9993491490825539,7449
7450.png,0.6934594168636722,0.4087203119461184,0.5802717664821339,0.41075881724260777,0.9880034275921166,0.9993878272257107,27.3901878488231,0.9971936405582645,28.10615727115756,0.3479188900747065,0.2455891623289067,0.42419867164928554,30.249451022391685,0.5354721760790284,2716,11,26,68,42,2.0802139037433154,2.3636363636363638,374,389,722.9478088830308,3.689487544291797,0.043610116577116914,-0.006856040549577003,-0.5422829459424072,-0.00010485183044695034,-0.0005468460006995413,-0.004414562009369016,646.5470790863037,11,26,-15,68,42,2.0802139037433154,2.3636363636363638,11,0,374,389,264,1.858477657796989,3.689487544291797,722.9478088830308,0.043610116577116914,45725,16.83541973490427,24.12960235640648,256x256,65536,sparse,Meijering,374,11,29,2554,30.90009113564546,0.6056421089198979,28.818812766820653,0.9977404865589641,0.3523334520840755,0.31003272573090035,9,3,0.0,34,2550,31.16830280743468,0.6557231248275835,0.9975574625293845,28.499893248897834,0.31613859078764417,0.32407407407407407,3382,31.225115814307042,0.64913571340382,0.9982722573926172,30.28728126552529,0.26987932811252946,0.33986462415390095,-0.7126554956630926,-0.06444356340199364,-0.6506401132537754,-0.07016993284086948,True,0.5789484473726789,0.2455891623289067,0.7003154574132492,27.932470794765507,0.9994926790561577,7450
7451.png,0.70083523158694,0.3765530423701816,0.547095579726915,0.3772741781040536,0.9949494949494949,0.9995215461817893,26.923512407212364,0.9974778280263845,27.93116943676804,0.33450255102040816,0.28585315081796947,0.4912532494954827,29.96523720270817,0.5267202277042659,2885,8,27,73,37,2.0969387755102042,3.375,392,411,760.278532562885,3.707566187698014,0.051417448261757745,-0.00714955928758465,-0.5651070689029822,-6.900875490900571e-05,-0.000515045796779634,-0.0031929485008175273,613.2645606994629,8,27,-19,73,37,2.0969387755102042,3.375,8,1,392,411,282,1.8498261132916862,3.707566187698014,760.278532562885,0.051417448261757745,46083,15.973310225303292,22.716117850953207,256x256,65536,sparse,Meijering,392,8,30,2881,30.690846709155153,0.6091439449124024,28.66753875077905,0.9979928738231642,0.3376954995212257,0.4336660904749403,7,1,0.9375,32,2590,30.918649565072293,0.6507081175898669,0.9977584547699957,28.13196816749958,0.4384996363383531,0.3190810465858328,3213,30.924511240042627,0.6318777178950032,0.9983874087799334,29.876764144768448,0.377077604231577,0.3283343969368219,-0.7363693140110072,-0.14781293965697084,-0.7256095064469825,-0.08242371720813657,True,0.5818855165060807,0.28585315081796947,0.7079847908745247,27.488619476115346,0.9995905549366984,7451
7452.png,0.6094808126410836,0.5147435897435897,0.6796445196783749,0.5173969072164949,0.9901356350184957,0.9991821609361589,27.59940733215526,0.9971304479902123,27.860694901954155,0.38466453674121404,0.21050646682896113,0.2789521298122732,30.28293734020083,0.5487860340401083,2670,4,24,58,23,2.1129943502824857,6.0,354,374,707.2742239841161,4.07313487893444,0.04034310784402817,0.00023225772778878717,-0.4083043010679823,-0.00014334345383726355,-0.0004932941868103224,0.01030886663812125,605.6671142578125,4,24,-20,58,23,2.1129943502824857,6.0,4,2,354,374,273,1.891107550759665,4.07313487893444,707.2742239841161,0.04034310784402817,45685,17.11048689138577,24.545318352059926,256x256,65536,sparse,Meijering,354,4,28,2584,30.923563158745107,0.612669680378008,28.695861636736772,0.9976237421770227,0.3743556701030928,0.2554684125340906,16,3,0.0,35,2550,31.23886083389731,0.6638985543052446,0.9972366833098596,28.18716147323125,0.312398245979678,0.3447164948453608,3459,31.32055238804402,0.6595241267495116,0.9981712440449683,30.049176970223215,0.2565625072488381,0.3690821256038647,-0.8351667347826179,-0.04496194570512946,-0.6406258185442759,-0.06388364633789967,True,0.7546329435470737,0.21050646682896113,0.6092485549132948,28.00771163322324,0.9993255043899961,7452
7453.png,0.6868537666174298,0.4917081260364842,0.6592551417454141,0.4966499162479062,0.9801652892561984,0.9992610800450149,27.764902369760552,0.9972020179786479,28.784186794919748,0.44732441471571904,0.37410423327281905,0.6347804954743418,31.19090803218282,0.5782695076363176,1874,4,16,33,20,2.1012658227848102,4.0,237,249,558.4967066188171,5.265484387361551,0.03351025253265475,0.004666035649211087,-0.20064402250462976,-0.0001454009569094028,-0.0001530592520767593,0.0009257547492198537,659.9185466766357,4,16,-12,33,20,2.1012658227848102,4.0,4,0,237,249,184,2.2429586611197454,5.265484387361551,558.4967066188171,0.03351025253265475,45048,24.038420490928495,34.97118463180363,256x256,65536,sparse,Otsu,237,4,24,1814,31.43486888525797,0.6102856078780312,28.78110584363331,0.9973550772307247,0.4463986599664992,0.48829142221345756,6,7,0.0,32,1738,31.59761978333677,0.6438436288393498,0.9971298555616105,28.61314225705058,0.49135248131968623,0.43467336683417085,4685,32.41079869806402,0.7290633735287052,0.9986234491849383,31.74181577395811,0.2920156806421521,0.4463986599664992,0.0030809512864387045,-0.1141871889406385,-0.24396085307515136,-0.03201610024171364,True,0.5893442472476544,0.37410423327281905,0.6821877309682187,27.965546392265182,0.9994064810019243,7453
7455.png,0.6754221388367729,0.49457111834962,0.6618234653105703,0.4995887030435975,0.9800968262506724,0.9991569793464297,28.00561704662789,0.9963044928642995,28.22559481012553,0.4632814632814633,0.22538148953686576,0.349230947116782,30.10478511273923,0.5421189355689155,3081,6,36,87,38,2.1449275362318843,6.0,414,444,849.1385649449018,3.866458086863808,0.04406896120386,-0.011691508333935619,-0.4335548497115127,-0.00011522231373295444,-0.0006838665656576648,0.0013636550622851962,607.6879501342773,6,36,-30,87,38,2.1449275362318843,6.0,6,0,414,444,289,1.9124742453713952,3.866458086863808,849.1385649449018,0.04406896120386,45809,14.868224602401817,21.271015903927296,256x256,65536,sparse,Meijering,414,6,32,3077,30.930941463044284,0.6268431122029372,29.005419832482097,0.9969883594299571,0.4619178082191781,0.37410423327281905,14,4,0.0,36,2962,31.18705086001878,0.6784887550267813,0.9965353347855322,28.32129726059604,0.2524163629221786,0.45225718194254444,648,30.202736254249842,0.5417445123006619,0.9948763184348862,26.779184850583086,0.45528905436548717,0.4882256297918949,-0.7798250223565688,-0.1487227437359533,-0.8261563503050553,-0.08472417663402165,True,0.6453651699472635,0.22538148953686576,0.6871136471707086,28.439171896339403,0.9992722016601626,7455
7456.png,0.5469194312796208,0.3420324238829577,0.5097230406599883,0.3454472843450479,0.9719101123595506,0.9994299158489627,28.20124212909586,0.9969543790363844,29.10647842593076,0.29529130087789307,0.26246699884792346,0.5163057007257619,31.23882774474592,0.5780480105272308,2429,9,22,49,32,2.0728291316526612,2.4444444444444446,357,370,698.9174838521926,3.776701147148923,0.03744050321445163,0.043050959326042526,-0.44328923308762214,-8.75923288147229e-05,-0.0004739696194797638,0.029716221005688603,617.7804470062256,9,22,-13,49,32,2.0728291316526612,2.4444444444444446,9,0,357,370,276,1.8889661725734899,3.776701147148923,698.9174838521926,0.03744050321445163,44847,18.46315356113627,26.980650473445863,256x256,65536,sparse,Meijering,357,9,30,2377,31.683127495798086,0.6334810577273783,29.75081708304021,0.9974283486558642,0.26557507987220447,0.44678026191912623,5,2,0.0,43,2424,32.07132316403333,0.6812222077472655,0.9976055432237873,29.97493595863847,0.22894841419643375,0.27910685805422647,3740,32.19842679002319,0.6985928882540761,0.998180620664869,31.56910185185348,0.25298249968956743,0.2649640861931365,-0.6443386571094507,-0.18431326307120277,-0.4442997510521671,-0.05543304720014752,True,0.5083558025390349,0.26246699884792346,0.5038684719535783,28.644531362183482,0.9995175081777774,7456
7457.png,0.6409438775510204,0.5023576351106275,0.668759053597296,0.506028498355864,0.9857651245551602,0.9990661658095896,27.14250245279597,0.9965462027348853,28.17953474501685,0.4210334788937409,0.32294312550183535,0.5154218702886926,30.881014521754793,0.5679219737965379,2252,4,25,51,23,2.138157894736842,6.25,304,325,704.377949687567,4.778736177243684,0.02633551258524693,0.007351140845443305,-0.7910934403177876,-0.00020881791844018505,-0.0003780001963739066,0.014018498988735417,678.6413192749023,4,25,-21,51,23,2.138157894736842,6.25,4,1,304,325,230,2.167316768269433,4.778736177243684,704.377949687567,0.02633551258524693,45282,20.107460035523978,29.101243339253998,256x256,65536,sparse,Otsu,304,4,27,2201,31.268098926963212,0.6141694285806645,28.729523675733617,0.9969242029312592,0.40701497990500546,0.4511883639059735,6,8,0.0,36,2196,31.5772106907912,0.6586767750611975,0.9968050142136318,28.503389809852546,0.38121660819385916,0.40138787436084733,4257,32.04110525353712,0.7064513283336308,0.9981933634765447,31.217814312866807,0.32242211215739525,0.4130752373995617,-0.5499889307167685,-0.12824523840413815,-0.38708440520841947,-0.04624745478412662,True,0.6265607730633391,0.32294312550183535,0.6335927367055771,27.933595893113758,0.9992749837280298,7457
7458.png,0.6336971350613916,0.48786860768943635,0.6557952834922228,0.49190816710575835,0.9834462001504891,0.9992742278629545,28.036213478785193,0.9973232556205115,28.619966810152494,0.39333832335329344,0.3712364455329016,0.4951957197384022,30.965704820807467,0.5746617151104405,2241,4,20,49,22,2.1032258064516127,5.0,310,326,623.9128952998483,4.314678417098138,0.031862252646438,-0.03159212113695553,-0.2219233316101672,-8.284628467791766e-05,-0.00025959444252754427,-0.0149323533384359,606.9836616516113,4,20,-16,49,22,2.1032258064516127,5.0,4,1,310,326,239,1.9138432371160952,4.314678417098138,623.9128952998483,0.031862252646438,45093,20.12182061579652,29.24408746095493,256x256,65536,sparse,Meijering,310,4,28,2238,31.45843367339981,0.6235862166934886,28.9499199031983,0.997582850063039,0.40827067669172934,0.5034146962085904,7,3,0.0,36,2050,31.67907823046177,0.6576160337946305,0.9974750137298294,28.685048276532665,0.3879302858264987,0.4081172491544532,4135,32.114032364106016,0.70497540699786,0.9985321463845793,31.374151406060818,0.27895867241663386,0.39602102102102105,-0.32995309304580545,-0.13217825067568878,-0.492728852592343,-0.04892450158304806,True,0.7496762002083039,0.3712364455329016,0.6652892561983471,28.25813681039536,0.9993570741476324,7458
7459.png,0.6195732155997057,0.3981223922114047,0.5695100721213628,0.400629811056683,0.9845227858985383,0.9994216961642475,27.95700907055853,0.9973761984645519,28.710675062633534,0.35938590369853457,0.29999420588557435,0.44856322855737335,30.819835679530954,0.5644040277414871,2473,5,25,50,23,2.1142857142857143,5.0,350,370,697.2456018941187,4.157317251137325,0.03568622477535158,-0.007494453573226645,-0.23532080677752631,-5.788391856964559e-05,-0.00036331356530638903,0.009140977176491205,598.7162590026855,5,25,-20,50,23,2.1142857142857143,5.0,5,2,350,370,277,1.8844475726868035,4.157317251137325,697.2456018941187,0.03568622477535158,45336,18.332389809947433,26.500606550748078,256x256,65536,sparse,Meijering,350,5,29,2459,31.262584988337927,0.6189219843076414,29.161790398580038,0.9977395120298583,0.35024492652204336,0.4336660904749403,7,0,0.30000000000000004,36,2250,31.54009676565259,0.6601625815219359,0.9974145613521654,28.661508266568283,0.38890325893794775,0.314555633310007,3729,31.768436518385762,0.6829613690581956,0.9984415159834497,30.983617875383324,0.26016887873334404,0.3397480755773268,-0.4511153359465041,-0.13367188458936596,-0.44274930880697383,-0.054517956566154324,True,0.668789117758019,0.29999420588557435,0.6270676691729323,28.192329877336057,0.9994795800828171,7459
7460.png,0.6978807294233612,0.5779569892473119,0.7325383304940376,0.580492743840702,0.9924985574148875,0.9988159475824567,28.030198073796594,0.9965130224614577,28.708214455958597,0.5756656555443208,0.6071336158197971,0.9695721457644721,31.376971440382047,0.5991831963050998,2409,4,22,46,22,2.108433734939759,5.5,332,350,696.2953310868926,4.3702185990580595,0.032170531168810315,0.0021188727129676233,-0.5149308630404086,-0.00012286955619134066,-0.000356386981491541,0.026222523583470325,643.3537006378174,4,22,-18,46,22,2.108433734939759,5.5,4,0,332,350,264,1.9894152316768314,4.3702185990580595,696.2953310868926,0.032170531168810315,44854,18.61934412619344,27.204649232046492,256x256,65536,sparse,Otsu,332,4,30,2393,31.755328262286362,0.6441576341813419,29.203886038749218,0.9968694094429492,0.5494431319608505,0.4541737326046622,11,8,0.0,40,2402,32.06430627360795,0.6880993600644554,0.996469004770206,28.848632671197425,0.4674081989931028,0.5413153456998314,3860,32.29429330868709,0.7077124594342046,0.9981623630744577,31.358239688557358,0.39560626347423433,0.5352445193929174,-0.49567158279062085,0.15295988321513487,-0.3783568219043154,-0.04497443787624211,True,0.6261871470545335,0.6071336158197971,0.6957618567103936,28.545128936837003,0.9989388171386481,7460
7461.png,0.6950416849495392,0.5878900216249614,0.7404669260700389,0.5946875,0.9809278350515463,0.9984617325929497,27.981811014947425,0.9964178961260249,28.664374787534165,0.588034717916925,0.6587022446990063,0.8700627790350018,31.049879331437765,0.5831638060884908,2556,4,19,37,15,2.088495575221239,4.75,339,354,703.7769874080416,4.460495671691445,0.03365171175162658,0.0019811867288986873,-0.7565799476853066,-0.0002781409889850428,-0.0002874150433886946,0.00934976933481213,598.207950592041,4,19,-15,37,15,2.088495575221239,4.75,4,2,339,354,287,1.9880705858984178,4.460495671691445,703.7769874080416,0.03365171175162658,45107,17.647496087636934,25.640062597809077,256x256,65536,sparse,Meijering,339,4,31,2547,31.546804138933084,0.6378949770502472,29.16569644330496,0.9967053111694136,0.5786849485821128,0.6833632306209467,8,19,0.0,38,2350,31.759221593337813,0.674709557594155,0.9960852835761262,28.505526928665827,0.24421625854427453,0.5822470515207946,3420,31.929969421478745,0.6844668067810766,0.9978676297657997,30.971239987446225,0.22508350203891914,0.5809435707678076,-0.5013216557707949,-0.024660985921940437,-0.49692480749531853,-0.05473117096175639,True,0.7570743865512575,0.6587022446990063,0.6930604982206405,28.73839096263273,0.9987398735819347,7461
7462.png,0.6871479774705581,0.5092261904761904,0.6748175902188918,0.5127359904105484,0.9867358708189158,0.9991265709914587,27.38077529403899,0.9973148668559236,28.13076426318176,0.4603458556946929,0.41957808485925774,0.603562114660904,30.747388611556687,0.5736562095769944,2603,4,12,27,16,2.046376811594203,3.0,345,353,601.4263704405226,4.502300830509352,0.023105084523256072,0.017893319085464987,-0.3717670347265454,-0.00012300458321645724,-0.000134969678367014,0.014403956922605432,567.1100616455078,4,12,-8,27,16,2.046376811594203,3.0,4,0,345,353,302,1.7037574233442532,4.502300830509352,601.4263704405226,0.023105084523256072,45453,17.461774875144066,25.17710334229735,256x256,65536,sparse,Meijering,345,4,28,2551,31.16357479002875,0.6266898018576055,28.33657238269476,0.9974498365342906,0.44594189877208745,0.35273533292196535,12,1,0.0,37,2582,31.5462875953636,0.6782090712990998,0.997233770404714,28.039548225302568,0.38121660819385916,0.4364343404128029,3380,31.601023521306793,0.6683809283127001,0.9983138045911233,30.41703673845493,0.41192988259711893,0.4538922155688623,-0.2058081195130015,0.06684275193729239,-0.4161861784720635,-0.05303359228061111,True,0.6951696845568032,0.41957808485925774,0.6692546583850931,27.752542328765536,0.9992495755746752,7462
7463.png,0.5731625084288604,0.4119527005433046,0.5835219556360344,0.4143362262937962,0.9862280030604438,0.9990909433153847,27.88238832075517,0.9960115271507421,28.136783848097487,0.3145853193517636,0.21907231579154052,0.3213259037799404,30.040327462959628,0.5281295113391323,3070,11,38,78,41,2.1227272727272726,3.4545454545454546,440,467,867.5796132116591,3.4161779555407437,0.04014236719622404,-0.004662651485851765,-0.8348524017207417,-0.00022176014133967747,-0.0009969077563009021,0.021110552395800897,643.4183120727539,11,38,-27,78,41,2.1227272727272726,3.4545454545454546,11,3,440,467,321,1.8577721910313856,3.4161779555407437,867.5796132116591,0.04014236719622404,45761,14.90586319218241,21.347231270358307,256x256,65536,sparse,Meijering,440,11,33,3057,30.996498349083076,0.6208529400109922,29.286340452466014,0.997008434907043,0.2934747669559627,0.2689937967814926,15,4,0.6515151515151515,38,3032,31.305613408699557,0.6762530439520923,0.9968280032379572,29.252519041268087,0.13017171420150486,0.27982091461464664,3091,31.091279862493387,0.6326951663833734,0.9972758505000738,30.05508803588293,0.14335942044439265,0.3070539419087137,-1.1495566043685272,-0.04992148098995208,-0.9561708861234486,-0.0927234286718599,True,0.6817760822095809,0.21907231579154052,0.5778251599147122,28.71724072247591,0.9993127034567244,7463
7464.png,0.7298716452742123,0.44240348692403486,0.6134254262896611,0.44336973478939157,0.9950980392156863,0.9993509527655753,27.494760381294636,0.9966164423603954,28.3367903873555,0.4767985051385861,0.4857264722933681,0.7416495130318538,30.59627515320934,0.5580528078915423,2604,5,16,35,24,2.0599455040871937,3.2,367,378,661.7557202163753,4.676360586033855,0.026530204418248413,0.003451024301746042,-0.4774814823940865,-6.0362260512869526e-05,-0.00042999966820489455,0.006521505449821718,667.2172546386719,5,16,-11,35,24,2.0599455040871937,3.2,5,0,367,378,308,1.7506765085089258,4.676360586033855,661.7557202163753,0.026530204418248413,45564,17.497695852534562,25.167434715821813,256x256,65536,sparse,Meijering,367,5,29,2527,31.142996594164853,0.6200153553125771,28.866255428701223,0.9970464420286003,0.4702769996887644,0.6145459671144078,6,7,0.0,34,2354,31.322993782039475,0.6583869211460909,0.9965426772766264,28.153941688543057,0.5415939886947765,0.4572051042639278,3683,31.58094750711787,0.6764419700095442,0.9980788300811266,30.581026680336308,0.29196599578871385,0.4639751552795031,-0.5294650413457234,-0.12881949482103972,-0.5467214409555119,-0.0619625474210348,True,0.6549272449566163,0.4857264722933681,0.7264206209724663,27.972241863688723,0.9994113150260882,7464
7465.png,0.5397877984084881,0.4345905538566089,0.6058739933680719,0.4527433628318584,0.9155332856120257,0.9990073282009836,27.966956340435484,0.9961739129564307,28.82182449447634,0.326025459688826,0.2591817793182821,0.390461312854274,31.42477027204869,0.5945757368320793,2413,7,27,56,27,2.113960113960114,3.857142857142857,351,371,658.5851034134844,4.276640158433181,0.03338928399982725,0.002414061034750725,-0.8088972312319349,-0.000275652686126171,-0.0007307586031565227,0.012397141104755205,609.8494529724121,7,27,-20,56,27,2.113960113960114,3.857142857142857,7,1,351,371,268,1.775162003809927,4.276640158433181,658.5851034134844,0.03338928399982725,44692,18.52134272689598,27.159552424368005,256x256,65536,sparse,Meijering,351,7,30,2362,31.84298366169303,0.6441640332704163,29.562242695415843,0.9969046715595872,0.3136283185840708,0.25732741677921767,8,1,0.9285714285714286,43,2246,32.23427176089971,0.6817701454136844,0.9970150072802632,29.86148255969409,0.3296799539643608,0.3448763250883392,3943,32.470371673451076,0.7134012229895859,0.9978061757850355,31.570381577685357,0.3098933243222889,0.3248407643312102,-0.7404182009395051,0.001854362539064458,-0.41821338964433963,-0.049588296438336954,True,0.6637835062932667,0.2591817793182821,0.5373737373737374,28.77585357166742,0.9992829808871098,7465
7466.png,0.6968147856861974,0.7042930051035725,0.8264928659503259,0.7139379184418746,0.9811794228356336,0.9974437512424819,28.234479236232836,0.9956388816940536,28.586710969568294,0.5706964124208622,0.4117411667242976,0.524815695034735,30.85156575431217,0.5716485819521566,2680,5,17,41,24,2.0689655172413794,3.4,348,360,707.0151577273231,4.631314644183235,0.03465590314387025,-0.013909393182025775,-0.5285682937995446,-0.00030117679747143633,-0.00047011088536874635,-0.010036698757568518,665.7710075378418,5,17,-12,41,24,2.0689655172413794,3.4,5,0,348,360,283,1.9639309936870046,4.631314644183235,707.0151577273231,0.03465590314387025,45305,16.904850746268657,24.453731343283582,256x256,65536,sparse,Meijering,348,5,30,2579,31.345168607503652,0.6310948811166475,29.120836187733616,0.9961089925794223,0.5807331111784307,0.5034146962085904,12,15,0.0,41,2662,31.70887700297076,0.6811452325802883,0.9957731083233615,28.772760551837656,0.37984000499724146,0.5102843315184513,3495,31.722360720256752,0.6782012581507404,0.9970491541053128,30.432892046493443,0.17892667125586093,0.5574557455745575,-0.5341252181653218,-0.09167352948429275,-0.4936028531914829,-0.059446299164490846,True,0.7845443088302579,0.4117411667242976,0.7107241788682231,28.76304753003238,0.9977449280399533,7466
