L,arm,n,bytes,n_components_bias_pct,n_components_ccc,n_components_mdape,n_components_vs_jpeg,total_length_px_bias_pct,total_length_px_ccc,total_length_px_mdape,total_length_px_vs_jpeg,mean_width_px_bias_pct,mean_width_px_ccc,mean_width_px_mdape,mean_width_px_vs_jpeg,n_branches_bias_pct,n_branches_ccc,n_branches_mdape,n_branches_vs_jpeg,n_junctions_bias_pct,n_junctions_ccc,n_junctions_mdape,n_junctions_vs_jpeg,cycle_rank_bias_pct,cycle_rank_ccc,cycle_rank_mdape,cycle_rank_vs_jpeg,length_endcorr_bias_pct,length_endcorr_ccc,junc_f1_3,end_f1_3,junc_f1_5,end_f1_5,components_eq_tubes
10,SEG,73,,57.87671232876712,0.0,50.0,2/0 p=1.6e-01,-10.51495089261211,0.3052000195686668,7.458814874339542,45/26 p=6.5e-03,21.31419989913795,0.0005701385195276628,11.121767308550298,42/31 p=5.2e-02,55.518394648829435,-0.006221507106462854,50.0,2/0 p=1.6e-01,-66.66666666666667,-0.042857142857142844,100.0,0/0 p=nan,-66.66666666666667,-0.04285714285714286,100.0,0/1 p=3.2e-01,11.729344650675694,0.2752014254580331,0.8904109589041096,0.46417050865500753,0.8904109589041096,0.6413953306166716,0.0
10,GRAPH7,73,3842.7123287671234,57.87671232876712,0.0,50.0,2/0 p=1.6e-01,-10.500033027519404,0.3060797914130821,7.481238593367304,47/26 p=5.5e-03,21.132423199386714,0.0005804229457938371,10.910777639107886,50/23 p=2.6e-04,55.518394648829435,-0.006221507106462854,50.0,2/0 p=1.6e-01,-66.66666666666667,-0.042857142857142844,100.0,0/0 p=nan,-66.66666666666667,-0.04285714285714286,100.0,0/1 p=3.2e-01,11.661770607963364,0.2779097880114017,0.8904109589041096,0.46417050865500753,0.8904109589041096,0.6413953306166716,0.0
10,GRAPH7p,73,,57.87671232876712,0.0,50.0,2/0 p=1.6e-01,-10.514950892612067,0.30520001956866755,7.458814874339499,47/26 p=5.0e-03,23.975098808842393,-5.234727945765699e-05,22.029582506239258,29/44 p=2.0e-01,55.518394648829435,-0.006221507106462854,50.0,2/0 p=1.6e-01,-66.66666666666667,-0.042857142857142844,100.0,0/0 p=nan,-66.66666666666667,-0.04285714285714286,100.0,0/1 p=3.2e-01,12.959407358170765,0.21267816653179805,0.8904109589041096,0.46417050865500753,0.8904109589041096,0.6413953306166716,0.0
10,GRAPH6,73,3767.671232876712,35.273972602739725,0.0,25.0,57/0 p=1.5e-12,-13.126277941324929,0.2438033294458925,10.337472256650646,4/69 p=4.0e-13,21.16114371245667,0.0006149950958758422,10.65397957124211,43/30 p=7.2e-03,33.44481605351171,-0.01629146919431279,25.0,56/1 p=6.6e-12,-66.66666666666667,-0.042857142857142844,100.0,0/0 p=nan,-100.0,0.0,100.0,1/0 p=3.2e-01,6.581465378422322,0.44752326548827254,0.8904109589041096,0.5087090182673116,0.8904109589041096,0.7022684631436062,0.3698630136986301
10,JPEG,73,3803.2602739726026,58.56164383561644,0.0,50.0,,-10.81212186078747,0.28948438855956704,7.947124234730583,,21.515166818018937,0.0005574576796107027,11.44780213852601,,56.187290969899664,-0.0068173475274004875,50.0,,-66.66666666666667,-0.042857142857142844,100.0,,-83.33333333333334,-0.024048096192384776,100.0,,11.584928941529093,0.2700775101993912,0.8904109589041096,0.47117920131618757,0.8904109589041096,0.6458933960375921,0.0
auto,REF,73,,0.0,,0.0,27/0 p=1.2e-06,2.4567319363281737,0.6848526104817172,3.274873146415511,71/2 p=2.4e-13,7.0142074477446235,0.0027508468980281878,6.273969699349063,73/0 p=1.1e-13,1.0033444816053512,-0.05797101449275365,0.0,26/5 p=1.0e-02,0.0,-0.06569343065693431,100.0,0/4 p=6.3e-02,-50.0,-0.057971014492753645,100.0,0/3 p=8.3e-02,25.524588755258183,0.06390569543009884,0.8356164383561644,0.6027397260273972,0.8356164383561644,0.8260475423045931,1.0
auto,SEG,73,,9.246575342465754,0.0,0.0,5/1 p=1.0e-01,-14.877330662257105,0.2232687250291886,12.058244430744866,44/26 p=2.0e-01,21.710909779692795,0.000613688679516069,11.663278606464523,50/23 p=3.0e-03,6.688963210702341,-0.06509539842873176,0.0,5/1 p=1.0e-01,-100.0,0.0,100.0,0/0 p=nan,-100.0,0.0,100.0,0/0 p=nan,14.09178254325991,0.23838740444884468,0.8904109589041096,0.49330707791626405,0.8904109589041096,0.6989824863112535,0.684931506849315
auto,GRAPH7,73,3842.7123287671234,9.58904109589041,0.0,0.0,4/1 p=1.8e-01,-14.823409763271151,0.2226849949420286,12.00147706585493,46/27 p=7.8e-02,21.585013277378557,0.0006206544833439647,11.547456220048094,51/22 p=1.5e-04,7.023411371237458,-0.06789953077560035,0.0,4/1 p=1.8e-01,-100.0,0.0,100.0,0/0 p=nan,-100.0,0.0,100.0,0/0 p=nan,14.008011976793288,0.24056956925177725,0.8904109589041096,0.4940681129238744,0.8904109589041096,0.699172745063156,0.6712328767123288
auto,GRAPH7p,73,,6.164383561643835,0.0,0.0,13/1 p=1.6e-03,-15.04235844917969,0.22326358365124868,11.787221938699261,43/30 p=6.6e-01,24.314923298452918,6.907071528052481e-05,22.44263409826984,29/44 p=3.9e-01,3.678929765886288,-0.0872878420505715,0.0,12/2 p=7.6e-03,-100.0,0.0,100.0,0/0 p=nan,-100.0,0.0,100.0,0/0 p=nan,15.920754785081762,0.18731211782429177,0.8904109589041096,0.5009935314931285,0.8904109589041096,0.7056795943782244,0.7945205479452054
auto,GRAPH6,73,3767.671232876712,7.534246575342466,0.0,0.0,10/1 p=6.7e-03,-16.16439445047539,0.20347437182643813,13.26841801433287,17/56 p=2.4e-05,21.349416753208974,0.0006434249729039794,11.187496514574963,58/15 p=1.6e-07,5.016722408026755,-0.09421841541755885,0.0,9/2 p=3.5e-02,-100.0,0.0,100.0,0/0 p=nan,-100.0,0.0,100.0,0/0 p=nan,7.175317186714578,0.4297517829550292,0.8904109589041096,0.5087180368203736,0.8904109589041096,0.7172473264939018,0.7534246575342466
auto,JPEG,73,3803.2602739726026,10.616438356164384,0.0,0.0,,-14.940224686723848,0.21383906366216704,12.483310309613355,,21.914935545869056,0.0006055797020409449,11.352427914251988,,8.02675585284281,-0.07881773399014776,0.0,,-100.0,0.0,100.0,,-100.0,0.0,100.0,,14.108843758727522,0.2342341993115054,0.8904109589041096,0.5091089320742825,0.8904109589041096,0.708702571937866,0.6301369863013698
