dataset,arm,subset,n,iou,n_components_ccc,n_components_mdape,n_components_bias_pct,total_length_px_ccc,total_length_px_mdape,total_length_px_bias_pct,mean_width_px_ccc,mean_width_px_mdape,mean_width_px_bias_pct,n_branches_ccc,n_branches_mdape,n_branches_bias_pct,n_junctions_ccc,n_junctions_mdape,n_junctions_bias_pct,cycle_rank_ccc,cycle_rank_mdape,cycle_rank_bias_pct,junc_f1_3,end_f1_3,junc_f1_5,end_f1_5
STARE,OBS2,all,20,0.588740430110315,0.13059841926985322,45.0,39.6551724137931,0.29038088922946087,51.39847585648105,53.87120769440251,0.5382432113602047,5.744850467867344,-3.833860617193144,0.24893037356652975,104.16546866014951,111.9971264367816,0.258716711623715,99.55278136509304,112.21166892808684,0.26750850210094745,115.15151515151516,104.91452991452992,0.502378184486278,0.12856271845100822,0.5497932922418091,0.17549506421673935
STARE,OBS2,val,4,0.5658158842222752,0.1396103896103896,25.396825396825395,72.41379310344827,0.19707955041955538,61.372812066947034,62.74992123895917,0.36407054948958784,16.621559881465448,-14.350840679046991,0.1278046859043562,137.55538151711792,140.7185628742515,0.14005982053838484,140.3740190348973,141.39941690962098,0.1091194263948017,152.27272727272728,160.0,0.44468793262574985,0.11169436933357389,0.49109604932574485,0.17102490026297643
STARE,PIPE,all,20,0.6640547967016899,0.5087235996326904,38.095238095238095,12.931034482758621,0.8662549641856562,5.409123403035474,-7.32334727122906,0.1294319433162464,21.036062586867683,15.54515691360449,0.723309581557168,12.705710058278225,-7.159961685823754,0.7100082371683997,13.025210084033612,-8.14111261872456,0.4268971446671795,23.015873015873016,-21.153846153846157,0.5757646315625847,0.19012918883089114,0.6218475955725409,0.2905482039721484
STARE,PIPE,val,4,0.6560691013033594,0.18204488778054864,61.25000000000001,20.689655172413794,0.862790164294189,3.338128484359136,-4.594930758070396,-0.17564569217479817,16.028807216747616,9.109421792629549,0.8084998521397491,20.259938837920487,9.431137724550899,0.7803893294881038,20.484122852680898,9.620991253644315,0.46537842190016104,41.66666666666667,25.454545454545453,0.5218080302313712,0.1761766005390807,0.5626533845321435,0.26444779305594446
