filename,gt_iou,seg_iou,seg_f1,seg_precision,seg_recall,gt_fg_ssim,gt_fg_psnr,ng_fg_ssim,ng_fg_psnr,ng_iou,ng_topo_q,topo_preservation,ng_psnr,ng_ssim,ng_bytes,graph_n_components,graph_n_cycles,graph_n_junctions,graph_n_endpoints,graph_mean_degree,graph_complexity,n_nodes,n_edges,total_edge_length,mean_width_px,mean_curvature,delta_gt_iou,delta_gt_fg_psnr,delta_gt_fg_ssim,delta_fg_ssim,delta_iou,total_time_ms,ng_recon_iou,ng_n_components,ng_n_cycles,ng_euler_characteristic,ng_n_junctions,ng_n_endpoints,ng_mean_degree,ng_graph_complexity,ng_seg_beta_0,ng_seg_beta_1,graph_n_nodes,graph_n_edges,graph_n_sampled,graph_mean_edge_length,graph_mean_width,graph_total_edge_length,graph_mean_curvature,png_bytes,ng_vs_png,ng_vs_raw,image_shape,image_pixels,image_type,segmenter,n_points,n_structures,jpeg_quality,jpeg_bytes,jpeg_psnr,jpeg_ssim,jpeg_fg_psnr,jpeg_fg_ssim,jpeg_iou,jpeg_topo_q,jpeg_beta_0,jpeg_beta_1,jpeg_betti_preservation,webp_quality,webp_bytes,webp_psnr,webp_ssim,webp_fg_ssim,webp_fg_psnr,webp_topo_q,webp_iou,jp2_bytes,jp2_psnr,jp2_ssim,jp2_fg_ssim,jp2_fg_psnr,jp2_topo_q,jp2_iou,delta_fg_psnr,delta_topo_q,delta_psnr,delta_ssim,gt_available,gt_topology_q,recon_topology_q,jpeg_gt_iou,jpeg_gt_fg_psnr,jpeg_gt_fg_ssim,stem
irm_in_vitro_microtubules_0.png,0.027065458925643913,0.6129158819836786,0.7600097299927024,0.7338061909906525,0.7881539781040311,0.9919913067502484,17.843528652113598,0.9960414574343731,20.99370994833138,1.0,0.8691233496831408,0.3291283118732921,17.22271630237198,0.16159162489493953,25949,39,50,104,107,2.011328527291452,1.2820512820512822,1942,1953,4649.581852526718,2.465194905332139,0.10935849491480346,0.0019172154580810764,-1.3042277935474118,-0.0016521324719046548,0.0020061744172460427,0.9732275880073278,7638.057470321655,0.03156062539608129,39,50,-11,104,107,2.011328527291452,1.2820512820512822,40,2,1942,1953,1731,2.3807382757433553,2.465194905332139,4649.581852526718,0.10935849491480346,236897,9.129330610042777,10.102277544414044,512x512,262144,sparse,Learned,2062,40,15,25551,20.33224469587651,0.6121922076813785,19.15641351333146,0.9940352830171271,0.026772411992672246,0.9999999999830437,53,6538,0.0,2,24404,21.006700672807362,0.6835899876351592,0.9956984781176796,20.496655922998713,0.9999999780084753,0.03297843919572901,1295,17.454909743381492,0.14135376969727523,0.9798276489518822,13.710312957484671,1.0,0.024268504635355972,1.8372964349999172,-0.13087665029990292,-3.109528393504533,-0.450600582786439,True,0.9279832928300568,0.30542557461577546,0.025148243467562836,19.14775644566101,0.993643439222153,irm_in_vitro_microtubules_0
irm_in_vitro_microtubules_1.png,0.0012898646405360952,0.5690093141405589,0.7253103076092823,0.6222222222222222,0.869340232858991,0.9996422303720354,18.344462737570186,0.9997067947933003,19.781040179902373,1.0,0.5228860844789656,1.9671261644017792,16.146855207277444,0.04671531771899341,2735,5,0,0,10,1.9319727891156462,0.0,147,142,218.10764773832494,2.4692446707057303,0.032617490838098846,,,,,,3471.757411956787,0.0021057771538438063,5,0,5,0,10,1.9319727891156462,0.0,5,0,147,142,137,1.5359693502698928,2.4692446707057303,218.10764773832494,0.032617490838098846,247631,90.54149908592322,95.84789762340037,512x512,262144,sparse,Learned,267,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5083558025390349,1.0,,,,irm_in_vitro_microtubules_1
irm_in_vitro_microtubules_10.png,0.01417961376216721,0.480072810883311,0.6487151271926985,0.6542629586107847,0.6432605905006419,0.9914712202890457,13.714068283772328,0.9990462528623353,23.332453075342904,1.0,0.6344779127657147,1.4230029095058367,18.732669827013083,0.1338427161567146,10763,28,1,3,57,1.9382857142857144,0.03571428571428571,875,848,1515.376767084139,2.6918154032570976,0.043924315010233986,0.007224618033993936,-5.014852797116191,-0.004701633616408296,0.0015228889457344907,0.9925007397544016,4046.3712215423584,0.00855308351764421,28,1,27,3,57,1.9382857142857144,0.03571428571428571,28,0,875,848,815,1.7870009045803499,2.6918154032570976,1515.376767084139,0.043924315010233986,223008,20.71987364117811,24.356034562854223,512x512,262144,sparse,Learned,995,28,6,9845,20.721602779084524,0.4758750509231924,19.086719580037695,0.9975233639166008,0.0074992602455984615,0.9999999645899864,59,3268,0.0,,,,,,,,,14062,21.94886973742225,0.570725308637819,0.9986960232918801,22.012411651812528,0.9999968425541308,0.007267519914078582,4.24573349530521,-0.36552205182427167,-1.9889329520714405,-0.34203233476647776,True,0.4526499120053227,0.6441221417711351,0.0069549957281732746,18.72892108088852,0.996172853905454,irm_in_vitro_microtubules_10
irm_in_vitro_microtubules_11.png,0.015413285863008908,0.49529676184133853,0.6624728608806992,0.6621411083908302,0.6628049459730422,0.9913529041123752,14.20139381935449,0.9991299766744293,24.754083651874936,1.0,0.5867424243329379,1.6469937074184753,19.295102701701193,0.16587587968989195,12650,38,5,12,80,1.9345887016848364,0.13157894736842105,1009,976,1805.0580079512722,2.5971294627317234,0.05781464436594883,0.00795009165475858,-6.420137056571736,-0.005612163808871085,0.0013105633953172102,0.9917925578726777,4227.442741394043,0.010574185384372034,38,5,33,12,80,1.9345887016848364,0.13157894736842105,38,0,1009,976,917,1.8494446802779394,2.5971294627317234,1805.0580079512722,0.05781464436594883,211498,16.719209486166008,20.722845849802372,512x512,262144,sparse,Learned,1129,38,7,11821,22.34241579473072,0.5994979725759688,20.60930388888416,0.997819413279112,0.008207442127322322,0.9994520967100073,136,3127,0.0,1,10810,22.77952706066934,0.5324830578006725,0.9981714590660749,21.360941219309105,1.0,0.01180071309121888,2593,20.538961130005163,0.28686879930817755,0.9941792551714058,16.33811546519779,1.0,0.006841305575664044,4.144779762990776,-0.41270967237706946,-3.0473130930295262,-0.4336220928860769,True,0.43733367130253287,0.7202858046774915,0.007463194208250328,20.621530875926226,0.9969650679212463,irm_in_vitro_microtubules_11
irm_in_vitro_microtubules_12.png,0.005320652381498033,0.5637268454520321,0.7210042432814711,0.7390358825661472,0.7038315498791854,0.9965488512762388,13.497152042628521,0.9996685442645463,24.42572079186548,1.0,0.5978415407971902,2.103148641099443,18.897160236725675,0.10648934987970414,5034,11,0,0,22,1.9382022471910112,0.0,356,345,526.0365799264598,2.773756871062718,0.029685623488729964,0.0040036833144040124,-3.233278225954134,-0.0006142991395876596,0.0013276492054252742,0.9982917527411409,3460.876941680908,0.004168368495990045,11,0,11,0,22,1.9382022471910112,0.0,11,0,356,345,334,1.524743709931766,2.773756871062718,526.0365799264598,0.029685623488729964,214376,42.58561779896702,52.074692093762415,512x512,262144,sparse,Learned,476,11,3,4822,19.494200187393943,0.27127477726685956,17.10531161865157,0.998340895059121,0.0017082472588590498,0.5451487998869227,465,270,0.0,,,,,,,,,,,,,,,,7.3204091732139105,0.052692740910267544,-0.5970399506682682,-0.1647854273871554,True,0.47547550881804324,0.9999956702467339,0.0013169690670940205,16.730430268582655,0.9971631504158265,irm_in_vitro_microtubules_12
irm_in_vitro_microtubules_13.png,0.012778855576318054,0.4766250175487856,0.6455599923939912,0.828857421875,0.5286515104328869,0.9926033695363666,12.63532701110972,0.999736332554997,26.787573317071505,1.0,0.5206086954011825,1.6468344646829949,21.538086731579806,0.22498043377443633,6518,21,0,1,39,1.9154929577464788,0.0,497,476,796.7056274847723,2.6534289668503424,0.03757993768597381,0.00866787926957906,-7.258295984960775,-0.005110487160339905,0.000905588491131426,0.9978687752798182,3498.6519813537598,0.002922110104474357,21,0,21,1,39,1.9154929577464788,0.0,21,1,497,476,457,1.673751318245318,2.6534289668503424,796.7056274847723,0.03757993768597381,195640,30.01534212948757,40.21847192390304,512x512,262144,sparse,Learned,617,21,5,5806,23.5390238845012,0.429744761868744,20.29224915814556,0.9988307440638656,0.0021312247201818375,0.9614834271496818,186,976,0.0,1,6362,24.884925516466648,0.46826662352601095,0.9992004432868804,21.82117208369177,0.9999999999999967,0.004613046993707351,23596,28.344836624611705,0.8016710866335474,0.9998377596630067,28.652932732435644,0.9500946525502234,0.002520921174254969,6.495324158925946,-0.44087473174849934,-2.000937152921395,-0.20476432809430767,True,0.3440850435048244,0.5666511084256924,0.004110976306738993,19.893622996070494,0.9977138566967065,irm_in_vitro_microtubules_13
irm_in_vitro_microtubules_14.png,0.010923880556195864,0.43139453398738614,0.6027611867228043,0.666955579631636,0.5498392282958199,0.9898372512092132,11.82708553500914,0.9996427309670814,26.694701203433873,1.0,0.5519530006727572,1.972440427112784,21.233613947897716,0.2218104381121827,7233,21,3,7,44,1.9346642468239565,0.14285714285714285,551,533,907.6711395993669,2.7123754392301973,0.05089072117090501,0.008267838059515918,-7.870749217354344,-0.007058811364903939,0.0010828247372192124,0.9966766938833977,3698.4894275665283,0.003925875727338583,21,3,18,7,44,1.9346642468239565,0.14285714285714285,21,0,551,533,500,1.7029477290794846,2.7123754392301973,907.6711395993669,0.05089072117090501,193899,26.807548734964744,36.24277616480022,512x512,262144,sparse,Learned,671,21,5,6352,23.484913237876142,0.4696144964015367,20.183226202861967,0.9985599062298622,0.003323306116602206,1.0,9,1074,0.0,1,6990,24.929988257162194,0.5038936684372209,0.9990631181244183,22.05308981342307,1.0,0.006160235736327989,21131,28.354907947317244,0.8113098993951886,0.9997956180639938,28.527265861161048,0.9998457127163081,0.0026767190278601067,6.511475000571906,-0.4480469993272428,-2.2512992899784265,-0.24780405828935398,True,0.3312788084136289,0.6534277143607923,0.0026560424966799467,19.697834752363484,0.9968960625741171,irm_in_vitro_microtubules_14
irm_in_vitro_microtubules_15.png,0.017549182615871937,0.6074736300488809,0.7558116272556317,0.749127538071066,0.7626160678239806,0.9934455436483057,16.863715814388872,0.9985160537345177,23.596594022661805,1.0,0.7279220483148641,0.6648315151556727,17.21599758626059,0.12599356586451332,16576,36,10,24,76,1.9575856443719413,0.2777777777777778,1226,1200,2637.015510839134,2.5208806071740377,0.09374181167088662,0.005790761912010511,-3.012803553723149,-0.0024034977406812708,0.0019545889743874945,0.9875849108916992,4487.419128417969,0.015530330533839985,36,10,26,24,76,1.9575856443719413,0.2777777777777778,36,0,1226,1200,1126,2.1975129256992907,2.5208806071740377,2637.015510839134,0.09374181167088662,222417,13.418013996138995,15.814671814671815,512x512,262144,sparse,Learned,1346,36,7,15200,20.8669780175537,0.6722820347097355,19.76952621399754,0.9965614647601302,0.012415089108300859,0.9999999082482343,67,3692,0.0,1,15994,21.65385729207501,0.6810638712639646,0.9974707960431508,21.06779310420844,0.9999999998788779,0.013771817495274147,1843,17.816763797520192,0.2197187308482534,0.9889478723485633,14.578874066369828,1.0,0.010716913267391482,3.827067808664264,-0.2720778599333702,-3.6509804312931102,-0.5462884688452221,True,0.6389966079843996,0.42482508306560385,0.011758420703861426,19.87651936811202,0.995849041388987,irm_in_vitro_microtubules_15
irm_in_vitro_microtubules_16.png,0.018140461080170964,0.6279216677195198,0.7714396585176562,0.7703037817730937,0.7725788900979326,0.993542923083983,16.75020660656158,0.9984001835780373,23.030561987916496,1.0,0.8382141094973872,0.615749009470452,16.920570691485214,0.12096805231548209,17668,27,22,48,62,1.9927849927849928,0.8148148148148148,1386,1381,2731.363707223523,2.5624101585123964,0.07058598122953487,0.005185587053201365,-2.951726025427927,-0.00231486601093589,0.001824483987231007,0.986343748391414,4887.247562408447,0.01678393462631194,27,22,5,48,62,1.9927849927849928,0.8148148148148148,27,0,1386,1381,1276,1.9778158633045182,2.5624101585123964,2731.363707223523,0.07058598122953487,228020,12.905818428797826,14.837219832465474,512x512,262144,sparse,Learned,1506,27,8,17400,20.460744621159613,0.6658518898981889,19.61067356133078,0.9965756995908063,0.013656251608585988,0.9999999858802641,65,4508,0.0,,,,,,,,,1739,17.41560739790166,0.20079575499623184,0.9881945789403171,14.179272383251087,1.0,0.01242663707172049,3.4198884265857146,-0.1617858763828769,-3.540173929674399,-0.5448838375827068,True,0.682522058538741,0.42026228148696365,0.012954874026969598,19.701932631989507,0.9958577890949188,irm_in_vitro_microtubules_16
irm_in_vitro_microtubules_17.png,0.004031662351193947,0.630355276907001,0.7732735138599582,0.7136941733215025,0.8437062937062937,0.9985325096295233,17.535114853656488,0.9993708124135187,21.25009166085167,1.0,0.6171071140248879,0.9757819057970418,14.832478214586029,0.04816651019624322,6071,12,0,2,26,1.9425837320574162,0.0,418,406,681.0763062659643,2.5599975583085604,0.04587180871158031,,,,,,3623.023509979248,0.004861758310034172,12,0,12,2,26,1.9425837320574162,0.0,13,1,418,406,390,1.6775278479457227,2.5599975583085604,681.0763062659643,0.04587180871158031,246960,40.67863613902158,43.17970680283314,512x512,262144,sparse,Learned,538,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.6138110692760187,0.5989457349774736,,,,irm_in_vitro_microtubules_17
