filename,gt_iou,seg_iou,seg_f1,seg_precision,seg_recall,gt_fg_ssim,gt_fg_psnr,ng_fg_ssim,ng_fg_psnr,ng_iou,ng_topo_q,topo_preservation,ng_psnr,ng_ssim,ng_bytes,graph_n_components,graph_n_cycles,graph_n_junctions,graph_n_endpoints,graph_mean_degree,graph_complexity,n_nodes,n_edges,total_edge_length,mean_width_px,mean_curvature,delta_gt_iou,delta_gt_fg_psnr,delta_gt_fg_ssim,delta_fg_ssim,delta_iou,total_time_ms,ng_recon_iou,ng_n_components,ng_n_cycles,ng_euler_characteristic,ng_n_junctions,ng_n_endpoints,ng_mean_degree,ng_graph_complexity,ng_seg_beta_0,ng_seg_beta_1,graph_n_nodes,graph_n_edges,graph_n_sampled,graph_mean_edge_length,graph_mean_width,graph_total_edge_length,graph_mean_curvature,png_bytes,ng_vs_png,ng_vs_raw,image_shape,image_pixels,image_type,segmenter,n_points,n_structures,jpeg_quality,jpeg_bytes,jpeg_psnr,jpeg_ssim,jpeg_fg_psnr,jpeg_fg_ssim,jpeg_iou,jpeg_topo_q,jpeg_beta_0,jpeg_beta_1,jpeg_betti_preservation,webp_quality,webp_bytes,webp_psnr,webp_ssim,webp_fg_ssim,webp_fg_psnr,webp_topo_q,webp_iou,jp2_bytes,jp2_psnr,jp2_ssim,jp2_fg_ssim,jp2_fg_psnr,jp2_topo_q,jp2_iou,delta_fg_psnr,delta_topo_q,delta_psnr,delta_ssim,gt_available,gt_topology_q,recon_topology_q,jpeg_gt_iou,jpeg_gt_fg_psnr,jpeg_gt_fg_ssim,stem
7259.png,0.6242726517040732,0.9115479115479116,0.9537275064267352,0.9537275064267352,0.9537275064267352,0.9990712572540251,27.614732015228725,0.9991634784258253,28.09492237633836,1.0,0.529989385269462,0.4690920281480987,30.83316064958028,0.5530563385578355,1795,4,0,0,8,1.934959349593496,0.0,123,119,176.40916292848985,3.2353457677655104,0.025409702479750818,0.009738686459207502,0.29727187954269496,-2.2488900597528172e-05,7.51216742883587e-05,0.3918174665617624,1087.6498222351074,0.639261744966443,4,0,4,0,8,1.934959349593496,0.0,4,0,123,119,115,1.4824299405755448,3.2353457677655104,176.40916292848985,0.025409702479750818,45422,25.30473537604457,36.51030640668524,256x256,65536,sparse,Learned,243,4,22,1686,30.948933756440134,0.5823144630906726,27.45289089561608,0.999088356751537,0.6081825334382376,0.2510558835210056,11,1,0.0,31,1626,31.228228857755113,0.6194978608183194,0.9989771494481761,27.079454030262177,0.36328209540643375,0.6063492063492063,5270,32.22498079371073,0.7362182659313361,0.999616789258445,31.80894672766945,0.2462289970108006,0.6179952644041041,0.6420314807222809,0.27893350174845644,-0.11577310685985509,-0.02925812453283705,True,0.5438802982143608,0.25512991215916725,0.6145339652448657,27.31746013568603,0.9990937461546227,7259
7260.png,0.7104708362614195,0.8997214484679665,0.9472140762463342,0.9513991163475699,0.9430656934306569,0.9990526477302014,26.89313941680154,0.9992702791638112,27.42205757072707,1.0,0.5148675503828364,0.8249257653505488,31.347957906003803,0.5930348776250135,2174,5,0,1,11,1.9397590361445782,0.0,166,161,244.5218613006983,2.639553849955639,0.021955687688508724,-0.0010023477168561445,-1.0101303808483557,-0.00032194776004357273,-0.00011694715637333708,0.2779684282772821,900.0263214111328,0.7411933860531992,5,0,5,1,11,1.9397590361445782,0.0,6,0,166,161,154,1.5187693248490552,2.639553849955639,244.5218613006983,0.021955687688508724,44960,20.680772769089238,30.145354185832566,256x256,65536,sparse,Learned,288,6,28,2143,31.673889346340257,0.6332604337961439,27.890162658079806,0.9993872263201845,0.7220315717227179,0.3269933040626136,10,0,0.6666666666666667,37,2130,31.87998998859439,0.6733886975820473,0.999248998566782,27.487216326492874,0.42305018961951335,0.7172271791352093,4253,32.37028999541009,0.7171413619069785,0.9996716786964536,31.15199055206032,0.45528905436548717,0.7102546455609084,-0.46810508735273615,0.18787424632022276,-0.32593144033645416,-0.04022555617113044,True,0.5354409796390885,0.44169905992882275,0.7114731839782756,27.903269797649894,0.999374595490245,7260
7261.png,0.6843876177658142,0.8559498956158664,0.9223847019122611,0.8978102189781022,0.9483423284502699,0.9993315458379769,27.11838043914231,0.9993421114870471,27.60344250918465,1.0,0.6124847205006303,0.883999876248789,30.481324333500904,0.5454409175155533,2181,5,7,13,11,2.022727272727273,1.4,176,178,278.9066376115485,2.6308677900921213,0.027007151979057675,0.012039132917329387,-0.4347477435904388,-0.00015876924103674916,-5.837341221481829e-05,0.31141439205955335,915.4801368713379,0.707090788601723,5,7,-2,13,11,2.022727272727273,1.4,5,1,176,178,152,1.5668912225367873,2.6308677900921213,278.9066376115485,0.027007151979057675,45701,20.954149472718935,30.048601558917927,256x256,65536,sparse,Learned,296,5,25,2129,30.844110840032613,0.5955040978519699,27.623196902991047,0.9994004848992619,0.6885856079404467,0.4185453059230718,9,4,0.0,31,2088,31.063447945739032,0.63804618658263,0.999277400887938,26.98415815637817,0.5838321717007806,0.6481823783117683,4357,31.68003542537157,0.697062649355428,0.9996979719389191,30.92649425336824,0.3491081403011257,0.686994399502178,-0.019754393806397985,0.19393941457755848,-0.36278650653170885,-0.050063180336416546,True,0.6109315551227636,0.5400634191250032,0.6723484848484849,27.55312818273275,0.9994903150790136,7261
7262.png,0.6499416569428238,0.9047051816557474,0.9499687304565353,0.9535467671060891,0.946417445482866,0.9987547374989161,28.45392679068942,0.9989363348315476,28.70671216338507,1.0,0.5415939886947765,0.8647509423746764,31.71327515067846,0.6114934645349055,2097,4,2,7,9,1.973856209150327,0.5,153,151,222.4507934888327,3.2949874463424185,0.023353724450835507,-0.020639670127052923,-0.08102479666674256,-0.00013391429954112688,-8.584811129863645e-06,0.3216824644549763,1290.0805473327637,0.6643026004728132,4,2,2,7,9,1.973856209150327,0.5,5,0,153,151,137,1.4731840628399495,3.2949874463424185,222.4507934888327,0.023353724450835507,44541,21.240343347639485,31.252265140677157,256x256,65536,sparse,Learned,275,5,29,2073,32.025718937094666,0.645463047954292,28.5605388355315,0.9989449196426775,0.6783175355450237,0.5893442472476544,6,9,0.0,41,2024,32.32175666133021,0.6822655430189458,0.998854082104387,28.72037699949805,0.48055793741295183,0.7165680473372781,4461,32.85883325577966,0.739578276431214,0.9993804415147143,31.67501451884494,0.3712364455329016,0.649112426035503,0.14617332785357107,-0.047750258552877956,-0.31244378641620685,-0.033969583419386495,True,0.6637835062932667,0.5740074125998693,0.6705813270698767,28.53495158735616,0.9988886517984572,7262
7263.png,0.6202334630350195,0.9116314199395771,0.9537732121691032,0.942232630757221,0.9656,0.9991794356069701,27.130720473186752,0.999313261566896,27.67426873737128,1.0,0.622807646436843,0.7925529101635806,31.542678244429947,0.606327417061615,2127,4,2,4,9,1.9741935483870967,0.5,155,153,221.79393923934018,2.7509899993096627,0.024095710863010416,-0.0011687509871207702,-0.6086715191718994,-0.00023636346969468924,-6.796812912635009e-05,0.3808139534883721,1034.5900058746338,0.6278890600924499,4,2,2,4,9,1.9741935483870967,0.5,4,0,155,153,142,1.4496335897996078,2.7509899993096627,221.79393923934018,0.024095710863010416,44795,21.06017865538317,30.811471556182415,256x256,65536,sparse,Learned,275,4,28,2119,31.90502474594681,0.6422148729278717,27.78186836063646,0.9993812296960224,0.6191860465116279,0.4620555624053255,5,0,0.875,40,2060,32.174582479405224,0.6771470378737817,0.9993457995940264,28.304208322264877,0.4810771198410596,0.6071428571428571,4302,32.634725708447476,0.726281370443458,0.9996437204842168,31.476114172139447,0.3899935293729513,0.6144314868804664,-0.10759962326518036,0.16075208403151753,-0.3623465015168641,-0.035887455866256746,True,0.5524647618955876,0.43785755480317756,0.6214022140221402,27.73939199235865,0.9994157990766648,7263
7264.png,0.6476868327402135,0.8366788321167883,0.9110779930452062,0.8825794032723773,0.9414784394250514,0.9993596061966153,26.765707325231347,0.9993505547443883,27.777112020881734,1.0,0.5704426417892609,0.42940425552090405,31.51773312016106,0.6044465980746999,1852,4,2,6,10,1.9694656488549618,0.5,131,129,188.53910524340102,2.7400689798457023,0.04067543279082554,0.01944007949346027,-0.7484354733973788,-0.0002521822688259512,0.0001091620110448277,0.32714054927302105,992.0451641082764,0.7239208633093526,4,2,2,6,10,1.9694656488549618,0.5,4,0,131,129,115,1.461543451499232,2.7400689798457023,188.53910524340102,0.04067543279082554,44597,24.080453563714904,35.3866090712743,256x256,65536,sparse,Learned,251,4,25,1812,31.8520004367224,0.6344797624835344,27.429055565201818,0.9992413927333434,0.672859450726979,0.27385096292630906,9,0,0.375,37,1804,32.12749594035157,0.669495448868423,0.9992056647489019,27.513659896014385,0.4113950303216448,0.6647727272727273,5013,33.0276538635035,0.750362429127063,0.9998132638969033,33.632138399291776,0.27177328469343787,0.6769731489015459,0.3480564556799166,0.2965916788629518,-0.3342673165613377,-0.030033164408834523,True,0.6074141344684816,0.2608262142043126,0.6282467532467533,27.514142798628725,0.9996117884654413,7264
7265.png,0.6565096952908587,0.8966712898751734,0.9455210237659963,0.9521354933726067,0.9389978213507625,0.9990541849356338,27.50540429591719,0.999232608062712,28.031520335956387,1.0,0.5630777424255589,0.5490095796382592,30.569744321558048,0.5450997788088989,2057,5,0,0,10,1.9397590361445782,0.0,166,161,233.89444430272857,2.862864765776209,0.03796791038299181,-0.005313290178097785,-0.4321091666237713,-0.00017605044865220965,2.1947432812918777e-05,0.3419654714475432,1031.848430633545,0.6746647847565279,5,0,5,0,10,1.9397590361445782,0.0,5,0,166,161,156,1.4527605236194303,2.862864765776209,233.89444430272857,0.03796791038299181,45603,22.169664560038893,31.859990277102575,256x256,65536,sparse,Learned,286,5,24,1964,30.86725407219751,0.5890412616851052,27.828485847774452,0.999210660629899,0.6580345285524568,0.33332629152706406,11,3,0.0,31,2052,31.1211405335704,0.6361744309932402,0.9990868755368888,27.313243412084255,0.25387127709841706,0.6095563139931741,4237,31.677380403696894,0.6950995106131252,0.9995663971619676,30.670621362045672,0.13890070374698027,0.6466019417475728,0.2030344881819346,0.2297514508984948,-0.2975097506394633,-0.04394148287620625,True,0.5506710358827784,0.302323673928969,0.6618229854689565,27.937513462540963,0.999230235384286,7265
7266.png,0.8197217180883243,0.9346764346764347,0.9662354054906911,0.967150979153506,0.9653215636822194,0.9989328944361138,25.807679159438194,0.9991361615579992,26.360016914603616,1.0,0.5595683454940007,0.8154374165245102,30.836639183820385,0.5863124265240326,2318,5,0,0,10,1.9375,0.0,160,155,235.10764773832503,3.1562834933400152,0.032036542600145136,0.04374406445703938,-1.018853813916813,-0.00030034361349351446,-0.00010777969904129936,0.2276785714285714,1104.8393249511719,0.83679706601467,5,0,5,0,10,1.9375,0.0,5,0,160,155,150,1.5168235337956437,3.1562834933400152,235.10764773832503,0.032036542600145136,45309,19.546591889559966,28.272648835202762,256x256,65536,sparse,Learned,280,5,27,2181,31.367749068135915,0.6255067535635516,26.833424398955184,0.9992439412570405,0.7723214285714286,0.4157930543882642,8,5,0.0,35,2110,31.593606771229275,0.6663344181840618,0.9992651791298682,27.13099740525238,0.4890219125643831,0.7626740947075209,4025,32.04252569624103,0.6986741076925609,0.9997070849162997,31.351150579558325,0.47664747604368474,0.773542600896861,-0.47340748435156854,0.1437752911057365,-0.53110988431553,-0.03919432703951897,True,0.5852170883184187,0.4772079106043674,0.7759776536312849,26.826532973355008,0.9992332380496073,7266
7267.png,0.7331412103746398,0.8610954263128177,0.9253640776699029,0.9270516717325228,0.9236826165960024,0.9988024000144504,27.699535046036527,0.9990539299344965,28.518784857470287,1.0,0.7177607038594767,0.727343450847785,31.416385339272907,0.5991191780701877,2137,4,9,18,9,2.0578034682080926,2.25,173,178,284.03657992645964,3.117157708702749,0.05354525863835991,-0.011457127575498771,-0.6533126448727842,-0.00026574235912657507,3.5563206422173366e-05,0.2768640350877193,1155.2016735076904,0.7590855803048066,4,9,-5,18,9,2.0578034682080926,2.25,4,1,173,178,146,1.5957111231823555,3.117157708702749,284.03657992645964,0.05354525863835991,44738,20.93495554515676,30.667290594291064,256x256,65536,sparse,Learned,293,4,27,2021,31.799549395084803,0.6361973493303109,28.40742443044171,0.9990183667280743,0.7231359649122807,0.6106720896806412,6,7,0.0,40,2114,32.135452189895624,0.6801754700302481,0.9989999891415503,28.44665548962842,0.5164819663601022,0.7154384077461,4346,32.60104339323951,0.7298431105517273,0.9995061514670416,31.506957454224754,0.4128647048871784,0.713589604764483,0.11136042702857551,0.10708861417883542,-0.3831640558118963,-0.03707817126012325,True,0.7446193240119223,0.5415939886947765,0.7445983379501385,28.35284769090931,0.999068142373577,7267
7268.png,0.6881399317406144,0.8987124463519314,0.9466546112115732,0.9466546112115732,0.9466546112115732,0.99802804730884,28.101224467396946,0.9979996820513299,28.342505027502508,1.0,0.6697812614451066,0.925547409764062,30.92271598698823,0.5715535472498876,2445,5,6,16,15,2.010752688172043,1.2,186,187,316.10764773832494,3.52855989497195,0.04779847622030108,-0.016694673857350018,0.058520166468454704,-3.1431081207733413e-06,0.0001568366628532658,0.27689669952850404,1595.2565670013428,0.7078118256365991,5,6,-1,16,15,2.010752688172043,1.2,5,0,186,187,155,1.6904152285471914,3.52855989497195,316.10764773832494,0.04779847622030108,45398,18.567689161554192,26.804089979550103,256x256,65536,sparse,Learned,306,5,27,2253,31.229209326908144,0.6184321128198844,28.08463612104088,0.9978428453884767,0.723103300471496,0.5000930677240176,12,12,0.0,36,2256,31.49103468472335,0.6621465035858108,0.9977673599220591,28.094243162222096,0.31954936379541243,0.7336704593341762,3787,31.766147789120602,0.6847249749107822,0.9987845646930829,30.505367776880274,0.2764867097080249,0.7011592958351224,0.25786890646162774,0.169688193721089,-0.3064933399199141,-0.04687856556999681,True,0.6975985984705002,0.6456605758694114,0.7048346055979644,28.04270430092849,0.9980311904169608,7268
