img,arm,L,n_tubes,bytes,length_endcorr,structure_bytes,seg_iou,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,junc_f1_3,end_f1_3,junc_f1_5,end_f1_5
clip:11,GRAPH7p,auto,4,,473.4241199685264,214,0.7969375086218788,4,366.43354954612926,14.861108193891898,4,0,0,1,11,0,1.0,0.5,1.0,0.75
clip:11,JPEG,0,4,3950.0,468.2518660336277,214,0.7969375086218788,5,377.09040379562146,16.607418120888997,7,1,0,1,11,0,0.0,0.5263157894736842,0.0,0.7368421052631579
clip:11,JPEG,2,4,3950.0,468.2518660336277,214,0.7969375086218788,5,377.09040379562146,16.607418120888997,7,1,0,1,11,0,0.0,0.5263157894736842,0.0,0.7368421052631579
clip:11,JPEG,5,4,3950.0,468.2518660336277,214,0.7969375086218788,5,377.09040379562146,16.607418120888997,7,1,0,1,11,0,0.0,0.5263157894736842,0.0,0.7368421052631579
clip:11,JPEG,10,4,3950.0,447.19521256648846,214,0.7969375086218788,5,369.26197667087524,16.411874786369566,5,0,0,1,11,0,1.0,0.5555555555555556,1.0,0.6666666666666665
clip:11,JPEG,auto,4,3950.0,468.2518660336277,214,0.7969375086218788,4,364.43354954612903,16.50511581469416,4,0,0,1,11,0,1.0,0.625,1.0,0.75
clip:1,TRUE,0,4,,391.8183258569793,209,0.8078803566292782,4,391.8183258569793,11.654888120010762,4,0,0,0,8,0,1.0,1.0,1.0,1.0
clip:1,TRUE,2,4,,391.8183258569793,209,0.8078803566292782,4,391.8183258569793,11.654888120010762,4,0,0,0,8,0,1.0,1.0,1.0,1.0
clip:1,TRUE,5,4,,391.8183258569793,209,0.8078803566292782,4,391.8183258569793,11.654888120010762,4,0,0,0,8,0,1.0,1.0,1.0,1.0
clip:1,TRUE,10,4,,391.8183258569793,209,0.8078803566292782,4,391.8183258569793,11.654888120010762,4,0,0,0,8,0,1.0,1.0,1.0,1.0
clip:1,TRUE,auto,4,,391.8183258569793,209,0.8078803566292782,4,391.8183258569793,11.654888120010762,4,0,0,0,8,0,1.0,1.0,1.0,1.0
clip:1,REF,0,4,,467.2163398562007,209,0.8078803566292782,7,394.57568516986,12.973341808112545,7,0,0,0,14,0,1.0,0.2727272727272727,1.0,0.45454545454545453
clip:1,REF,2,4,,467.2163398562007,209,0.8078803566292782,7,394.57568516986,12.973341808112545,7,0,0,0,14,0,1.0,0.2727272727272727,1.0,0.45454545454545453
clip:1,REF,5,4,,467.2163398562007,209,0.8078803566292782,7,394.57568516986,12.973341808112545,7,0,0,0,14,0,1.0,0.2727272727272727,1.0,0.45454545454545453
clip:1,REF,10,4,,467.2163398562007,209,0.8078803566292782,7,394.57568516986,12.973341808112545,7,0,0,0,14,0,1.0,0.2727272727272727,1.0,0.45454545454545453
clip:1,REF,auto,4,,467.2163398562007,209,0.8078803566292782,4,389.74725804511377,13.064423141280145,4,0,0,0,14,0,1.0,0.375,1.0,0.625
clip:1,SEG,0,4,,447.18363984528895,209,0.8078803566292782,5,371.74725804511377,15.82479240669999,5,0,0,0,10,0,1.0,0.4444444444444445,1.0,0.7777777777777777
clip:1,SEG,2,4,,447.18363984528895,209,0.8078803566292782,5,371.74725804511377,15.82479240669999,5,0,0,0,10,0,1.0,0.4444444444444445,1.0,0.7777777777777777
clip:1,SEG,5,4,,447.18363984528895,209,0.8078803566292782,5,371.74725804511377,15.82479240669999,5,0,0,0,10,0,1.0,0.4444444444444445,1.0,0.7777777777777777
clip:1,SEG,10,4,,447.18363984528895,209,0.8078803566292782,5,371.74725804511377,15.82479240669999,5,0,0,0,10,0,1.0,0.4444444444444445,1.0,0.7777777777777777
clip:1,SEG,auto,4,,447.18363984528895,209,0.8078803566292782,4,367.3330444827408,15.893924441196305,4,0,0,0,10,0,1.0,0.5,1.0,0.875
