nohup: ignoring input
228 MIP tiles
  [GRAPH] 4 branches traced, 12/12 nodes assigned, 0 orphans, 8 edges, 4 components
  [GRAPH] 1 branches traced, 6/6 nodes assigned, 0 orphans, 5 edges, 1 components
  [GRAPH] 1 branches traced, 6/6 nodes assigned, 0 orphans, 5 edges, 1 components
  fail frangi M1_016_y0x512 index out of range
  fail frangi M1_016_y256x256 index out of range
  [GRAPH] 1 branches traced, 5/5 nodes assigned, 0 orphans, 4 edges, 1 components
  fail frangi M1_016_y512x256 index out of range
  [GRAPH] 1 branches traced, 4/4 nodes assigned, 0 orphans, 3 edges, 1 components
  fail frangi M1_016_y768x0 index out of range
  fail frangi M1_016_y768x256 index out of range
  fail frangi M1_016_y768x512 index out of range
  fail frangi M1_017_y0x512 index out of range
  fail frangi M1_017_y0x768 index out of range
  [GRAPH] 2 branches traced, 11/11 nodes assigned, 0 orphans, 9 edges, 2 components
  [GRAPH] 1 branches traced, 4/4 nodes assigned, 0 orphans, 3 edges, 1 components
  [GRAPH] 2 branches traced, 12/12 nodes assigned, 0 orphans, 10 edges, 2 components
  [GRAPH] 2 branches traced, 4/4 nodes assigned, 0 orphans, 2 edges, 2 components
  [GRAPH] 3 branches traced, 11/11 nodes assigned, 0 orphans, 8 edges, 3 components
  fail frangi M1_018_y256x768 index out of range
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  fail frangi M1_018_y512x768 index out of range
  fail frangi M1_018_y768x256 index out of range
  fail frangi M1_018_y768x768 index out of range
  fail frangi M1_019_y256x0 index out of range
  fail frangi M1_019_y256x256 index out of range
  fail frangi M1_019_y256x512 index out of range
  fail frangi M1_019_y256x768 index out of range
  fail frangi M1_019_y512x0 index out of range
  [GRAPH] 2 branches traced, 14/14 nodes assigned, 0 orphans, 12 edges, 2 components
  fail frangi M1_019_y512x768 index out of range
  fail frangi M1_019_y768x512 index out of range
  [GRAPH] 1 branches traced, 8/8 nodes assigned, 0 orphans, 7 edges, 1 components
  fail frangi M1_020_y256x768 index out of range
  [GRAPH] 5 branches traced, 45/45 nodes assigned, 0 orphans, 40 edges, 5 components
  fail frangi M1_020_y768x256 index out of range
  fail frangi M1_020_y768x512 index out of range
  [GRAPH] 2 branches traced, 4/4 nodes assigned, 0 orphans, 2 edges, 2 components
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  [GRAPH] 5 branches traced, 17/17 nodes assigned, 0 orphans, 12 edges, 5 components
  fail frangi M1_021_y512x512 index out of range
  [GRAPH] 3 branches traced, 4/4 nodes assigned, 0 orphans, 2 edges, 2 components
  [GRAPH] 5 branches traced, 16/16 nodes assigned, 0 orphans, 11 edges, 5 components
  fail frangi M2_001_y256x0 index out of range
  fail frangi M2_001_y256x256 index out of range
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  fail frangi M2_001_y512x0 index out of range
  fail frangi M2_002_y0x0 index out of range
  [GRAPH] 6 branches traced, 26/26 nodes assigned, 0 orphans, 20 edges, 6 components
  [GRAPH] 11 branches traced, 77/77 nodes assigned, 0 orphans, 66 edges, 11 components
  [GRAPH] 3 branches traced, 17/18 nodes assigned, 1 orphans, 15 edges, 3 components
  [GRAPH] 6 branches traced, 49/49 nodes assigned, 0 orphans, 43 edges, 6 components
  [GRAPH] 7 branches traced, 28/28 nodes assigned, 0 orphans, 27 edges, 3 components
  fail frangi M2_003_y0x256 index out of range
  [GRAPH] 1 branches traced, 17/17 nodes assigned, 0 orphans, 16 edges, 1 components
  [GRAPH] 1 branches traced, 7/7 nodes assigned, 0 orphans, 6 edges, 1 components
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  fail frangi M2_004_y0x0 index out of range
  fail frangi M2_004_y0x512 index out of range
  [GRAPH] 9 branches traced, 38/38 nodes assigned, 0 orphans, 35 edges, 4 components
  [GRAPH] 6 branches traced, 15/15 nodes assigned, 0 orphans, 10 edges, 5 components
  [GRAPH] 1 branches traced, 4/4 nodes assigned, 0 orphans, 3 edges, 1 components
  [GRAPH] 7 branches traced, 14/14 nodes assigned, 0 orphans, 12 edges, 3 components
  [GRAPH] 7 branches traced, 13/13 nodes assigned, 0 orphans, 14 edges, 1 components
  fail frangi M2_006_y0x256 index out of range
  [GRAPH] 4 branches traced, 11/11 nodes assigned, 0 orphans, 7 edges, 4 components
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  [GRAPH] 2 branches traced, 11/11 nodes assigned, 0 orphans, 9 edges, 2 components
  [GRAPH] 1 branches traced, 4/4 nodes assigned, 0 orphans, 3 edges, 1 components
  fail frangi M2_007_y512x0 index out of range
  [GRAPH] 6 branches traced, 21/21 nodes assigned, 0 orphans, 21 edges, 2 components
  [GRAPH] 6 branches traced, 36/36 nodes assigned, 0 orphans, 30 edges, 6 components
  [GRAPH] 2 branches traced, 20/20 nodes assigned, 0 orphans, 18 edges, 2 components
  [GRAPH] 7 branches traced, 20/20 nodes assigned, 0 orphans, 19 edges, 3 components
  [GRAPH] 1 branches traced, 10/10 nodes assigned, 0 orphans, 9 edges, 1 components
  fail frangi M2_008_y512x256 index out of range
  [GRAPH] 2 branches traced, 16/16 nodes assigned, 0 orphans, 14 edges, 2 components
  [GRAPH] 2 branches traced, 16/16 nodes assigned, 0 orphans, 14 edges, 2 components
  [GRAPH] 2 branches traced, 8/8 nodes assigned, 0 orphans, 6 edges, 2 components
  [GRAPH] 4 branches traced, 24/24 nodes assigned, 0 orphans, 20 edges, 4 components
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  fail frangi M2_010_y256x512 index out of range
  fail frangi M2_010_y512x0 index out of range
  fail frangi M2_010_y512x512 index out of range
  fail frangi M2_011_y0x256 index out of range
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  fail frangi M2_011_y512x0 index out of range
  [GRAPH] 1 branches traced, 7/7 nodes assigned, 0 orphans, 6 edges, 1 components
  fail frangi M2_012_y0x0 index out of range
  [GRAPH] 2 branches traced, 3/3 nodes assigned, 0 orphans, 1 edges, 2 components
  fail frangi M2_012_y256x0 index out of range
  fail frangi M2_012_y256x256 index out of range
  [GRAPH] 3 branches traced, 17/17 nodes assigned, 0 orphans, 14 edges, 3 components
  fail frangi M2_012_y512x512 index out of range
  [GRAPH] 1 branches traced, 4/4 nodes assigned, 0 orphans, 3 edges, 1 components
  fail frangi M2_013_y0x512 index out of range
  [GRAPH] 2 branches traced, 11/11 nodes assigned, 0 orphans, 9 edges, 2 components
  [GRAPH] 1 branches traced, 8/8 nodes assigned, 0 orphans, 7 edges, 1 components
  [GRAPH] 4 branches traced, 20/20 nodes assigned, 0 orphans, 16 edges, 4 components
  fail frangi M2_014_y0x0 index out of range
  fail frangi M2_014_y0x256 index out of range
  fail frangi M2_014_y0x512 index out of range
  [GRAPH] 1 branches traced, 27/27 nodes assigned, 0 orphans, 26 edges, 1 components
  [GRAPH] 10 branches traced, 39/39 nodes assigned, 0 orphans, 37 edges, 4 components
  [GRAPH] 2 branches traced, 32/32 nodes assigned, 0 orphans, 30 edges, 2 components
  fail frangi M2_014_y512x0 index out of range
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  [GRAPH] 2 branches traced, 10/10 nodes assigned, 0 orphans, 8 edges, 2 components
  [GRAPH] 1 branches traced, 11/11 nodes assigned, 0 orphans, 10 edges, 1 components
  fail frangi M2_015_y256x512 index out of range
  [GRAPH] 1 branches traced, 6/6 nodes assigned, 0 orphans, 5 edges, 1 components
  fail frangi M2_016_y0x256 index out of range
  fail frangi M2_016_y0x512 index out of range
  [GRAPH] 2 branches traced, 10/10 nodes assigned, 0 orphans, 8 edges, 2 components
  [GRAPH] 1 branches traced, 5/5 nodes assigned, 0 orphans, 4 edges, 1 components
  [GRAPH] 1 branches traced, 5/5 nodes assigned, 0 orphans, 4 edges, 1 components
  [GRAPH] 15 branches traced, 36/36 nodes assigned, 0 orphans, 36 edges, 4 components
  [GRAPH] 9 branches traced, 84/84 nodes assigned, 0 orphans, 75 edges, 9 components
  [GRAPH] 2 branches traced, 2/2 nodes assigned, 0 orphans, 2 edges, 1 components
  [GRAPH] 4 branches traced, 32/32 nodes assigned, 0 orphans, 28 edges, 4 components
  fail frangi M2_018_y0x0 index out of range
  [GRAPH] 1 branches traced, 12/12 nodes assigned, 0 orphans, 11 edges, 1 components
  fail frangi M2_018_y0x512 index out of range
  fail frangi M2_018_y256x0 index out of range
  fail frangi M2_018_y256x256 index out of range
  fail frangi M2_018_y512x256 index out of range
  fail frangi M2_018_y512x512 index out of range
  [GRAPH] 2 branches traced, 10/10 nodes assigned, 0 orphans, 8 edges, 2 components
  [GRAPH] 2 branches traced, 20/20 nodes assigned, 0 orphans, 18 edges, 2 components
  [GRAPH] 1 branches traced, 7/7 nodes assigned, 0 orphans, 6 edges, 1 components
  fail frangi M2_019_y512x512 index out of range
  [GRAPH] 1 branches traced, 5/5 nodes assigned, 0 orphans, 4 edges, 1 components
  [GRAPH] 1 branches traced, 2/2 nodes assigned, 0 orphans, 1 edges, 1 components
  [GRAPH] 1 branches traced, 4/4 nodes assigned, 0 orphans, 3 edges, 1 components
frangi     n=132 IoU=0.006 P=0.182 R=0.007 P@dil20=0.236
  [GRAPH] 44 branches traced, 233/233 nodes assigned, 0 orphans, 202 edges, 34 components
  [GRAPH] 54 branches traced, 166/166 nodes assigned, 0 orphans, 136 edges, 36 components
  [GRAPH] 68 branches traced, 312/312 nodes assigned, 0 orphans, 299 edges, 27 components
  [GRAPH] 34 branches traced, 226/226 nodes assigned, 0 orphans, 204 edges, 25 components
  [GRAPH] 81 branches traced, 413/413 nodes assigned, 0 orphans, 386 edges, 41 components
  [GRAPH] 56 branches traced, 306/306 nodes assigned, 0 orphans, 286 edges, 30 components
  [GRAPH] 59 branches traced, 310/310 nodes assigned, 0 orphans, 287 edges, 32 components
  [GRAPH] 109 branches traced, 392/392 nodes assigned, 0 orphans, 399 edges, 20 components
  [GRAPH] 105 branches traced, 381/381 nodes assigned, 0 orphans, 376 edges, 33 components
  [GRAPH] 49 branches traced, 315/316 nodes assigned, 1 orphans, 292 edges, 31 components
  [GRAPH] 84 branches traced, 198/199 nodes assigned, 1 orphans, 191 edges, 32 components
  [GRAPH] 31 branches traced, 187/187 nodes assigned, 0 orphans, 184 edges, 9 components
  [GRAPH] 89 branches traced, 377/377 nodes assigned, 0 orphans, 355 edges, 36 components
  [GRAPH] 135 branches traced, 370/370 nodes assigned, 0 orphans, 378 edges, 30 components
  [GRAPH] 80 branches traced, 356/356 nodes assigned, 0 orphans, 329 edges, 40 components
  [GRAPH] 44 branches traced, 352/352 nodes assigned, 0 orphans, 329 edges, 27 components
  [GRAPH] 40 branches traced, 331/331 nodes assigned, 0 orphans, 304 edges, 30 components
  [GRAPH] 175 branches traced, 640/640 nodes assigned, 0 orphans, 666 edges, 23 components
  [GRAPH] 124 branches traced, 459/459 nodes assigned, 0 orphans, 461 edges, 30 components
  [GRAPH] 63 branches traced, 364/364 nodes assigned, 0 orphans, 362 edges, 17 components
  [GRAPH] 91 branches traced, 386/386 nodes assigned, 0 orphans, 387 edges, 20 components
  [GRAPH] 105 branches traced, 486/486 nodes assigned, 0 orphans, 483 edges, 31 components
  [GRAPH] 104 branches traced, 444/444 nodes assigned, 0 orphans, 425 edges, 39 components
  [GRAPH] 92 branches traced, 419/420 nodes assigned, 1 orphans, 415 edges, 26 components
  [GRAPH] 76 branches traced, 434/435 nodes assigned, 1 orphans, 428 edges, 22 components
  [GRAPH] 159 branches traced, 618/618 nodes assigned, 0 orphans, 637 edges, 28 components
  [GRAPH] 82 branches traced, 245/245 nodes assigned, 0 orphans, 248 edges, 16 components
  [GRAPH] 130 branches traced, 391/391 nodes assigned, 0 orphans, 387 edges, 38 components
  [GRAPH] 55 branches traced, 401/401 nodes assigned, 0 orphans, 359 edges, 46 components
  [GRAPH] 75 branches traced, 415/415 nodes assigned, 0 orphans, 403 edges, 27 components
  [GRAPH] 28 branches traced, 188/188 nodes assigned, 0 orphans, 182 edges, 10 components
  [GRAPH] 43 branches traced, 203/203 nodes assigned, 0 orphans, 182 edges, 26 components
  [GRAPH] 79 branches traced, 417/417 nodes assigned, 0 orphans, 397 edges, 34 components
  [GRAPH] 104 branches traced, 469/469 nodes assigned, 0 orphans, 438 edges, 49 components
  [GRAPH] 81 branches traced, 314/314 nodes assigned, 0 orphans, 301 edges, 28 components
  [GRAPH] 63 branches traced, 416/417 nodes assigned, 1 orphans, 386 edges, 40 components
  [GRAPH] 95 branches traced, 474/474 nodes assigned, 0 orphans, 456 edges, 36 components
  [GRAPH] 134 branches traced, 483/483 nodes assigned, 0 orphans, 487 edges, 27 components
  [GRAPH] 219 branches traced, 691/692 nodes assigned, 1 orphans, 732 edges, 27 components
  [GRAPH] 65 branches traced, 316/316 nodes assigned, 0 orphans, 315 edges, 17 components
  [GRAPH] 122 branches traced, 536/536 nodes assigned, 0 orphans, 541 edges, 22 components
  [GRAPH] 132 branches traced, 560/560 nodes assigned, 0 orphans, 563 edges, 26 components
  [GRAPH] 122 branches traced, 566/566 nodes assigned, 0 orphans, 548 edges, 41 components
  [GRAPH] 78 branches traced, 312/312 nodes assigned, 0 orphans, 316 edges, 14 components
  [GRAPH] 42 branches traced, 329/330 nodes assigned, 1 orphans, 301 edges, 33 components
  [GRAPH] 76 branches traced, 504/504 nodes assigned, 0 orphans, 491 edges, 27 components
  [GRAPH] 139 branches traced, 541/542 nodes assigned, 1 orphans, 532 edges, 42 components
  [GRAPH] 95 branches traced, 476/476 nodes assigned, 0 orphans, 470 edges, 32 components
  [GRAPH] 25 branches traced, 82/82 nodes assigned, 0 orphans, 81 edges, 8 components
  [GRAPH] 133 branches traced, 646/646 nodes assigned, 0 orphans, 619 edges, 56 components
  [GRAPH] 115 branches traced, 600/600 nodes assigned, 0 orphans, 592 edges, 37 components
  [GRAPH] 29 branches traced, 186/186 nodes assigned, 0 orphans, 186 edges, 7 components
  [GRAPH] 95 branches traced, 332/332 nodes assigned, 0 orphans, 303 edges, 48 components
  [GRAPH] 54 branches traced, 293/294 nodes assigned, 1 orphans, 281 edges, 23 components
  [GRAPH] 37 branches traced, 186/186 nodes assigned, 0 orphans, 165 edges, 25 components
  [GRAPH] 50 branches traced, 249/249 nodes assigned, 0 orphans, 210 edges, 42 components
  [GRAPH] 55 branches traced, 229/229 nodes assigned, 0 orphans, 214 edges, 25 components
  [GRAPH] 46 branches traced, 247/247 nodes assigned, 0 orphans, 225 edges, 28 components
  [GRAPH] 31 branches traced, 288/288 nodes assigned, 0 orphans, 284 edges, 10 components
  [GRAPH] 74 branches traced, 341/341 nodes assigned, 0 orphans, 345 edges, 15 components
  [GRAPH] 88 branches traced, 510/510 nodes assigned, 0 orphans, 502 edges, 25 components
  [GRAPH] 73 branches traced, 360/360 nodes assigned, 0 orphans, 363 edges, 12 components
  [GRAPH] 101 branches traced, 417/417 nodes assigned, 0 orphans, 409 edges, 30 components
  [GRAPH] 68 branches traced, 441/441 nodes assigned, 0 orphans, 419 edges, 32 components
  [GRAPH] 54 branches traced, 288/288 nodes assigned, 0 orphans, 269 edges, 27 components
  [GRAPH] 47 branches traced, 216/216 nodes assigned, 0 orphans, 182 edges, 38 components
  [GRAPH] 35 branches traced, 210/210 nodes assigned, 0 orphans, 176 edges, 34 components
  [GRAPH] 42 branches traced, 173/173 nodes assigned, 0 orphans, 144 edges, 32 components
  [GRAPH] 81 branches traced, 268/268 nodes assigned, 0 orphans, 256 edges, 33 components
  [GRAPH] 32 branches traced, 147/147 nodes assigned, 0 orphans, 126 edges, 24 components
  [GRAPH] 165 branches traced, 650/650 nodes assigned, 0 orphans, 667 edges, 31 components
  [GRAPH] 83 branches traced, 418/418 nodes assigned, 0 orphans, 399 edges, 34 components
  [GRAPH] 99 branches traced, 548/548 nodes assigned, 0 orphans, 547 edges, 23 components
  [GRAPH] 99 branches traced, 477/477 nodes assigned, 0 orphans, 490 edges, 17 components
  [GRAPH] 156 branches traced, 664/664 nodes assigned, 0 orphans, 654 edges, 41 components
  [GRAPH] 70 branches traced, 534/534 nodes assigned, 0 orphans, 507 edges, 38 components
  [GRAPH] 153 branches traced, 706/706 nodes assigned, 0 orphans, 710 edges, 31 components
  [GRAPH] 91 branches traced, 349/349 nodes assigned, 0 orphans, 352 edges, 20 components
  [GRAPH] 40 branches traced, 172/172 nodes assigned, 0 orphans, 170 edges, 10 components
  [GRAPH] 87 branches traced, 616/616 nodes assigned, 0 orphans, 602 edges, 30 components
  [GRAPH] 40 branches traced, 176/176 nodes assigned, 0 orphans, 169 edges, 14 components
  [GRAPH] 138 branches traced, 650/650 nodes assigned, 0 orphans, 647 edges, 37 components
  [GRAPH] 167 branches traced, 687/687 nodes assigned, 0 orphans, 688 edges, 44 components
  [GRAPH] 87 branches traced, 386/386 nodes assigned, 0 orphans, 376 edges, 28 components
  [GRAPH] 48 branches traced, 486/486 nodes assigned, 0 orphans, 459 edges, 31 components
  [GRAPH] 37 branches traced, 266/266 nodes assigned, 0 orphans, 263 edges, 10 components
  [GRAPH] 45 branches traced, 299/299 nodes assigned, 0 orphans, 294 edges, 15 components
  [GRAPH] 62 branches traced, 461/461 nodes assigned, 0 orphans, 435 edges, 35 components
  [GRAPH] 79 branches traced, 324/324 nodes assigned, 0 orphans, 296 edges, 41 components
  [GRAPH] 107 branches traced, 385/385 nodes assigned, 0 orphans, 371 edges, 37 components
  [GRAPH] 47 branches traced, 230/230 nodes assigned, 0 orphans, 202 edges, 33 components
  [GRAPH] 59 branches traced, 253/253 nodes assigned, 0 orphans, 255 edges, 11 components
  [GRAPH] 91 branches traced, 274/274 nodes assigned, 0 orphans, 273 edges, 24 components
  [GRAPH] 92 branches traced, 393/393 nodes assigned, 0 orphans, 371 edges, 36 components
  [GRAPH] 136 branches traced, 535/535 nodes assigned, 0 orphans, 522 edges, 47 components
  [GRAPH] 57 branches traced, 351/351 nodes assigned, 0 orphans, 333 edges, 26 components
  [GRAPH] 80 branches traced, 363/363 nodes assigned, 0 orphans, 351 edges, 34 components
  [GRAPH] 47 branches traced, 200/200 nodes assigned, 0 orphans, 189 edges, 20 components
  [GRAPH] 99 branches traced, 375/375 nodes assigned, 0 orphans, 375 edges, 24 components
  [GRAPH] 40 branches traced, 151/151 nodes assigned, 0 orphans, 151 edges, 8 components
  [GRAPH] 65 branches traced, 414/414 nodes assigned, 0 orphans, 385 edges, 38 components
  [GRAPH] 85 branches traced, 431/431 nodes assigned, 0 orphans, 421 edges, 26 components
  [GRAPH] 59 branches traced, 473/473 nodes assigned, 0 orphans, 450 edges, 31 components
  [GRAPH] 123 branches traced, 619/619 nodes assigned, 0 orphans, 616 edges, 31 components
  [GRAPH] 55 branches traced, 324/324 nodes assigned, 0 orphans, 303 edges, 29 components
  [GRAPH] 72 branches traced, 508/509 nodes assigned, 1 orphans, 487 edges, 35 components
  [GRAPH] 138 branches traced, 567/567 nodes assigned, 0 orphans, 555 edges, 41 components
  [GRAPH] 28 branches traced, 158/158 nodes assigned, 0 orphans, 154 edges, 11 components
  [GRAPH] 122 branches traced, 550/550 nodes assigned, 0 orphans, 548 edges, 31 components
  [GRAPH] 52 branches traced, 288/288 nodes assigned, 0 orphans, 283 edges, 17 components
  [GRAPH] 86 branches traced, 415/415 nodes assigned, 0 orphans, 392 edges, 37 components
  [GRAPH] 113 branches traced, 481/481 nodes assigned, 0 orphans, 456 edges, 47 components
  [GRAPH] 65 branches traced, 279/279 nodes assigned, 0 orphans, 261 edges, 29 components
  [GRAPH] 106 branches traced, 446/446 nodes assigned, 0 orphans, 446 edges, 23 components
  [GRAPH] 72 branches traced, 360/360 nodes assigned, 0 orphans, 335 edges, 35 components
  [GRAPH] 49 branches traced, 250/250 nodes assigned, 0 orphans, 225 edges, 31 components
  [GRAPH] 54 branches traced, 318/318 nodes assigned, 0 orphans, 313 edges, 15 components
  [GRAPH] 42 branches traced, 139/139 nodes assigned, 0 orphans, 143 edges, 8 components
  [GRAPH] 54 branches traced, 209/209 nodes assigned, 0 orphans, 216 edges, 7 components
  [GRAPH] 213 branches traced, 665/665 nodes assigned, 0 orphans, 689 edges, 36 components
  [GRAPH] 156 branches traced, 615/616 nodes assigned, 1 orphans, 624 edges, 32 components
  [GRAPH] 104 branches traced, 590/590 nodes assigned, 0 orphans, 573 edges, 35 components
  [GRAPH] 175 branches traced, 617/618 nodes assigned, 1 orphans, 646 edges, 25 components
  [GRAPH] 95 branches traced, 593/593 nodes assigned, 0 orphans, 579 edges, 35 components
  [GRAPH] 118 branches traced, 654/654 nodes assigned, 0 orphans, 648 edges, 34 components
  [GRAPH] 74 branches traced, 447/447 nodes assigned, 0 orphans, 425 edges, 34 components
  [GRAPH] 133 branches traced, 573/573 nodes assigned, 0 orphans, 555 edges, 45 components
  [GRAPH] 70 branches traced, 296/296 nodes assigned, 0 orphans, 281 edges, 29 components
  [GRAPH] 89 branches traced, 381/381 nodes assigned, 0 orphans, 343 edges, 50 components
  [GRAPH] 92 branches traced, 337/337 nodes assigned, 0 orphans, 332 edges, 25 components
  [GRAPH] 75 branches traced, 354/354 nodes assigned, 0 orphans, 323 edges, 42 components
  [GRAPH] 95 branches traced, 364/364 nodes assigned, 0 orphans, 357 edges, 29 components
  [GRAPH] 67 branches traced, 400/400 nodes assigned, 0 orphans, 391 edges, 24 components
  [GRAPH] 84 branches traced, 403/403 nodes assigned, 0 orphans, 377 edges, 41 components
  [GRAPH] 66 branches traced, 299/299 nodes assigned, 0 orphans, 264 edges, 42 components
  [GRAPH] 47 branches traced, 231/232 nodes assigned, 1 orphans, 221 edges, 20 components
  [GRAPH] 52 branches traced, 330/330 nodes assigned, 0 orphans, 293 edges, 41 components
  [GRAPH] 4 branches traced, 16/16 nodes assigned, 0 orphans, 12 edges, 4 components
  [GRAPH] 15 branches traced, 98/98 nodes assigned, 0 orphans, 83 edges, 15 components
  [GRAPH] 11 branches traced, 56/56 nodes assigned, 0 orphans, 45 edges, 11 components
  [GRAPH] 6 branches traced, 28/28 nodes assigned, 0 orphans, 22 edges, 6 components
  [GRAPH] 28 branches traced, 259/259 nodes assigned, 0 orphans, 243 edges, 19 components
  [GRAPH] 72 branches traced, 345/345 nodes assigned, 0 orphans, 326 edges, 31 components
  [GRAPH] 124 branches traced, 535/536 nodes assigned, 1 orphans, 534 edges, 35 components
  [GRAPH] 18 branches traced, 106/106 nodes assigned, 0 orphans, 89 edges, 17 components
  [GRAPH] 57 branches traced, 368/368 nodes assigned, 0 orphans, 331 edges, 42 components
  [GRAPH] 35 branches traced, 215/215 nodes assigned, 0 orphans, 191 edges, 26 components
  [GRAPH] 45 branches traced, 284/284 nodes assigned, 0 orphans, 269 edges, 23 components
  [GRAPH] 20 branches traced, 156/156 nodes assigned, 0 orphans, 136 edges, 20 components
  [GRAPH] 83 branches traced, 301/301 nodes assigned, 0 orphans, 292 edges, 32 components
  [GRAPH] 12 branches traced, 41/41 nodes assigned, 0 orphans, 39 edges, 4 components
  [GRAPH] 22 branches traced, 144/144 nodes assigned, 0 orphans, 142 edges, 7 components
  [GRAPH] 39 branches traced, 202/202 nodes assigned, 0 orphans, 174 edges, 31 components
  [GRAPH] 35 branches traced, 194/194 nodes assigned, 0 orphans, 186 edges, 16 components
  [GRAPH] 42 branches traced, 180/180 nodes assigned, 0 orphans, 162 edges, 25 components
  [GRAPH] 35 branches traced, 180/181 nodes assigned, 1 orphans, 159 edges, 24 components
  [GRAPH] 55 branches traced, 403/403 nodes assigned, 0 orphans, 394 edges, 19 components
  [GRAPH] 64 branches traced, 401/401 nodes assigned, 0 orphans, 377 edges, 35 components
  [GRAPH] 64 branches traced, 544/544 nodes assigned, 0 orphans, 512 edges, 40 components
  [GRAPH] 58 branches traced, 293/293 nodes assigned, 0 orphans, 270 edges, 32 components
  [GRAPH] 11 branches traced, 131/131 nodes assigned, 0 orphans, 126 edges, 6 components
  [GRAPH] 102 branches traced, 563/563 nodes assigned, 0 orphans, 554 edges, 30 components
  [GRAPH] 58 branches traced, 412/412 nodes assigned, 0 orphans, 383 edges, 36 components
  [GRAPH] 40 branches traced, 212/212 nodes assigned, 0 orphans, 212 edges, 9 components
  [GRAPH] 43 branches traced, 170/170 nodes assigned, 0 orphans, 154 edges, 22 components
  [GRAPH] 81 branches traced, 419/419 nodes assigned, 0 orphans, 392 edges, 42 components
  [GRAPH] 91 branches traced, 371/371 nodes assigned, 0 orphans, 356 edges, 34 components
  [GRAPH] 78 branches traced, 379/380 nodes assigned, 1 orphans, 355 edges, 38 components
  [GRAPH] 32 branches traced, 210/210 nodes assigned, 0 orphans, 182 edges, 29 components
  [GRAPH] 26 branches traced, 213/213 nodes assigned, 0 orphans, 188 edges, 26 components
  [GRAPH] 46 branches traced, 208/208 nodes assigned, 0 orphans, 214 edges, 5 components
  [GRAPH] 103 branches traced, 591/591 nodes assigned, 0 orphans, 591 edges, 21 components
  [GRAPH] 77 branches traced, 391/392 nodes assigned, 1 orphans, 375 edges, 32 components
  [GRAPH] 121 branches traced, 394/394 nodes assigned, 0 orphans, 400 edges, 25 components
  [GRAPH] 37 branches traced, 205/205 nodes assigned, 0 orphans, 184 edges, 25 components
  [GRAPH] 57 branches traced, 284/284 nodes assigned, 0 orphans, 255 edges, 37 components
  [GRAPH] 54 branches traced, 245/245 nodes assigned, 0 orphans, 234 edges, 22 components
  [GRAPH] 49 branches traced, 154/155 nodes assigned, 1 orphans, 137 edges, 26 components
  [GRAPH] 39 branches traced, 230/230 nodes assigned, 0 orphans, 217 edges, 19 components
  [GRAPH] 53 branches traced, 279/279 nodes assigned, 0 orphans, 270 edges, 19 components
  [GRAPH] 39 branches traced, 262/262 nodes assigned, 0 orphans, 259 edges, 12 components
  [GRAPH] 126 branches traced, 385/385 nodes assigned, 0 orphans, 370 edges, 45 components
  [GRAPH] 37 branches traced, 127/127 nodes assigned, 0 orphans, 126 edges, 12 components
  [GRAPH] 41 branches traced, 169/169 nodes assigned, 0 orphans, 149 edges, 26 components
  [GRAPH] 14 branches traced, 119/119 nodes assigned, 0 orphans, 111 edges, 10 components
  [GRAPH] 31 branches traced, 143/143 nodes assigned, 0 orphans, 127 edges, 20 components
  [GRAPH] 59 branches traced, 316/316 nodes assigned, 0 orphans, 292 edges, 33 components
  [GRAPH] 30 branches traced, 140/140 nodes assigned, 0 orphans, 111 edges, 29 components
  [GRAPH] 56 branches traced, 420/420 nodes assigned, 0 orphans, 395 edges, 32 components
  [GRAPH] 65 branches traced, 247/247 nodes assigned, 0 orphans, 239 edges, 22 components
  [GRAPH] 60 branches traced, 352/352 nodes assigned, 0 orphans, 341 edges, 22 components
  [GRAPH] 113 branches traced, 521/521 nodes assigned, 0 orphans, 509 edges, 37 components
  [GRAPH] 72 branches traced, 367/367 nodes assigned, 0 orphans, 359 edges, 24 components
  [GRAPH] 68 branches traced, 325/325 nodes assigned, 0 orphans, 313 edges, 26 components
  [GRAPH] 21 branches traced, 100/100 nodes assigned, 0 orphans, 90 edges, 14 components
  [GRAPH] 13 branches traced, 59/59 nodes assigned, 0 orphans, 46 edges, 13 components
  [GRAPH] 43 branches traced, 232/232 nodes assigned, 0 orphans, 208 edges, 29 components
  [GRAPH] 61 branches traced, 263/263 nodes assigned, 0 orphans, 237 edges, 36 components
  [GRAPH] 55 branches traced, 310/310 nodes assigned, 0 orphans, 285 edges, 31 components
  [GRAPH] 19 branches traced, 127/127 nodes assigned, 0 orphans, 117 edges, 13 components
  [GRAPH] 51 branches traced, 237/237 nodes assigned, 0 orphans, 210 edges, 34 components
