filename,fg_psnr_with,fg_psnr_without,fg_ssim_with,fg_ssim_without,full_psnr_with,full_psnr_without,bytes_with,bytes_without
7417,28.73259043136017,12.741631691961366,0.9994174251157165,0.9753109107079205,30.981705750933173,14.079271255489278,1805,1136
7418,28.123389588087647,12.435260252346797,0.9991071131300642,0.9643811412919413,31.017828964462637,14.710854626984592,2575,1628
7419,28.310033370324422,11.812561361504448,0.9995187306899619,0.9725420955877218,31.27985758184196,14.908562278694239,1880,1179
7420,27.273135498046802,10.289832480692889,0.9995031349338498,0.9705997449409115,30.37375321344797,13.324542165356732,2070,1242
7421,28.847367639813434,13.11121164635404,0.9984840792206868,0.9637238331730832,30.27014651582556,12.998199131066928,2436,1541
7422,28.206671655723706,12.519467026337157,0.9991436208648848,0.9651398668157438,30.124044920967616,12.689428634329394,2414,1574
7423,27.929607171987044,12.51108485894942,0.9986694456800961,0.9594340307734932,31.142684362673908,14.91829645823422,2940,1761
7424,28.1436287167491,12.218834134896127,0.9992470074098876,0.9703622502445679,30.386880756990905,13.11792860025002,2355,1534
7425,28.849115073352763,13.828160401755948,0.9987704212321429,0.9652094815848493,30.63682345635371,13.913635287731715,2356,1518
7426,27.717962694536638,11.223615441569674,0.9990356292214743,0.961696449067205,30.87610529488073,14.336453023980283,2584,1567
7427,27.637683284905,10.472767811974347,0.9995506508675355,0.9738331654620381,30.877057864921497,14.012833198456905,1873,1140
7428,28.129664548898617,11.66865549306787,0.9995176034688007,0.9776744654814418,30.16991664010041,12.633795125385884,1770,1118
7429,27.790050976051987,12.097882452798567,0.9986469241279202,0.961045812438365,30.91165668638538,14.844811932590169,2639,1643
7430,27.24163011248767,10.464182489992965,0.9995790619553432,0.9826177420876991,30.66436568514488,13.521532176695528,1559,925
7431,28.412361364312208,12.100531819469673,0.999443994539509,0.9717532486447897,30.48788384957787,13.250152627961217,2094,1385
7432,28.41547212061603,12.916589717682971,0.9990045807373837,0.9627475050055136,30.414388259920404,13.423355704041125,2549,1636
7433,26.889314127571016,9.613000529601651,0.9993736463275907,0.9608981170799276,30.819194888152435,14.717863172264325,2516,1505
7434,25.80551178314257,8.59566520402016,0.9999174771042758,0.9958839293354323,27.61860378576186,14.021874429613863,818,574
7435,27.843022840022712,12.385720484380506,0.9988466235160801,0.9662031046633176,30.62262305876818,13.737478691388949,2212,1397
7436,28.960972725948185,14.405764808839525,0.9987632740580995,0.9734031544927547,30.369993283763378,13.009694266739945,2008,1340
7437,27.982720281027838,11.418029817284767,0.9994745696513748,0.9686977013993318,30.30620147484651,13.198325340929241,1990,1265
7438,28.358247952417095,12.450409149675107,0.9985123724611968,0.9540379794692029,30.80309019090304,14.666041978123822,2705,1668
7439,27.528497307350253,10.171181119795962,0.9995542395801295,0.9667940539138735,30.477588884689986,13.337588456128247,2274,1418
7440,28.223950495611554,12.124359361150322,0.9992192912736345,0.9623969188005891,31.04473963466418,14.698906589448072,2469,1545
7441,28.032246926851144,11.16177863136185,0.9995220020475621,0.9677722789150167,30.384289876331337,13.073696748526547,2097,1362
7442,28.595565915727796,14.163601035685119,0.9989974204339657,0.9732736568125665,31.20869187824217,14.627252292514225,1979,1277
7443,29.01436515780947,13.521799630970616,0.9992274808078907,0.965784815813181,31.229808653138292,14.940588354521879,2091,1388
7444,27.823050207798012,11.705427613447014,0.9990163865634897,0.9649360132038766,30.95178625221822,14.539389650028554,2388,1465
7445,28.078813947234828,11.55342422436142,0.9991990163337194,0.9625112926102156,30.334144168844034,13.090085956328053,2555,1594
7446,27.792272027440937,10.973851834392491,0.9994834625319619,0.9682160305266548,30.976733994269136,14.646371225470446,2179,1383
7447,27.329929121068353,10.67621466794863,0.9995190237905918,0.9703644558859655,30.226180011301476,12.767329653192462,2109,1361
7448,28.423322228058844,12.215366506103804,0.9994409470036858,0.9686068754208774,31.11226385686357,14.397984925652755,2105,1379
7449,27.916889817072015,11.755662144249929,0.9993927023213013,0.9665398671358157,30.173178649722484,12.664216866764509,2185,1410
7450,27.901957849624385,11.809745306407834,0.9993846504310318,0.9751584572209534,30.490959978392922,13.238466761893013,1892,1169
7451,27.13087107990784,9.950424184027248,0.9995289866099257,0.9660493639930982,30.220716453746498,12.746329990290254,2264,1391
7452,28.0381956420478,11.765804771092192,0.999286165782628,0.9644384354151234,30.531215562533017,13.5663270757452,2474,1611
7453,28.240327446768198,12.27449784142603,0.9993359403788568,0.9760983698493844,31.139366098570104,14.717027269303575,1897,1210
7455,28.046465721483074,11.828043217864126,0.999196937356279,0.9568411086191824,30.23129130641799,13.22909606772338,2724,1753
7456,28.476773023570313,12.894760458475698,0.9994471695589808,0.9776555799120893,31.351552027617707,14.931149107718053,1692,1120
7457,27.815483976022264,12.241899849983874,0.9993136864403642,0.9724643572860882,30.872002350937567,14.353315535882823,1987,1246
7458,28.57984913543142,12.884015991150585,0.9993649757505316,0.9676772892869226,31.17049193809171,14.585381168696411,2301,1567
7459,28.320477922925708,11.478179147777126,0.9994764117904059,0.9673034446903753,30.92185554737158,14.181583641870352,2156,1391
7460,28.283886865247535,15.06090125292159,0.999396048177584,0.9898314673809364,28.512574878501745,14.92205130813997,1193,839
7461,28.918639747175817,13.867016284723292,0.9987186120463003,0.9637269460861517,31.146605403037423,14.772070214792377,2587,1678
7462,27.477550151112247,10.656164892249663,0.9992076180016937,0.9582263125672817,30.692601435602796,14.112173911643385,2756,1657
7463,28.545597713234617,12.99760223719004,0.9991103965447029,0.9696184051616374,30.362832161774502,13.127792783554924,2124,1439
7464,27.977064715703087,11.363240410742439,0.9993242546446118,0.9652335519687898,30.66136487576026,13.843228066737723,2493,1570
7465,28.411808547652168,13.382586260163212,0.9992142395906725,0.9735962504207594,31.469629624025014,15.509785670963536,1986,1331
7466,28.951448050966093,15.39957096767468,0.9977200059513923,0.9650661525467555,30.960202244892884,14.524472995661508,2582,1635
7467,27.939614522761417,11.847164937975412,0.9991262492323281,0.9594955145569909,30.39628268467429,13.52624220565227,2409,1535
7468,27.939090759598418,11.282711681856474,0.9991588905006951,0.962352661895529,30.170120547138175,13.189820418263826,2454,1488
7469,28.594234758533062,13.285636902767632,0.9988090397063069,0.9717457935968202,31.359669115731176,15.128404861397604,2013,1283
7470,27.2368039916594,9.998937815918419,0.9994884373680593,0.9718910194038841,30.224956902194506,13.17223299989907,2211,1309
7471,28.855730195268862,13.52369741080528,0.9987700201874578,0.9623761238052985,30.438668899688377,13.291868211044253,2458,1680
7472,27.367825301760202,10.533869201216055,0.9993729829279975,0.9657502710187861,30.42103359549525,13.616034749178336,2440,1503
7473,28.75577870103215,14.807257368585917,0.9984073492715704,0.9692095754911504,31.164717808944957,14.652653985238793,2139,1367
7474,27.480677100483327,10.53029131162932,0.9995105150536071,0.9700655394777021,30.894500268358183,14.147044078225102,2003,1247
7475,27.799895552539,11.457052891005217,0.9993267749995128,0.9713758736788639,31.324619909815784,15.080906020083585,2144,1333
7476,28.94661956965529,14.78121375990039,0.9990094859325951,0.9771268503752668,31.59381616203828,15.37080212292455,1808,1185
7477,27.015015089391852,11.02043524251602,0.9992258849070623,0.9685265463788353,30.702118344603925,14.143579956506871,2313,1417
7478,28.203942357219297,12.426892282492908,0.999116377313431,0.9699572446774785,31.52344877134898,15.476177622088228,2032,1299
7479,27.839917844904264,11.40727551066611,0.9995689029062592,0.9774043940526738,30.9817627720791,14.185232445119734,1779,1106
7480,28.549783111270457,13.404954602178139,0.9990302181911442,0.9685494217544526,30.42915029278637,13.148747836099995,2238,1503
7481,28.30818140654469,12.907664317376003,0.9988643019080835,0.9672694503626152,31.088564721949766,14.586052897451243,2237,1452
7482,27.866632999059377,11.732864971011253,0.9993047224126914,0.9701599494343381,31.634153365502527,15.824575752518086,2169,1364
7483,27.83077883204797,11.545830372240836,0.9990218827502199,0.9710069843450628,30.31576607896046,13.09373841505111,2041,1235
7484,28.523258842379093,14.183953587023145,0.9986734412572511,0.9711282882819291,31.781808113336073,15.968079812697475,2088,1288
7485,28.601538569067927,12.841701752566019,0.9985947968680563,0.9570491909156649,30.069843141819522,12.688132031180716,2587,1720
7486,28.41156667101788,12.272484817242058,0.9992329567283101,0.9731017525094365,30.094315845394767,12.781656646259716,1965,1235
7487,28.220615241685003,12.898674428823272,0.9989119966458163,0.9652435298722724,30.07968147065639,12.689023024661125,2386,1492
7488,28.305709445760602,12.249936645504548,0.9992063935938376,0.9635637104527345,30.520236942139487,13.564322967963228,2500,1618
7489,28.21736926604447,13.040415049437826,0.9989036297264459,0.9675778360389643,31.508876848826045,15.698449469185418,2337,1472
7490,28.10951691034553,11.886111781787802,0.9992539929494415,0.9753701888837273,31.494689559605916,15.452683951044097,1919,1153
7491,27.476539042231988,10.926905682067261,0.999173612453656,0.9607681413754405,30.011175116081844,12.87596239954729,2548,1540
7492,27.630740695397794,10.360315409431966,0.9993979381112471,0.9684234686276197,30.06871302321131,12.598109293854298,2194,1345
7493,28.953075041303187,12.21102280077379,0.9995877589647965,0.9752587551129054,30.9327471825289,14.044920385002937,1765,1177
7494,28.097355119933134,12.225899664404201,0.9991920285348717,0.968208607620652,30.146191799872447,12.80333544645343,2279,1492
7495,29.656177638195196,14.480325157833494,0.999333069400675,0.9766089839124598,30.66199351929877,13.455566840351063,1687,1142
7496,28.0138142974873,11.846293678579823,0.9992230665319751,0.9706276752389613,31.005696082057092,14.534756785842974,2144,1332
7497,27.767554863340436,10.731466918175144,0.9995551867800375,0.9701882874899287,30.36742071608764,12.92652172700836,2028,1283
7498,27.13112969472673,11.414156959022954,0.9991840820090883,0.973892024529167,30.218050117062113,12.922899792938694,2012,1225
7499,28.319025391264702,11.890344123367436,0.9994265187498248,0.9721197679476221,30.670951277118096,13.853292026898698,1939,1251
7500,27.762179436686914,10.930951253827907,0.9992944783605402,0.9660005171891611,30.563017027386564,14.084400605204127,2475,1505
7501,27.23134746489344,10.507282228879248,0.9994490185652105,0.9711168687407883,30.791770124390002,14.153462808860933,2174,1336
7502,27.759343153309686,10.232412379692015,0.9994549063022476,0.967963203568459,30.208732990213065,13.150642731309414,2255,1426
7503,27.75758393058785,12.453352810425907,0.9987108778168515,0.9647277777815887,31.36926824139557,15.446624300089189,2347,1462
7504,27.409120072378357,9.772222734611768,0.999536038952008,0.9654912195959838,30.887220376340117,14.583997900789395,2311,1416
7505,27.570661031208576,10.957970547085845,0.9989728972993365,0.9608359835974601,30.53938657279055,13.65800394637721,2564,1519
7506,28.348101044890957,12.035258713294825,0.9995314582286287,0.9797106416212998,30.527375795199397,13.2473838655151,1603,1030
7507,28.7181738332943,13.921655488844598,0.9984809545056742,0.9737701328361712,31.72625719518724,15.733799548718094,1966,1254
7508,27.701303413998602,10.71056343503739,0.9995997505499723,0.976845796636048,31.643105233440203,15.626495284957002,1800,1096
7509,28.206970505009252,12.10421927853944,0.9992434458980488,0.9733711239463092,30.486169200529627,13.252709398823956,1862,1155
7510,28.05243300234073,11.623554597824079,0.9993959409150556,0.9710942888071867,30.411264945666076,13.102171112561976,2123,1357
7511,27.408930799815884,11.428446679322397,0.9995281886432932,0.9797889347182805,31.35146708545595,14.90635071999742,1590,1011
7512,28.368381592656444,12.27522989832148,0.9992979964794066,0.968712442101204,31.089469496105583,14.561024894259067,2343,1476
7513,27.500156667563846,10.93982202368312,0.9993862761321044,0.965431786817593,31.525172141926433,15.787081471017716,2352,1483
7514,28.808433717264045,14.458141259808801,0.9986470723007459,0.9645614192917434,30.534808971981814,13.48153324008382,2464,1675
7515,28.8001123272962,14.138763224344988,0.9986091134229801,0.9684491492208247,31.12430510062786,14.761069799412105,2161,1404
7516,28.20717491899574,13.415101168654136,0.9986074463479121,0.9671849955657088,30.78487131504245,14.228174550445365,2350,1514
7517,27.801000190598607,13.259734800404726,0.998458847634536,0.9710970920788546,31.621097499279593,15.927010073863787,2254,1352
7518,27.216623580140165,10.49070903253839,0.9994411223088799,0.9752504994764493,30.586977703462903,13.809720742920245,1845,1082
7519,28.56503831703538,13.718522957387943,0.9987684189210814,0.9638928213298715,30.33189071266448,13.162603931321987,2512,1649
7520,27.52340278442022,10.728881548850532,0.999436355298923,0.9679825067061936,30.104774742584336,12.62365943209134,2254,1423
7521,27.494672607570124,12.11964568171354,0.9990273085382938,0.9688637505645318,30.78115725583683,14.327861310947439,2342,1425
7522,28.474696319978506,12.650250000976671,0.9992841940710353,0.9717151144272715,30.393106817996262,13.110969436055717,2069,1379
7523,27.418080033836702,10.829511519896649,0.9994896106670815,0.9722983855172262,31.17669577653261,14.688565229754026,2049,1298
7524,28.581963173681636,13.244530057093368,0.9991046170645461,0.9677677433833558,30.407786708118792,13.140339434186487,2200,1405
7525,28.545987672428176,13.972411596736054,0.9985628033046694,0.9701814384233944,30.658377882452346,13.63049388725327,2252,1455
7526,28.51577008934931,13.71204476156052,0.9982965491951981,0.9618689075967591,30.46997938886785,13.600342234450247,2438,1540
7527,27.837439293859305,10.69643598825962,0.9995836615162933,0.974274740960665,30.685059595279597,13.676971381368226,1995,1269
7528,27.85130005959731,11.99709851365518,0.998655310811669,0.9663794988337547,30.443228350388665,13.543728364057635,2488,1514
7529,28.10753925910339,11.917427166701433,0.9994383299187556,0.9687277396451804,31.07487854326095,14.388133969159338,2141,1390
7530,27.643642911351584,11.649444792473462,0.9991624258006193,0.9623424962354498,30.974704767024765,14.841851354365437,2618,1613
7531,29.78430652057712,14.669894445383756,0.9990455914710369,0.9700929464315701,31.3517309717692,14.9816467938815,2203,1529
7532,28.07340699505715,11.820566862413827,0.9994007656436409,0.9692515164181067,30.833073270922462,14.028898535458227,2014,1349
7533,28.47930544571538,13.486199690137619,0.998815812438705,0.9733265873442446,31.665899470775805,15.725043250268813,1926,1205
7534,27.27974130132624,10.346468168450585,0.9994305727733247,0.9648423963718802,31.194494939997902,14.996353045638637,2335,1438
7535,29.18887988311205,13.990047012266242,0.9987674527529243,0.9645973969848854,31.408155923210984,15.323996198078634,2385,1555
7536,28.225612070229175,11.444689416852846,0.9993557918343277,0.9668676794235476,30.524339865252585,13.661893803201025,2369,1504
7537,28.006182903552634,13.077488743776835,0.9984164404572523,0.9702824878192093,30.182000840140986,12.970066523535088,2272,1381
7538,27.407186583408798,11.372008514304364,0.9990160927253682,0.9660826657193596,31.464638832223173,15.775278203027321,2548,1590
7540,28.138448213231456,11.952095579297515,0.999355280951305,0.9734384333227587,31.256018618717157,14.73868053363953,1979,1254
7541,28.751564495537508,13.89956120413138,0.9988879727760033,0.9687679228667758,30.56949425474613,13.473179333039763,2343,1567
7542,28.385303525009007,14.368074150799083,0.9983812697434702,0.9650023733424253,31.25702446794147,15.186147952731767,2583,1634
7543,26.9857259133412,11.664425756180794,0.9996056423169316,0.9879059987608046,27.841165253034156,12.343174502816874,1196,742
7544,26.38656665287156,12.019202369253811,0.9995554849002755,0.9885456769294624,28.455448736418706,14.088695487775325,1208,745
7545,28.054985081329175,12.589826122380064,0.9989681521652892,0.9686489664385195,30.556703778481168,13.583197786310103,2425,1527
7546,28.157039144610422,11.48934764357939,0.9992623138101046,0.9598814474692664,30.26093920236942,13.219635632380529,2813,1806
7547,27.77789608200051,10.638582853271235,0.9996338885363679,0.9757494673274839,31.446309736438984,15.231405250273307,1756,1133
7549,28.047157653099312,10.752946079528174,0.9995249267562571,0.9652414333352572,30.19786096701037,13.16676643576864,2134,1368
7550,27.681542113227927,11.315594817875887,0.9992852024939933,0.9626335427743359,31.33527446350908,15.577806338608227,2534,1630
7551,27.95371911331106,10.695340115897169,0.9995176116304406,0.9656687328186868,31.116161066800778,14.817259898573283,2217,1382
7552,27.984277106596238,11.666141171011153,0.9992077591686899,0.963206881162881,30.93173032273787,14.36399664137791,2331,1440
7553,28.425573042122828,12.32209921414817,0.9992711069872281,0.9684584412504368,31.371996355474977,15.09356527324572,2403,1575
7554,27.777407741864977,12.094685877444789,0.9989314327515679,0.966161278101276,30.32337951033695,13.239080409523783,2412,1453
7555,27.574875364809408,12.9466428830097,0.9987922326790724,0.9689771109811898,31.388577259073386,15.515152096319635,2402,1426
7556,29.19390054672217,13.952414243408208,0.9992134802135202,0.9699709799388969,31.739281068574847,15.75920356498427,2131,1406
7557,27.72040255784677,12.209816610294748,0.9991659982186463,0.9639303227035156,31.067709488097677,14.720807252002842,2486,1587
7558,27.459206497848776,9.692618381593174,0.9995493928727471,0.9658068924514654,30.618368113067035,13.627941075064772,2394,1510
7559,27.14197487146462,10.832897578454679,0.9993387488104764,0.9707758824922457,30.819894002206333,14.335623495664036,2260,1408
7560,27.972316644991583,12.486056366143197,0.9992233395543968,0.9715294233494874,31.14745579393642,14.749657671355374,2101,1292
7561,28.28754744111521,11.221955229121487,0.9992828004538481,0.965238679411868,31.43762874448875,15.254884535115703,2303,1448
7562,27.953260409587784,11.870542746603954,0.9993661257779898,0.9711673885056088,30.238875364896337,12.936596003546025,2103,1340
7563,28.6086878754261,12.490500008057294,0.9994073655285053,0.9706484680820994,30.969992233282287,14.22877911881226,2029,1365
7564,28.342897442405754,12.606437314448806,0.9991095690781265,0.9633226244320363,31.162716930000744,14.892669996694078,2429,1590
7565,28.217347468886913,11.892686315295279,0.9993102373036853,0.9659255671885099,31.336464205483963,14.917537393825,2350,1515
7566,28.652826861500756,12.745350616477538,0.9993238474856753,0.9709352947085262,30.8510343498339,13.90900822763368,2004,1230
7567,27.782291081585953,11.007831051117016,0.9994006464771217,0.9658530199009812,30.26049941377838,13.186985414323518,2454,1552
7568,28.62428071289657,13.872595063124715,0.998598822541643,0.9741052151427493,30.258552935860344,12.849176349380231,1967,1264
7569,27.542105759940732,11.936413099702158,0.9992599008709564,0.9702486750585269,30.98402081272726,14.714680717023862,2371,1466
7570,28.617946071234318,13.827545258506355,0.9988337616059013,0.9609559294506123,31.659863304020842,15.923722009666935,2559,1670
7571,28.05224395277946,12.183294414772554,0.9993304084419825,0.9692039728634232,30.626411102787827,13.719183671717378,2380,1523
7573,28.027010203220883,13.786534011027262,0.9993612156707126,0.9897859379023232,29.106319397348763,14.6662062303972,1017,636
7574,27.6077280633374,11.029645648711064,0.9993217204170134,0.9744457805364882,30.686748365614505,13.68676683511101,1936,1164
7575,28.478052270072443,12.659432609505586,0.9993127812880507,0.9705657022763979,31.042043700085316,14.387677236238964,2227,1467
