filename	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_fg_ssim	delta_iou	total_time_ms	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	gt_available	stem
d1_d0001_p0004_t0000.png	0.977053	22.263725	1.000000	0.999994	21.610388	0.257946	42497	11	611	1051	83	2.287356	55.545455	4176	4776	8194.019187	4.252983	0.070913	0.003009	0.636122	25426.843882	0.379645	11	611	-600	1051	83	2.287356	55.545455	11	129	4176	4776	3042	1.715666	4.252983	8194.019187	0.070913	270816	6.372591	8.471186	600x600	360000	dense	Learned	4376	11	29	41549	23.444940	0.597033	21.785082	0.974043	0.363878	0.255189	2448	3620	0.000000	13	41114	24.722468	0.717897	0.986286	24.202718	0.204355	0.346054	1433	21.374902	0.194569	0.941989	18.919690	0.950384	0.372717	0.478643	0.744806	-1.834552	-0.339087	False	d1_d0001_p0004_t0000
d1_d0001_p0006_t0000.png	0.971468	22.613048	1.000000	0.999702	22.495395	0.332591	54609	22	863	1471	96	2.294210	39.227273	5717	6558	11436.106372	4.133307	0.072995	-0.005014	0.489648	26956.257820	0.585152	22	863	-841	1471	96	2.294210	39.227273	23	194	5717	6558	4150	1.743841	4.133307	11436.106372	0.072995	279098	5.110843	6.592320	600x600	360000	dense	Learned	5917	23	42	53577	25.009742	0.677849	23.285779	0.976482	0.510352	0.265546	2682	4512	0.000000	23	53426	26.880207	0.813515	0.987764	25.967306	0.226462	0.493324	1095	21.817541	0.231907	0.926235	18.936490	0.996261	0.490862	-0.672732	0.734156	-2.514346	-0.345257	False	d1_d0001_p0006_t0000
d1_d0001_p0007_t0000.png	0.976517	22.363398	1.000000	0.999437	21.950670	0.302352	44170	21	716	1264	99	2.358988	34.095238	3872	4567	9971.170926	4.237599	0.075628	0.001113	0.584066	23345.249653	0.419730	21	716	-695	1264	99	2.358988	34.095238	22	159	3872	4567	2509	2.183309	4.237599	9971.170926	0.075628	281114	6.364365	8.150328	600x600	360000	sparse	Learned	3992	22	32	43208	24.036546	0.621535	22.180117	0.975404	0.415934	0.269891	2784	4313	0.000000	15	42502	25.121307	0.731472	0.985257	24.212491	0.245247	0.409489	1364	21.716860	0.224873	0.938184	18.993757	0.998686	0.402694	0.183281	0.729546	-2.085877	-0.319183	False	d1_d0001_p0007_t0000
d1_d0001_p0008_t0000.png	0.970135	21.816671	1.000000	0.999973	20.806644	0.333230	69943	20	1021	1840	166	2.280864	51.050000	7128	8129	14809.171743	3.843092	0.083347	-0.007484	0.527834	24283.248186	0.549606	20	1021	-1001	1840	166	2.280864	51.050000	23	203	7128	8129	5122	1.821770	3.843092	14809.171743	0.083347	274593	3.925954	5.147048	600x600	360000	dense	Learned	7328	23	45	68878	24.131070	0.736760	22.915736	0.977619	0.472166	0.277970	3874	8374	0.000000	25	68716	27.391991	0.879669	0.991059	26.948894	0.248546	0.465926	671	19.853121	0.162289	0.910988	17.567357	0.996602	0.422176	-1.099065	0.722003	-3.324426	-0.403530	False	d1_d0001_p0008_t0000
d1_d0001_p0009_t0000.png	0.986162	24.095072	1.000000	0.999991	25.473934	0.413806	30294	8	457	811	55	2.269185	57.125000	3336	3785	6376.692060	4.006180	0.067199	-0.000926	0.571618	19533.223867	0.464106	8	457	-449	811	55	2.269185	57.125000	9	100	3336	3785	2470	1.684727	4.006180	6376.692060	0.067199	272870	9.007394	11.883541	600x600	360000	dense	Learned	3536	9	36	30099	27.592192	0.619693	24.321878	0.987088	0.428382	0.272494	1146	1207	0.000000	26	29718	28.181528	0.704155	0.989507	25.127768	0.258700	0.424060	1738	25.897232	0.390098	0.973141	21.773076	0.911704	0.435854	-0.226806	0.727498	-2.118257	-0.205887	False	d1_d0001_p0009_t0000
d1_d0001_p0010_t0000.png	0.972600	24.212946	1.000000	0.998046	23.319105	0.406617	59622	33	903	1583	139	2.259044	27.363636	6717	7587	13576.738895	3.870588	0.077131	-0.008746	0.545864	24204.279184	0.517867	33	903	-870	1583	139	2.259044	27.363636	36	189	6717	7587	4995	1.789474	3.870588	13576.738895	0.077131	267192	4.481433	6.038040	600x600	360000	dense	Learned	6917	36	56	59041	27.198888	0.738545	25.735161	0.981346	0.454136	0.200999	3496	3930	0.000000	38	57984	29.342122	0.855876	0.990034	28.307725	0.186965	0.441223	1047	23.234572	0.314909	0.936679	20.681634	0.938502	0.434165	-1.522215	0.797046	-3.879783	-0.331927	False	d1_d0001_p0010_t0000
d1_d0001_p0011_t0000.png	0.985868	23.694193	1.000000	0.990970	24.294694	0.388192	34698	23	484	843	72	2.252119	21.043478	3657	4118	7108.133418	3.871215	0.075522	-0.000658	0.670873	22126.226425	0.302301	23	484	-461	843	72	2.252119	21.043478	25	108	3657	4118	2742	1.726113	3.871215	7108.133418	0.075522	279656	8.059715	10.375238	600x600	360000	dense	Learned	3857	25	36	34380	26.730022	0.630746	23.908352	0.986526	0.329127	0.393537	1259	2832	0.000000	24	34370	27.295046	0.720192	0.989708	24.763729	0.353230	0.328290	1760	24.695570	0.361408	0.970567	20.949216	0.954608	0.308289	-0.214159	0.597433	-2.435328	-0.242554	False	d1_d0001_p0011_t0000
d1_d0001_p0013_t0000.png	0.978078	25.044986	1.000000	1.000000	24.799575	0.500202	50969	12	814	1463	129	2.271910	67.833333	5899	6701	12283.412211	3.701423	0.082118	-0.007451	0.538584	23084.487677	0.472736	12	814	-802	1463	129	2.271910	67.833333	13	149	5899	6701	4307	1.833072	3.701423	12283.412211	0.082118	271903	5.334674	7.063117	600x600	360000	dense	Learned	6099	13	60	49645	29.108647	0.743775	26.744830	0.985529	0.461416	0.259878	1660	2293	0.000000	48	50790	31.126889	0.848517	0.991846	29.258452	0.246375	0.462853	1096	25.194444	0.446191	0.955629	21.849296	0.875624	0.410149	-1.699844	0.740122	-4.309073	-0.243573	False	d1_d0001_p0013_t0000
d1_d0001_p0014_t0000.png	0.965096	24.369444	1.000000	1.000000	22.916073	0.485014	67589	20	1308	2279	147	2.396003	65.400000	6505	7793	18568.473150	4.105346	0.091168	-0.014821	0.448999	26240.770102	0.633433	20	1308	-1288	2279	147	2.396003	65.400000	20	289	6505	7793	4079	2.382712	4.105346	18568.473150	0.091168	286148	4.233647	5.326310	600x600	360000	sparse	Learned	6625	20	62	67365	27.799343	0.787516	26.470386	0.979917	0.551001	0.364959	2268	5697	0.000000	47	66704	30.648895	0.895084	0.990690	29.790890	0.340314	0.542904	719	21.727193	0.325584	0.907220	19.454652	0.999987	0.482139	-2.100942	0.635041	-4.883270	-0.302501	False	d1_d0001_p0014_t0000
d1_d0001_p0015_t0000.png	0.973335	21.901208	1.000000	0.999999	21.118548	0.329805	65706	15	988	1765	121	2.286092	65.866667	6802	7775	14041.175873	3.856910	0.078433	-0.006446	0.519248	23768.900871	0.578238	15	988	-973	1765	121	2.286092	65.866667	17	215	6802	7775	4916	1.805939	3.856910	14041.175873	0.078433	280805	4.273658	5.478952	600x600	360000	dense	Learned	7002	17	44	65264	24.284329	0.724427	22.935491	0.979781	0.480752	0.263133	3994	7680	0.000000	25	65462	27.250367	0.866893	0.991435	26.705002	0.241907	0.472683	710	20.218062	0.174500	0.921424	17.679216	0.999954	0.442568	-1.034284	0.736865	-3.165781	-0.394622	False	d1_d0001_p0015_t0000
d1_d0001_p0016_t0000.png	0.978020	23.703709	1.000000	0.998782	23.760107	0.382750	43846	23	646	1099	80	2.266695	28.086957	4672	5295	9342.383761	4.055614	0.073153	-0.004082	0.558270	23236.403465	0.482192	23	646	-623	1099	80	2.266695	28.086957	23	146	4672	5295	3493	1.764378	4.055614	9342.383761	0.073153	278661	6.355449	8.210555	600x600	360000	dense	Learned	4872	23	43	42952	26.662697	0.664374	24.421120	0.982102	0.441730	0.237168	2159	2618	0.000000	29	43508	27.873266	0.778369	0.988384	26.066482	0.208711	0.433221	1400	24.130708	0.332078	0.954092	20.998705	0.920478	0.436905	-0.717410	0.761614	-2.902590	-0.281624	False	d1_d0001_p0016_t0000
d1_d0001_p0017_t0000.png	0.986176	22.680028	1.000000	0.998985	22.795338	0.312981	38159	18	464	838	77	2.228718	25.777778	3900	4346	7455.968322	3.789346	0.070601	0.000521	0.598668	20773.979425	0.412693	18	464	-446	838	77	2.228718	25.777778	18	101	3900	4346	2985	1.715593	3.789346	7455.968322	0.070601	279864	7.334154	9.434209	600x600	360000	dense	Learned	4100	18	32	37219	25.055735	0.603658	22.526598	0.985655	0.401332	0.263719	2041	2592	0.000000	17	36900	25.837581	0.701460	0.990013	23.926292	0.235527	0.400507	1456	23.011561	0.266629	0.967138	19.589689	0.989438	0.384604	0.153430	0.735266	-2.260397	-0.290676	False	d1_d0001_p0017_t0000
d1_d0001_p0018_t0000.png	0.972878	22.869343	1.000000	0.999948	22.148452	0.403335	64856	24	937	1650	146	2.271484	39.041667	6726	7639	14291.782885	3.790748	0.089704	-0.009345	0.491071	24867.357492	0.552219	24	937	-913	1650	146	2.271484	39.041667	24	178	6726	7639	4930	1.870897	3.790748	14291.782885	0.089704	283235	4.367136	5.550759	600x600	360000	dense	Learned	6926	24	53	64659	26.106609	0.741884	24.512734	0.982223	0.508929	0.348253	2220	6116	0.000000	34	64034	28.639272	0.870064	0.990769	27.480385	0.323409	0.504351	730	20.856438	0.250442	0.919632	17.971365	0.997861	0.450109	-1.643392	0.651694	-3.958157	-0.338549	False	d1_d0001_p0018_t0000
d1_d0001_p0019_t0000.png	0.971188	22.756879	1.000000	1.000000	22.313608	0.364000	59757	12	927	1662	135	2.293740	77.250000	6230	7145	13134.368284	4.094773	0.078836	-0.007971	0.517532	24047.343254	0.477720	12	927	-915	1662	135	2.293740	77.250000	14	191	6230	7145	4433	1.838260	4.094773	13134.368284	0.078836	282523	4.727865	6.024399	600x600	360000	dense	Learned	6430	14	48	58918	25.651491	0.711753	23.933818	0.979160	0.482468	0.342097	2289	6055	0.000000	29	58532	27.769508	0.841514	0.988914	26.646635	0.329049	0.472217	1086	21.938335	0.259340	0.927510	19.189474	0.999979	0.461212	-1.176939	0.657903	-3.337883	-0.347753	False	d1_d0001_p0019_t0000
d1_d0001_p0020_t0000.png	0.977974	22.882228	1.000000	0.999976	22.507642	0.346348	51279	15	706	1248	113	2.256782	47.066667	5382	6073	10864.680983	3.782013	0.075781	-0.003853	0.528698	22916.466475	0.497838	15	706	-691	1248	113	2.256782	47.066667	17	132	5382	6073	4021	1.789014	3.782013	10864.680983	0.075781	280259	5.465376	7.020418	600x600	360000	dense	Learned	5582	17	43	50099	25.651819	0.671917	23.615267	0.981827	0.471302	0.357033	1540	3752	0.000000	25	49058	27.143524	0.793358	0.989163	25.674555	0.312113	0.460811	1062	22.483482	0.266946	0.947261	19.367863	0.999861	0.453591	-0.733038	0.642943	-3.144178	-0.325570	False	d1_d0001_p0020_t0000
d1_d0001_p0021_t0000.png	0.990332	22.872607	1.000000	0.999954	24.103998	0.314483	24302	9	409	721	52	2.352268	45.444444	2271	2671	5459.866591	3.736936	0.072612	0.001984	0.412886	17697.231531	0.630250	9	409	-400	721	52	2.352268	45.444444	9	83	2271	2671	1498	2.044128	3.736936	5459.866591	0.072612	274138	11.280471	14.813596	600x600	360000	sparse	Learned	2391	9	24	24059	25.529336	0.527250	22.157592	0.988348	0.587114	0.306125	582	680	0.000000	12	23202	25.759567	0.574654	0.989635	22.489766	0.281170	0.576082	2501	24.463327	0.306324	0.981715	20.581624	0.824550	0.594236	0.715015	0.693829	-1.425338	-0.212768	False	d1_d0001_p0021_t0000
d1_d0001_p0022_t0000.png	0.970997	23.335490	1.000000	0.999991	22.585213	0.396197	61411	19	923	1633	129	2.274064	48.578947	6597	7501	13509.248261	4.060366	0.074717	-0.009312	0.564223	25460.959673	0.411317	19	923	-904	1633	129	2.274064	48.578947	19	195	6597	7501	4835	1.800993	4.060366	13509.248261	0.074717	288693	4.700998	5.862142	600x600	360000	dense	Learned	6797	19	53	60617	26.417759	0.733561	24.833533	0.980309	0.435777	0.290091	2673	5059	0.000000	35	59888	28.745630	0.860505	0.989730	27.636426	0.284370	0.432655	693	21.711393	0.264353	0.924481	19.075372	0.999958	0.388632	-1.498043	0.709900	-3.832547	-0.337364	False	d1_d0001_p0022_t0000
d1_d0001_p0023_t0000.png	0.965693	23.260492	1.000000	1.000000	23.317337	0.429863	65296	8	1133	2027	118	2.317259	141.625000	7092	8217	14952.421925	4.212317	0.074898	-0.014370	0.437623	26036.839962	0.577176	8	1133	-1125	2027	118	2.317259	141.625000	9	250	7092	8217	4947	1.819694	4.212317	14952.421925	0.074898	255837	3.918111	5.513355	600x600	360000	dense	Learned	7292	9	58	65125	27.052420	0.752265	25.313329	0.980063	0.562377	0.377493	1897	5809	0.000000	39	64330	29.502845	0.877046	0.989343	28.086148	0.342089	0.558136	728	21.833289	0.288020	0.908030	18.940173	0.999999	0.521836	-2.052837	0.622507	-3.735082	-0.322401	False	d1_d0001_p0023_t0000
d1_d0001_p0024_t0000.png	0.975633	21.911321	1.000000	0.999909	21.012635	0.300218	58306	18	787	1414	116	2.256333	43.722222	6000	6769	12187.603038	3.721214	0.079930	-0.002710	0.575249	21819.540501	0.485665	18	787	-769	1414	116	2.256333	43.722222	22	155	6000	6769	4470	1.800503	3.721214	12187.603038	0.079930	277655	4.762031	6.174322	600x600	360000	dense	Learned	6200	22	38	57062	23.809686	0.682667	22.338287	0.978343	0.424751	0.267405	3148	5818	0.000000	20	57620	26.182563	0.825614	0.990112	25.711404	0.223994	0.412424	1085	20.596430	0.184725	0.934906	18.097625	0.996976	0.404926	-0.426965	0.732503	-2.797051	-0.382449	False	d1_d0001_p0024_t0000
d1_d0001_p0025_t0000.png	0.973233	22.103647	1.000000	1.000000	21.372016	0.306612	58193	4	830	1467	95	2.279148	207.500000	5918	6744	12276.509012	3.939642	0.079066	-0.003808	0.566619	24219.146490	0.497045	4	830	-826	1467	95	2.279148	207.500000	4	176	5918	6744	4356	1.820360	3.939642	12276.509012	0.079066	274224	4.712319	6.186311	600x600	360000	dense	Learned	6118	4	40	57492	24.116882	0.688663	22.632282	0.977041	0.433381	0.247868	3737	6187	0.000000	21	57334	26.226336	0.821771	0.988544	25.629606	0.244418	0.418715	1058	20.888656	0.192877	0.927097	18.393226	0.998537	0.431390	-0.528635	0.752132	-2.744866	-0.382051	False	d1_d0001_p0025_t0000
d1_d0001_p0026_t0000.png	0.983366	21.503343	1.000000	1.000000	21.018308	0.219806	39301	6	532	945	66	2.272680	88.666667	3858	4384	7505.713488	3.975362	0.069595	0.005056	0.510629	21059.530020	0.574449	6	532	-526	945	66	2.272680	88.666667	6	107	3858	4384	2847	1.712070	3.975362	7505.713488	0.069595	268039	6.820157	9.160072	600x600	360000	dense	Learned	4058	6	25	38526	22.599789	0.564826	20.466952	0.978310	0.489371	0.169461	2644	2194	0.000000	9	37794	23.779744	0.676584	0.990434	23.691319	0.119406	0.443118	1455	20.796061	0.161587	0.954032	17.862754	0.895588	0.528577	1.036391	0.830539	-1.581481	-0.345019	False	d1_d0001_p0026_t0000
d1_d0001_p0027_t0000.png	0.971814	21.538041	1.000000	0.999989	19.828764	0.293792	62151	19	1069	1906	137	2.388457	56.263158	5406	6456	14575.635558	3.972255	0.084671	0.000086	0.532912	23335.077286	0.587744	19	1069	-1050	1906	137	2.388457	56.263158	21	234	5406	6456	3363	2.257688	3.972255	14575.635558	0.084671	283083	4.554762	5.792344	600x600	360000	sparse	Learned	5526	21	34	60221	22.453190	0.690641	21.459878	0.971728	0.467088	0.204026	5439	7068	0.000000	16	61674	25.271167	0.847370	0.988785	25.340436	0.175922	0.445635	704	19.056918	0.134055	0.910067	17.104849	0.999676	0.469013	0.078163	0.795962	-2.624426	-0.396849	False	d1_d0001_p0027_t0000
d1_d0001_p0029_t0000.png	0.984270	24.422412	1.000000	1.000000	25.393228	0.503436	39921	8	574	1027	76	2.250166	71.750000	4525	5091	8963.295449	3.736200	0.074952	-0.003909	0.494385	20460.643291	0.523593	8	574	-566	1027	76	2.250166	71.750000	8	122	4525	5091	3422	1.760616	3.736200	8963.295449	0.074952	269646	6.754490	9.017810	600x600	360000	dense	Learned	4725	8	51	38882	28.829838	0.705958	25.544491	0.988179	0.505615	0.331271	909	1596	0.000000	41	39532	30.278025	0.797367	0.992652	27.644695	0.288252	0.495739	1440	25.903737	0.460896	0.967356	21.627513	0.951935	0.500658	-1.122078	0.668729	-3.436610	-0.202522	False	d1_d0001_p0029_t0000
d1_d0001_p0032_t0000.png	0.983592	22.506652	1.000000	0.998805	21.825042	0.266616	34008	17	506	882	64	2.328408	29.764706	2978	3467	7250.498610	3.949271	0.078523	0.003488	0.772666	19488.975525	0.206474	17	506	-489	882	64	2.328408	29.764706	18	115	2978	3467	2032	2.091289	3.949271	7250.498610	0.078523	275486	8.100623	10.585745	600x600	360000	sparse	Learned	3098	18	25	33198	23.651663	0.559189	21.772223	0.980104	0.227334	0.441404	1804	5185	0.000000	10	32658	24.266669	0.649363	0.987293	23.346887	0.463588	0.227551	1755	21.990150	0.223679	0.961376	19.415407	0.999970	0.205336	0.734429	0.557402	-1.826621	-0.292573	False	d1_d0001_p0032_t0000
d1_d0001_p0033_t0000.png	0.980893	20.932714	1.000000	1.000000	20.386651	0.239246	49076	5	622	1094	73	2.266984	124.400000	4622	5239	9257.357711	3.832009	0.077108	0.003630	0.487955	20375.905514	0.576222	5	622	-617	1094	73	2.266984	124.400000	7	133	4622	5239	3455	1.767009	3.832009	9257.357711	0.077108	262187	5.342469	7.335561	600x600	360000	dense	Learned	4822	7	28	48302	22.093899	0.618671	20.160831	0.977263	0.512045	0.176596	3454	3918	0.000000	10	47200	23.874866	0.755896	0.990971	23.957992	0.106728	0.456040	1084	19.590974	0.136658	0.937367	16.492020	0.997509	0.562160	0.771883	0.823404	-1.707248	-0.379425	False	d1_d0001_p0033_t0000
d1_d0001_p0037_t0000.png	0.979678	23.082145	1.000000	0.998950	23.224636	0.412683	50515	23	682	1197	101	2.251383	29.652174	5243	5902	10432.282237	3.881436	0.073219	-0.004896	0.557013	21747.283459	0.446447	23	682	-659	1197	101	2.251383	29.652174	25	147	5243	5902	3945	1.767584	3.881436	10432.282237	0.073219	275250	5.448877	7.126596	600x600	360000	dense	Learned	5443	25	47	49984	26.532130	0.699531	24.166349	0.984574	0.442987	0.382552	1491	4061	0.000000	31	49632	28.072346	0.815280	0.990294	26.228797	0.346532	0.438194	1081	22.699901	0.322691	0.945317	19.080229	0.963335	0.406584	-1.084203	0.616399	-3.307494	-0.286849	False	d1_d0001_p0037_t0000
d1_d0001_p0038_t0000.png	0.977759	22.644062	1.000000	1.000000	23.586558	0.396205	50238	6	769	1344	89	2.293857	128.166667	5193	5956	10566.459013	4.043595	0.072115	-0.005503	0.388497	23609.091997	0.659050	6	769	-763	1344	89	2.293857	128.166667	7	169	5193	5956	3760	1.774086	4.043595	10566.459013	0.072115	275728	5.488435	7.165890	600x600	360000	dense	Learned	5393	7	46	49840	26.406334	0.683039	23.700625	0.983262	0.611503	0.330659	1341	3241	0.000000	29	49408	27.901409	0.805246	0.989126	25.597930	0.298213	0.602950	1076	22.603741	0.304297	0.938381	18.493302	0.997265	0.599887	-1.056563	0.669341	-2.819776	-0.286835	False	d1_d0001_p0038_t0000
d1_d0001_p0039_t0000.png	0.979947	21.304928	1.000000	0.999749	21.646114	0.268124	46879	17	773	1305	51	2.328910	45.470588	4597	5353	9267.253819	3.971009	0.070378	0.002063	0.369152	22860.028744	0.654479	17	773	-756	1305	51	2.328910	45.470588	18	181	4597	5353	3241	1.731226	3.971009	9267.253819	0.070378	257703	5.497195	7.679345	600x600	360000	dense	Learned	4797	18	31	46194	23.266447	0.617259	20.865760	0.977884	0.630848	0.290881	1420	3274	0.000000	14	46440	24.924324	0.753572	0.990725	24.476417	0.130608	0.577901	1056	20.647052	0.173622	0.934269	16.894272	0.997892	0.675074	0.439168	0.708867	-1.620333	-0.349135	False	d1_d0001_p0039_t0000
d1_d0001_p0040_t0000.png	0.976919	21.528328	1.000000	0.999946	20.442991	0.265611	54132	17	537	987	107	2.195857	31.588235	5310	5830	10434.648607	3.660866	0.078920	0.000354	0.609483	20749.561071	0.424188	17	537	-520	987	107	2.195857	31.588235	18	101	5310	5830	4216	1.789820	3.660866	10434.648607	0.078920	270452	4.996158	6.650410	600x600	360000	dense	Learned	5510	18	33	53226	22.932645	0.655079	21.386644	0.976565	0.390517	0.324022	2484	6133	0.000000	14	51672	24.933663	0.782118	0.989366	24.797535	0.232798	0.374037	1088	20.091770	0.156461	0.934342	17.547024	0.999705	0.384560	0.141684	0.675924	-2.489654	-0.389469	False	d1_d0001_p0040_t0000
d1_d0001_p0041_t0000.png	0.984789	20.901843	1.000000	0.999990	19.640604	0.184980	35350	9	518	905	70	2.344501	57.555556	2955	3464	7006.004816	4.105193	0.063992	0.010195	0.597668	21393.014193	0.517852	9	518	-509	905	70	2.344501	57.555556	10	115	2955	3464	1980	2.022519	4.105193	7006.004816	0.063992	261843	7.407157	10.183876	600x600	360000	sparse	Learned	3075	10	19	35305	20.801189	0.527355	18.892687	0.974594	0.402332	0.129202	4364	2227	0.000000	4	33676	21.743486	0.635983	0.988323	21.845496	0.104984	0.351430	1771	19.263430	0.129165	0.950814	16.722948	0.817629	0.459144	2.009156	0.870788	-1.160585	-0.342374	False	d1_d0001_p0041_t0000
d1_d0001_p0043_t0000.png	0.975071	21.226572	1.000000	0.999995	20.297238	0.269811	59099	14	883	1588	122	2.296790	63.071429	5856	6725	11898.893689	3.899427	0.073742	-0.000089	0.561734	23924.165249	0.537549	14	883	-869	1588	122	2.296790	63.071429	16	184	5856	6725	4146	1.769352	3.899427	11898.893689	0.073742	269478	4.559773	6.091474	600x600	360000	dense	Learned	6056	16	34	58043	22.650595	0.679718	21.188125	0.975160	0.438266	0.201694	4815	6035	0.000000	15	58446	25.101710	0.822884	0.990142	25.128037	0.174239	0.411553	1091	19.553505	0.142948	0.920100	17.026211	0.991866	0.457494	0.038447	0.798301	-2.353357	-0.409906	False	d1_d0001_p0043_t0000
d1_d0001_p0044_t0000.png	0.981526	24.163552	1.000000	0.989098	23.960253	0.397924	42858	33	646	1088	97	2.265081	19.575758	4625	5238	9132.579721	3.832382	0.073100	-0.002609	0.676628	21043.067932	0.313281	33	646	-613	1088	97	2.265081	19.575758	33	142	4625	5238	3440	1.743524	3.832382	9132.579721	0.073100	266245	6.212259	8.399832	600x600	360000	dense	Learned	4825	33	43	41680	26.987236	0.667344	24.847549	0.984134	0.323372	0.414530	1073	2848	0.000000	29	41474	27.987807	0.772349	0.988160	25.960716	0.366391	0.321427	1440	24.234341	0.348825	0.959635	20.968085	0.971832	0.305671	-0.683997	0.574568	-3.026983	-0.269420	False	d1_d0001_p0044_t0000
d1_d0001_p0045_t0000.png	0.975619	23.241384	1.000000	0.999819	23.776163	0.412959	51383	18	870	1493	83	2.306310	48.333333	5563	6415	11103.536932	4.052023	0.069166	-0.006868	0.464673	22988.178730	0.574132	18	870	-852	1493	83	2.306310	48.333333	21	195	5563	6415	3987	1.730871	4.052023	11103.536932	0.069166	270188	5.258315	7.006208	600x600	360000	dense	Learned	5763	21	50	51231	26.950326	0.703072	24.514688	0.982487	0.535327	0.258030	1918	2983	0.000000	32	50984	28.449471	0.819790	0.988698	26.364196	0.226927	0.526452	1085	22.905269	0.320845	0.935151	19.128089	0.959401	0.510501	-1.273304	0.741789	-3.174163	-0.290112	False	d1_d0001_p0045_t0000
d1_d0001_p0047_t0000.png	0.971162	22.598027	1.000000	1.000000	22.136501	0.350514	59644	14	979	1717	101	2.303650	69.928571	6356	7321	13307.038016	3.940750	0.078559	-0.007126	0.562085	24267.916918	0.455787	14	979	-965	1717	101	2.303650	69.928571	14	223	6356	7321	4538	1.817653	3.940750	13307.038016	0.078559	254478	4.266615	6.035812	600x600	360000	dense	Learned	6556	14	46	58803	25.325076	0.707374	23.660046	0.978287	0.437915	0.301569	2702	6195	0.000000	27	58476	27.391097	0.837424	0.987818	26.307413	0.273976	0.430865	1044	21.754599	0.233543	0.926255	19.110013	0.996617	0.423742	-1.062018	0.698431	-3.188575	-0.356860	False	d1_d0001_p0047_t0000
d1_d0001_p0048_t0000.png	0.987113	22.224443	1.000000	0.997463	21.491006	0.230618	35412	18	469	834	66	2.243784	26.055556	3700	4151	6837.190280	3.545613	0.059799	0.003078	0.681188	19677.263498	0.346088	18	469	-451	834	66	2.243784	26.055556	19	101	3700	4151	2800	1.647119	3.545613	6837.190280	0.059799	282249	7.970434	10.166045	600x600	360000	dense	Learned	3900	19	24	34579	23.112785	0.551704	21.278936	0.984035	0.318812	0.222771	2411	2495	0.000000	9	33610	23.966337	0.647347	0.990550	23.348474	0.196348	0.304857	1731	21.519778	0.194082	0.970071	18.959469	0.952493	0.330758	0.945507	0.774692	-1.621779	-0.321086	False	d1_d0001_p0048_t0000
d1_d0001_p0049_t0000.png	0.970413	23.658143	1.000000	0.999998	23.091643	0.411963	63893	18	1113	1880	89	2.309628	61.833333	7073	8168	14428.733542	4.053520	0.074275	-0.010854	0.494339	24932.955980	0.562229	18	1113	-1095	1880	89	2.309628	61.833333	18	273	7073	8168	5104	1.766495	4.053520	14428.733542	0.074275	289287	4.527679	5.634420	600x600	360000	dense	Learned	7273	18	56	63103	26.854039	0.749008	25.372201	0.981267	0.505661	0.306528	2604	5406	0.000000	38	63514	29.421495	0.876010	0.990606	28.331927	0.280394	0.498812	704	21.590651	0.273275	0.921307	19.103462	0.985178	0.449077	-1.714058	0.693470	-3.762396	-0.337045	False	d1_d0001_p0049_t0000
d1_d0001_p0052_t0000.png	0.981079	22.805285	1.000000	0.998790	21.844020	0.274159	42622	21	650	1121	77	2.286626	30.952381	4389	5018	8707.519324	3.876712	0.072430	0.000707	0.728312	21552.952051	0.272418	21	650	-629	1121	77	2.286626	30.952381	21	153	4389	5018	3191	1.735257	3.876712	8707.519324	0.072430	290465	6.814908	8.446342	600x600	360000	dense	Learned	4589	21	32	42517	24.127678	0.614052	22.677932	0.980371	0.271688	0.276173	2610	4014	0.000000	15	41468	25.123231	0.726068	0.988042	24.389188	0.265652	0.265321	1433	21.962168	0.220668	0.957105	19.756106	0.975342	0.258382	0.127353	0.722617	-2.283658	-0.339893	False	d1_d0001_p0052_t0000
