filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	gt_available	gt_topology_q	recon_topology_q	stem	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim
M2_004_y512x512.png	0.044641	0.133060	0.234869	0.341512	0.178979	0.980429	27.680317	0.998227	33.639255	1.000000	0.207688	0.157589	32.209571	0.873868	3236	11	2	7	23	1.883871	0.181818	155	146	254.965205	4.715326	0.046255	-0.001601	-12.460094	-0.017332	-0.001025	0.754190	1640.751839	0.242372	11	2	9	7	23	1.883871	0.181818	25	0	155	146	125	1.746337	4.715326	254.965205	0.046255	30102	9.302225	20.252163	256x256	65536	sparse	Meijering	301	25	85	3088	43.611087	0.973917	0.999458	38.412338	0.074988	0.245141	True	0.603865	0.095163	M2_004_y512x512	48	3213	42.103003	0.966243	36.255074	0.999252	0.245810	0.072036	42	0	0.660000	672	32.450556	0.873269	0.991261	24.682018	0.110033	0.315828	-2.615819	0.135652	-9.893432	-0.092376	0.046242	40.140411	0.997762
M2_005_y256x256.png	0.364379	0.022134	0.043310	0.276408	0.023496	0.972297	17.586380	0.999832	27.192815	1.000000	0.223791	1.068376	23.332188	0.767636	1072	2	1	3	3	1.833333	0.500000	12	11	24.485281	5.838426	0.251499						690.421581	0.033691	2	1	1	3	3	1.833333	0.500000	3	0	12	11	6	2.225935	5.838426	24.485281	0.251499	34434	32.121269	61.134328	256x256	65536	sparse	Frangi	134	3	9	1066	33.988769	0.919001	0.999713	25.079675	0.716346	0.047171	True	0.935798	0.999784	M2_005_y256x256																									
M2_005_y256x512.png	0.318961	0.000000	0.000000	0.000000	0.000000	0.969664	21.017962	0.999993	30.820442	1.000000	0.302324	0.910392	23.137077	0.659826	719	1	2	4	0	2.153846	2.000000	13	14	18.485281	3.236757	0.023237						611.927748	0.004193	1	2	-1	4	0	2.153846	2.000000	1	0	13	14	9	1.320377	3.236757	18.485281	0.023237	38417	53.431154	91.148818	256x256	65536	dense	Frangi	89	1									True	0.980079	0.892256	M2_005_y256x512																									
M2_006_y0x256.png	0.035373	0.383385	0.554271	0.443569	0.738606	0.990658	31.514430	0.990464	35.295943	1.000000	0.775810	0.153741	31.656344	0.851336	14358	28	136	269	104	2.118877	4.857143	1817	1925	3316.301774	3.470991	0.078363	-0.362488	-10.904742	-0.007987	-0.007358	0.656097	3309.761763	0.057477	28	136	-108	269	104	2.118877	4.857143	38	13	1817	1925	1444	1.722754	3.470991	3316.301774	0.078363	36602	2.549241	4.564424	256x256	65536	dense	Learned	2077	38	95	14212	45.566453	0.985874	0.998761	45.043572	0.379906	0.356071	True	0.705531	0.108469	M2_006_y0x256	93	14234	43.750461	0.978352	42.686206	0.997822	0.343903	0.331522	109	70	0.000000	250	21.161582	0.577577	0.891722	18.312531	0.694763	0.138989	-7.390263	0.444288	-12.094116	-0.127016	0.397861	42.419173	0.998645
M2_006_y512x512.png	0.318954	0.267742	0.422392	0.337178	0.565245	0.993140	31.659009	0.991719	34.734083	1.000000	0.712922	1.004979	32.569571	0.887209	6693	9	28	66	30	2.061789	3.111111	615	634	1045.037352	6.773152	0.048852	-0.018410	-9.689051	-0.005882	-0.005235	0.411395	4063.022375	0.568549	9	28	-19	66	30	2.061789	3.111111	15	0	615	634	519	1.648324	6.773152	1045.037352	0.048852	32133	4.800986	9.791723	256x256	65536	sparse	Otsu	773	15	92	6436	44.563420	0.980203	0.997689	41.700531	0.676627	0.592434	True	0.881055	0.885441	M2_006_y512x512	85	6409	43.756459	0.976831	40.067107	0.996954	0.588605	0.643268	39	41	0.000000	279	24.957386	0.533257	0.908587	20.091724	0.986963	0.490157	-5.333024	0.069654	-11.186888	-0.089623	0.337365	41.348061	0.999022
M2_007_y0x0.png	0.125371	0.129209	0.228849	0.131119	0.898684	0.999632	37.799166	0.994482	38.786708	1.000000	0.976007	1.291552	41.992718	0.979811	4007	3	64	115	14	2.274157	21.333333	445	506	903.394011	3.684406	0.069607	0.007432	-6.933464	-0.000291	-0.004527	0.521005	4163.393021	0.473911	3	64	-61	115	14	2.274157	21.333333	4	11	445	506	316	1.785364	3.684406	903.394011	0.069607	18567	4.633641	16.355378	256x256	65536	sparse	Learned	805	4	99	3980	51.971683	0.990744	0.999276	48.839214	0.404800	0.480725	True	0.772362	0.997546	M2_007_y0x0	93	3326	51.289259	0.990420	46.987332	0.999008	0.478995	0.502892	19	18	0.000000	530	46.600419	0.946836	0.997206	41.981848	0.997666	0.474660	-8.200623	0.473115	-9.296542	-0.010609	0.117939	44.732629	0.999924
M2_007_y0x256.png	0.399599	0.391197	0.562389	0.426922	0.823784	0.991977	34.924438	0.985331	36.425540	1.000000	0.764647	1.116764	30.848004	0.873484	8281	9	36	80	41	2.081203	4.000000	665	692	1276.995797	6.761271	0.056228	0.029277	-8.523600	-0.007035	-0.010845	0.311080	10036.333799	0.694357	9	36	-27	80	41	2.081203	4.000000	15	2	665	692	544	1.845370	6.761271	1276.995797	0.056228	30633	3.699191	7.914020	256x256	65536	sparse	Otsu	1269	15	94	7304	45.522760	0.978779	0.996769	44.268807	0.473258	0.645037	True	0.581048	0.648894	M2_007_y0x256	90	7951	45.465847	0.978204	43.738545	0.996175	0.688920	0.465248	84	51	0.000000	250	29.299907	0.768444	0.941103	27.079204	0.996586	0.313876	-7.313005	0.299398	-14.617843	-0.104719	0.370322	43.448038	0.999012
M2_007_y256x256.png	0.200381	0.000000	0.000000	0.000000	0.000000	0.985438	24.208876	0.999924	25.739789	1.000000	0.113080	1.127411	29.923311	0.803706	536	1	0	0	2	1.500000	0.000000	4	3	5.414214	3.182164	0.108441						456.337690	0.002515	1	0	1	0	2	1.500000	0.000000	1	0	4	3	2	1.804738	3.182164	5.414214	0.108441	31497	58.763060	122.268657	256x256	65536	dense	Frangi	56	1	1	488	34.417233	0.869591	0.999920	23.203445	0.811517	0.002278	True	0.619832	0.698806	M2_007_y256x256																									
M2_007_y512x0.png	0.089166	0.074074	0.137931	0.074729	0.894244	0.997614	21.708850	0.992188	37.456983	1.000000	0.997867	0.773870	35.891172	0.960228	6901	3	97	164	18	2.274453	32.333333	685	779	1464.496608	3.821632	0.076302	0.042258	-22.959314	-0.002336	-0.006591	0.522287	6812.846422	0.604010	3	97	-94	164	18	2.274453	32.333333	4	13	685	779	503	1.879970	3.821632	1464.496608	0.076302	22239	3.222576	9.496595	256x256	65536	sparse	Learned	1287	4	100	6300	50.565842	0.989936	0.999158	49.266546	0.698806	0.490501	True	0.937961	0.725860	M2_007_y512x0	95	6822	50.093409	0.989924	47.264649	0.998779	0.477713	0.864665	17	74	0.000000	272	37.817015	0.832583	0.988089	33.623832	0.997120	0.417649	-9.807666	0.133202	-14.202238	-0.029696	0.046907	44.668164	0.999950
M2_007_y512x512.png	0.494924	0.012349	0.024396	0.333333	0.012661	0.950999	20.972579	0.999874	29.158105	1.000000	0.316139	0.873650	22.664264	0.725838	1106	2	2	3	3	2.000000	1.000000	21	21	33.313708	4.734051	0.101246						700.805664	0.023083	2	2	0	3	3	2.000000	1.000000	2	0	21	21	15	1.586367	4.734051	33.313708	0.101246	35241	31.863472	59.254973	256x256	65536	sparse	Frangi	141	2	6	1088	33.845901	0.903066	0.999738	25.567820	0.502729	0.041013	True	0.996531	0.870620	M2_007_y512x512																									
M2_008_y0x0.png	0.380488	0.024671	0.048153	0.563218	0.025152	0.938708	17.811454	0.999853	27.322012	1.000000	0.171385	1.096386	19.648481	0.624079	1669	5	0	0	8	1.722222	0.000000	36	31	45.213203	3.987379	0.041977	0.118487	-6.499597	-0.030567	0.000434	0.957427	855.447054	0.030777	5	0	5	0	8	1.722222	0.000000	5	0	36	31	28	1.458490	3.987379	45.213203	0.041977	39512	23.674056	39.266627	256x256	65536	dense	Frangi	236	5	6	1658	32.090078	0.901564	0.999769	25.652293	0.354889	0.036169	True	0.798708	0.875693	M2_008_y0x0	4	1644	26.430594	0.755442	21.282969	0.999419	0.042573	0.461703	61	53	0.000000	5698	39.039492	0.951098	0.999984	37.199137	0.305855	0.036451	6.039043	-0.290317	-6.782113	-0.131363	0.262000	24.311051	0.969275
M2_008_y256x0.png	0.432459	0.009687	0.019188	0.497238	0.009783	0.959286	21.316701	0.999980	29.477115	1.000000	0.205466	1.045236	22.523771	0.676417	1087	2	0	0	3	1.800000	0.000000	20	18	24.313708	3.341348	0.054220						708.216190	0.012491	2	0	2	0	3	1.800000	0.000000	2	0	20	18	17	1.350762	3.341348	24.313708	0.054220	37161	34.186753	60.290708	256x256	65536	dense	Frangi	174	2	2	1052	32.024902	0.874271	0.999920	23.246933	0.414331	0.013157	True	0.813626	0.850431	M2_008_y256x0																									
M2_008_y256x256.png	0.495353	0.014766	0.029102	0.465517	0.015020	0.939302	21.045224	0.999910	29.988492	1.000000	0.186709	0.611671	20.589945	0.595292	1366	3	2	3	5	1.900000	0.666667	20	19	28.899495	4.401685	0.136978						679.194927	0.030856	3	2	1	3	5	1.900000	0.666667	3	0	20	19	12	1.521026	4.401685	28.899495	0.136978	38963	28.523426	47.976574	256x256	65536	dense	Frangi	220	3	2	1366	31.057007	0.875391	0.999657	24.138202	0.361390	0.029350	True	0.962539	0.588757	M2_008_y256x256																									
M2_008_y512x0.png	0.223614	0.000000	0.000000	0.000000	0.000000	0.986173	20.727698	0.999996	32.771254	1.000000	0.197481	1.197777	23.657205	0.752071	553	1	0	0	1	1.800000	0.000000	10	9	11.242641	2.776243	0.000000						572.824478	0.004649	1	0	1	0	1	1.800000	0.000000	1	0	10	9	9	1.249182	2.776243	11.242641	0.000000	34515	62.414105	118.509946	256x256	65536	dense	Frangi	53	1									True	0.552302	0.661535	M2_008_y512x0																									
M2_008_y512x256.png	0.252695	0.148053	0.257920	0.272543	0.244786	0.985659	26.452711	0.998022	32.980792	1.000000	0.199947	0.631408	29.836566	0.822310	4156	23	1	0	45	1.789474	0.043478	209	187	292.007143	4.485135	0.065511	-0.094821	-12.571574	-0.012779	-0.001149	0.711425	2136.025429	0.253777	23	1	22	0	45	1.789474	0.043478	26	0	209	187	164	1.561536	4.485135	292.007143	0.065511	34518	8.305582	15.769009	256x256	65536	dense	Meijering	513	26	84	4064	41.554956	0.962565	0.999263	37.504967	0.351027	0.283530	True	0.860543	0.543354	M2_008_y512x256	58	4144	40.980328	0.959794	35.979405	0.999171	0.288575	0.361051	58	18	0.000000	474	27.663421	0.771553	0.977663	20.074704	0.692721	0.238440	-2.998614	-0.161105	-11.143762	-0.137484	0.347516	39.024285	0.998438
M2_009_y0x256.png	0.190409	0.264002	0.417724	0.319896	0.601746	0.997474	27.333358	0.998339	32.067267	1.000000	0.696387	1.583482	34.892405	0.920976	2757	4	11	26	8	2.067961	2.750000	206	213	337.048773	5.233083	0.042424	0.000968	-9.122838	-0.002129	-0.000839	0.647575	2013.522863	0.372564	4	11	-7	26	8	2.067961	2.750000	5	1	206	213	172	1.582389	5.233083	337.048773	0.042424	30100	10.917664	23.770765	256x256	65536	sparse	Meijering	328	5	88	2662	43.715555	0.967237	0.999482	38.512630	0.493383	0.359424	True	0.451188	0.714449	M2_009_y0x256	68	2726	42.807085	0.966306	35.803628	0.999178	0.352425	0.617490	20	22	0.000000	3155	43.104292	0.950369	0.999694	40.649103	0.654203	0.353075	-3.736361	0.078897	-7.914681	-0.045330	0.189441	36.456196	0.999603
M2_009_y0x512.png	0.210935	0.158504	0.273636	0.170069	0.699784	0.996694	28.561150	0.992937	33.466337	1.000000	0.883710	0.719105	30.045574	0.857142	13546	19	147	294	90	2.149883	7.736842	1708	1836	3039.220821	3.267336	0.073152	-0.013314	-11.230273	-0.002841	-0.004959	0.505901	2715.058804	0.475135	19	147	-128	294	90	2.149883	7.736842	24	14	1708	1836	1324	1.655349	3.267336	3039.220821	0.073152	38953	2.875609	4.838033	256x256	65536	dense	Learned	1910	24	93	12692	43.877897	0.980503	0.998885	42.886568	0.453400	0.492498	True	0.837511	0.602258	M2_009_y0x512	91	13099	41.721144	0.971447	39.919107	0.997895	0.494099	0.505150	80	103	0.000000	245	21.126498	0.481597	0.928100	17.459984	0.936708	0.375676	-6.452770	0.378560	-11.675570	-0.114305	0.224249	39.791423	0.999535
M2_009_y256x512.png	0.455959	0.396210	0.567551	0.495114	0.664815	0.989529	28.743778	0.990965	32.674216	1.000000	0.840023	0.401595	30.529508	0.829143	7485	9	29	68	34	2.058480	3.222222	684	704	1136.406204	6.833568	0.039353	-0.001866	-8.033941	-0.007782	-0.004382	0.431986	3768.393278	0.573535	9	29	-20	68	34	2.058480	3.222222	11	0	684	704	582	1.614213	6.833568	1136.406204	0.039353	39164	5.232331	8.755645	256x256	65536	sparse	Otsu	806	11	86	6876	40.265134	0.957574	0.996485	38.088421	0.365055	0.567964	True	0.984258	0.395273	M2_009_y256x512	80	7364	39.455304	0.952776	36.562659	0.995347	0.568014	0.381217	65	27	0.000000	274	22.703031	0.559577	0.904165	18.073505	0.831362	0.462220	-3.888443	0.458807	-8.925797	-0.123633	0.457825	36.777719	0.997311
M2_009_y512x512.png	0.040177	0.000000	0.000000	0.000000	0.000000	0.995969	22.845953	0.999920	27.918221	1.000000	0.173041	1.340103	25.128774	0.747783	1033	4	0	0	6	1.666667	0.000000	24	20	37.798990	3.495243	0.124032						734.415293	0.010910	4	0	4	0	6	1.666667	0.000000	4	0	24	20	18	1.889949	3.495243	37.798990	0.124032	35693	34.552759	63.442401	256x256	65536	sparse	Frangi	144	4	10	1028	34.128965	0.893084	0.999878	25.195740	0.999998	0.011433	True	0.743339	0.996151	M2_009_y512x512																									
M2_010_y0x512.png	0.231659	0.159766	0.275515	0.165803	0.814409	0.998167	34.934625	0.993493	37.270377	1.000000	0.649444	0.772790	36.825111	0.932043	7786	20	79	169	85	2.123045	3.950000	959	1018	2121.669898	3.221973	0.080378	-0.017239	-9.119921	-0.001570	-0.004986	0.528023	2165.104866	0.445464	20	79	-59	169	85	2.123045	3.950000	34	5	959	1018	705	2.084155	3.221973	2121.669898	0.080378	25821	3.316337	8.417159	256x256	65536	sparse	Learned	1089	34	95	6832	47.217728	0.986819	0.998566	44.795765	0.233764	0.472972	True	0.462951	0.357764	M2_010_y0x512	92	7464	47.152647	0.987051	44.147320	0.998479	0.471977	0.226139	77	8	0.067647	278	26.675919	0.664369	0.933215	21.724365	1.000000	0.324647	-6.876944	0.423305	-10.327536	-0.055008	0.248899	44.054546	0.999737
M2_010_y256x512.png	0.094828	0.167393	0.286782	0.335319	0.250519	0.984533	27.470573	0.998046	33.700582	1.000000	0.190948	0.203655	30.260419	0.812089	4541	33	8	14	66	1.821429	0.242424	280	255	409.400686	4.301302	0.067673	-0.304637	-12.270788	-0.013482	-0.001249	0.636134	2097.885370	0.430640	33	8	25	14	66	1.821429	0.242424	37	1	280	255	200	1.605493	4.301302	409.400686	0.067673	34878	7.680687	14.432063	256x256	65536	dense	Meijering	534	37	84	4432	41.518763	0.961574	0.999305	37.876216	0.230470	0.358134	True	0.600542	0.122304	M2_010_y256x512	60	4461	41.229849	0.958734	37.479628	0.999295	0.363866	0.213564	82	8	0.000000	474	28.225187	0.781088	0.977539	20.697982	0.355350	0.313364	-3.779047	-0.022616	-10.969430	-0.146645	0.399465	39.741361	0.998015
M2_010_y512x0.png	0.277727	0.218008	0.357975	0.228457	0.826591	0.996046	31.538624	0.990873	37.409654	1.000000	0.961552	0.761645	37.758418	0.945965	8155	8	142	279	62	2.238222	17.750000	1125	1259	2526.885284	3.506611	0.083142	-0.002284	-13.463524	-0.003531	-0.007315	0.495518	2527.978897	0.485218	8	142	-134	279	62	2.238222	17.750000	13	13	1125	1259	784	2.007057	3.506611	2526.885284	0.083142	23510	2.882894	8.036297	256x256	65536	sparse	Learned	1249	13	97	7382	49.530130	0.990679	0.998503	47.029435	0.497671	0.503078	True	0.868226	0.661280	M2_010_y512x0	94	7796	48.837909	0.989899	45.750623	0.998189	0.504482	0.608352	46	59	0.000000	272	27.741036	0.596861	0.941282	24.098494	0.999985	0.369447	-8.340969	0.353201	-11.079490	-0.043934	0.280011	45.002148	0.999577
M2_010_y512x512.png	0.061101	0.127730	0.226526	0.232520	0.220833	0.988446	27.526234	0.998581	32.395166	1.000000	0.186709	0.259503	29.060884	0.811196	3442	16	8	14	37	1.884892	0.500000	139	131	284.909441	4.058403	0.104804	-0.007354	-10.791410	-0.009970	-0.000732	0.557660	1686.650515	0.422775	16	8	8	14	37	1.884892	0.500000	27	1	139	131	88	2.174881	4.058403	284.909441	0.104804	32745	9.513364	19.040093	256x256	65536	sparse	Meijering	305	27	81	3374	41.723568	0.968682	0.999480	36.355229	0.081488	0.434996	True	0.490844	0.127376	M2_010_y512x512	40	3441	40.183523	0.956611	34.755130	0.999313	0.442340	0.089774	64	0	0.000000	602	28.989556	0.801918	0.989077	21.044647	0.135063	0.519851	-2.359964	0.096935	-11.122639	-0.145416	0.068455	38.317644	0.998416
M2_011_y0x256.png	0.154336	0.088183	0.162075	0.106866	0.335289	0.997480	24.533287	0.998948	31.841728	1.000000	0.269250	0.621387	30.981525	0.875936	3644	17	6	12	34	1.902655	0.352941	226	215	305.208153	4.609548	0.044903	-0.028458	-12.747846	-0.002277	-0.000622	0.444389	1720.994711	0.636114	17	6	11	12	34	1.902655	0.352941	19	0	226	215	180	1.419573	4.609548	305.208153	0.044903	26300	7.217344	17.984632	256x256	65536	dense	Meijering	430	19	87	3486	43.196471	0.971700	0.999712	37.841642	0.308229	0.549259	True	0.836346	0.519695	M2_011_y0x256	67	3636	42.241098	0.967121	35.150893	0.999569	0.555611	0.261199	44	3	0.000000	534	30.005806	0.760108	0.990975	20.907043	0.406708	0.459456	-3.309165	0.008051	-11.259572	-0.091185	0.182794	37.281133	0.999757
M2_011_y256x0.png	0.133863	0.000000	0.000000	0.000000	0.000000	0.989028	23.395829	0.999978	28.030421	1.000000	0.113080	1.753731	25.316406	0.789793	476	0	0	0	0	0	0.000000	0	0	0	0	0						443.966866	0.002178	0	0	0	0	0	0	0.000000	1	0	0	0	0	0	0	0	0	29773	62.548319	137.680672	256x256	65536	sparse	Frangi	53	1									True	0.569008	0.997888	M2_011_y256x0																									
M2_011_y512x0.png	0.396326	0.460973	0.631050	0.481617	0.914926	0.997269	32.825850	0.993434	34.386362	1.000000	0.972676	1.074330	34.388019	0.928069	4551	3	19	45	13	2.081425	6.333333	393	409	642.570635	8.620078	0.023403	-0.017287	-7.204261	-0.002111	-0.003932	0.249469	4836.443663	0.743328	3	19	-16	45	13	2.081425	6.333333	3	1	393	409	335	1.571077	8.620078	642.570635	0.023403	24419	5.365634	14.400352	256x256	65536	sparse	Otsu	603	3	93	4518	46.896668	0.982676	0.998428	42.360386	0.659676	0.731407	True	0.923973	0.992652	M2_011_y512x0	85	4323	45.073641	0.969556	39.667122	0.997366	0.750531	0.785619	16	27	0.000000	468	32.667185	0.751072	0.973522	25.588434	0.986018	0.726575	-5.280760	0.187057	-10.685622	-0.041486	0.413613	40.030111	0.999380
M2_011_y512x512.png	0.205982	0.005470	0.010880	0.763158	0.005479	0.975443	20.370136	0.999996	27.164787	1.000000	0.164730	0.838478	22.935647	0.577756	499	1	0	0	1	1.714286	0.000000	7	6	8.414214	2.459640	0.000000						515.425682	0.002406	1	0	1	0	1	1.714286	0.000000	1	0	7	6	6	1.402369	2.459640	8.414214	0.000000	38364	76.881764	131.334669	256x256	65536	sparse	Frangi	38	1									True	0.668237	0.560302	M2_011_y512x512																									
M2_012_y0x0.png	0.088614	0.255541	0.407062	0.285664	0.707895	0.997945	33.317732	0.997120	35.250403	1.000000	0.265330	2.087920	40.125714	0.956111	1894	6	11	13	14	2.085470	1.833333	117	122	210.965512	4.922428	0.044624	-0.019566	-9.131054	-0.001824	-0.001998	0.754613	1615.874052	0.216158	6	11	-5	13	14	2.085470	1.833333	12	2	117	122	90	1.729226	4.922428	210.965512	0.044624	15148	7.997888	34.601901	256x256	65536	sparse	Meijering	247	12	92	1668	49.033304	0.988957	0.999319	42.835047	0.645930	0.235099	True	0.402499	0.840386	M2_012_y0x0	62	1876	46.146787	0.916505	40.957192	0.999118	0.245387	0.534201	30	17	0.000000	4930	51.358235	0.993143	0.999768	47.544931	0.319432	0.219646	-5.706789	-0.268871	-6.021073	0.039606	0.108180	42.448786	0.999768
M2_012_y0x256.png	0.009980	0.025910	0.050512	0.100788	0.033701	0.972436	28.927666	0.998351	33.264079	1.000000	0.204243	0.084256	29.570622	0.776758	3501	16	6	9	33	1.867550	0.375000	151	141	263.590828	4.595340	0.082335	-0.017478	-9.926447	-0.022020	-0.000528	0.633727	1986.830235	0.296084	16	6	10	9	33	1.867550	0.375000	26	0	151	141	109	1.869438	4.595340	263.590828	0.082335	33912	9.686375	18.719223	256x256	65536	sparse	Meijering	349	26	79	3442	40.826292	0.963249	0.999169	36.008107	0.074451	0.359470	True	0.924342	0.077881	M2_012_y0x256	35	3474	39.417238	0.949391	34.852762	0.998879	0.366273	0.076884	80	0	0.000000	601	28.981862	0.777982	0.985998	22.033445	0.194756	0.386101	-1.588684	0.127359	-9.846616	-0.172633	0.027459	38.854113	0.994456
M2_012_y256x0.png	0.502192	0.264440	0.418272	0.273207	0.891784	0.997274	33.910460	0.994286	37.928375	1.000000	0.965757	0.481371	41.392264	0.976674	4929	4	98	182	25	2.279346	24.500000	673	767	1410.182065	3.646292	0.052822	-0.020964	-11.236232	-0.002312	-0.004687	0.567401	2454.805851	0.414914	4	98	-94	182	25	2.279346	24.500000	7	19	673	767	466	1.838569	3.646292	1410.182065	0.052822	14137	2.868127	13.296003	256x256	65536	sparse	Learned	797	7	100	4702	53.935524	0.996043	0.999382	49.311064	0.332113	0.430209	True	0.896688	0.431640	M2_012_y256x0	94	4471	52.185133	0.995403	46.221367	0.998973	0.432599	0.315487	21	2	0.000000	409	36.551099	0.939343	0.980106	29.399853	0.439168	0.396502	-8.292992	0.650270	-10.792869	-0.018729	0.523156	45.146692	0.999586
M2_012_y256x256.png	0.081967	0.069249	0.129528	0.122723	0.137132	0.993928	31.050983	0.998654	33.123718	1.000000	0.219640	0.121591	29.432823	0.823220	3031	16	4	7	31	1.822222	0.250000	135	123	230.267027	4.855325	0.076676	0.002753	-6.979685	-0.004530	-0.000429	0.627216	1663.718462	0.344074	16	4	12	7	31	1.822222	0.250000	20	0	135	123	97	1.872090	4.855325	230.267027	0.076676	32861	10.841636	21.621907	256x256	65536	sparse	Meijering	263	20	79	2944	41.238664	0.965003	0.999319	35.939072	0.073801	0.373208	True	0.621458	0.075564	M2_012_y256x256	33	3010	39.447804	0.949198	34.150722	0.999083	0.372784	0.067770	57	0	0.075000	644	30.008075	0.836549	0.988126	22.153056	0.113559	0.407251	-1.027004	0.151870	-10.014981	-0.125978	0.079214	38.030668	0.998458
M2_012_y256x512.png	0.036760	0.057391	0.108553	0.133032	0.091682	0.971120	25.466518	0.997583	32.361491	1.000000	0.256483	0.104869	26.886453	0.753385	5314	27	9	16	54	1.881579	0.333333	304	286	495.960461	4.657533	0.060446	-0.028657	-14.027147	-0.025620	-0.001580	0.585809	2674.839735	0.403962	27	9	18	16	54	1.881579	0.333333	33	1	304	286	234	1.734127	4.657533	495.960461	0.060446	35800	6.736921	12.332706	256x256	65536	sparse	Meijering	496	33	83	5150	41.228267	0.972316	0.999323	37.551162	0.090858	0.408680	True	0.914944	0.095949	M2_012_y256x512	55	5283	40.316568	0.966983	36.211304	0.999163	0.414191	0.091658	119	1	0.000000	403	22.736291	0.584752	0.942525	16.389728	0.468000	0.293296	-3.849813	0.164825	-13.430115	-0.213598	0.065417	39.493665	0.996740
M2_012_y512x512.png	0.063548	0.135512	0.238680	0.153553	0.535613	0.998126	33.696199	0.998399	34.659121	1.000000	0.232294	0.290058	31.044244	0.869544	3135	14	2	5	25	1.873016	0.142857	189	177	288.944320	4.861212	0.055138	0.003066	-7.027604	-0.001652	-0.001012	0.550408	2134.283066	0.454051	14	2	12	5	25	1.873016	0.142857	23	0	189	177	159	1.632454	4.861212	288.944320	0.055138	24371	7.773844	20.904625	256x256	65536	sparse	Otsu	353	23	88	3104	45.472777	0.984612	0.999580	40.039581	0.116834	0.447656	True	0.466342	0.135266	M2_012_y512x512	56	3104	43.958435	0.978674	38.138378	0.999411	0.449592	0.112297	68	2	0.000000	648	32.812141	0.874635	0.990173	24.903119	0.199681	0.535660	-3.479256	0.119997	-12.914191	-0.109130	0.060482	40.723804	0.999779
M2_013_y0x256.png	0.225282	0.133156	0.235019	0.260104	0.214347	0.985247	25.228666	0.997767	31.295086	1.000000	0.301423	1.347796	27.884215	0.797643	5883	29	7	16	58	1.895238	0.241379	420	398	592.516811	4.528471	0.047821	-0.130923	-12.507568	-0.013349	-0.001375	0.594071	2360.892773	0.187238	29	7	22	16	58	1.895238	0.241379	31	0	420	398	346	1.488736	4.528471	592.516811	0.047821	35903	6.102839	11.139895	256x256	65536	dense	Meijering	670	31	86	5536	40.805877	0.965732	0.999365	37.546105	0.449775	0.391786	True	0.738980	0.995994	M2_013_y0x256	72	5826	40.266608	0.964657	35.770028	0.999143	0.405929	0.397958	70	21	0.000000	339	22.532420	0.554859	0.960601	15.665503	0.980272	0.236124	-4.474942	-0.096535	-12.382392	-0.167014	0.356205	37.736234	0.998597
M2_013_y0x512.png	0.413871	0.413871	0.585444	0.465024	0.790023	0.994026	31.693888	0.990574	33.912511	1.000000	0.960178	1.230309	31.196808	0.864827	6744	2	32	76	26	2.097720	16.000000	614	644	1160.888960	7.779399	0.052218	-0.038095	-6.773964	-0.004598	-0.004964	0.254767	4747.210026	0.726907	2	32	-30	76	26	2.097720	16.000000	6	1	614	644	512	1.802623	7.779399	1160.888960	0.052218	33006	4.894128	9.717675	256x256	65536	sparse	Otsu	766	6	90	6598	42.904429	0.973649	0.996905	39.961976	0.753239	0.734385	True	0.809623	0.996087	M2_013_y0x512	82	6503	41.734023	0.962979	37.964121	0.995538	0.745233	0.826969	21	42	0.000000	275	22.566107	0.465606	0.895164	17.718607	0.996339	0.606100	-4.051610	0.133209	-10.537215	-0.098152	0.451966	38.467852	0.998624
