filename,gt_iou,seg_iou,seg_f1,seg_precision,seg_recall,gt_fg_ssim,gt_fg_psnr,ng_fg_ssim,ng_fg_psnr,ng_iou,ng_topo_q,topo_preservation,ng_psnr,ng_ssim,ng_bytes,graph_n_components,graph_n_cycles,graph_n_junctions,graph_n_endpoints,graph_mean_degree,graph_complexity,n_nodes,n_edges,total_edge_length,mean_width_px,mean_curvature,delta_gt_iou,delta_gt_fg_psnr,delta_gt_fg_ssim,delta_fg_ssim,delta_iou,total_time_ms,ng_recon_iou,ng_n_components,ng_n_cycles,ng_euler_characteristic,ng_n_junctions,ng_n_endpoints,ng_mean_degree,ng_graph_complexity,ng_seg_beta_0,ng_seg_beta_1,graph_n_nodes,graph_n_edges,graph_n_sampled,graph_mean_edge_length,graph_mean_width,graph_total_edge_length,graph_mean_curvature,png_bytes,ng_vs_png,ng_vs_raw,image_shape,image_pixels,image_type,segmenter,n_points,n_structures,webp_quality,webp_bytes,webp_psnr,webp_ssim,webp_fg_ssim,webp_fg_psnr,webp_topo_q,webp_iou,gt_available,gt_topology_q,recon_topology_q,stem,jpeg_quality,jpeg_bytes,jpeg_psnr,jpeg_ssim,jpeg_fg_psnr,jpeg_fg_ssim,jpeg_iou,jpeg_topo_q,jpeg_beta_0,jpeg_beta_1,jpeg_betti_preservation,jp2_bytes,jp2_psnr,jp2_ssim,jp2_fg_ssim,jp2_fg_psnr,jp2_topo_q,jp2_iou,delta_fg_psnr,delta_topo_q,delta_psnr,delta_ssim,jpeg_gt_iou,jpeg_gt_fg_psnr,jpeg_gt_fg_ssim
M1_001_y0x0.png,0.24496583637612523,0.00422727837871441,0.00841896743840535,0.11764705882352941,0.004365690806368772,0.9573515859201733,18.634439547740648,0.9998925470483154,28.384217527086353,1.0,0.19345855982267313,1.1847491863072106,20.664750859313838,0.6004361001617787,1170,3,4,7,3,2.090909090909091,1.3333333333333333,22,23,38.384776310850235,2.5621882622892205,0.09703264034339906,,,,,,2583.6267471313477,0.009102828244989699,3,4,-1,7,3,2.090909090909091,1.3333333333333333,4,1,22,23,12,1.6689033178630535,2.5621882622892205,38.384776310850235,0.09703264034339906,35816,30.611965811965813,56.013675213675214,256x256,65536,sparse,Frangi,144,4,1,1130,30.64980858102927,0.8574658519478676,0.9996658855687361,22.285261294510043,0.10897662330444369,0.05864509605662285,True,0.6880030618248223,0.8151110676738277,M1_001_y0x0,,,,,,,,,,,,,,,,,,,,,,,,,
M1_001_y0x256.png,0.02880658436213992,0.05862295081967213,0.11075322101090188,0.10577378135352579,0.11622464898595944,0.9848800470709176,21.619085918432145,0.9988643805688389,31.03566169381893,1.0,0.1827564958370722,0.17777716548861172,23.861182236773377,0.7072768817464663,4083,22,6,13,44,1.8024691358024691,0.2727272727272727,162,146,299.49515286394046,4.306739297178057,0.10531175977162024,-0.020626154697827664,-13.714801538439328,-0.013274184540314815,-0.00020629476558731152,0.6457921770051362,1758.429765701294,0.3910574875798439,22,6,16,13,44,1.8024691358024691,0.2727272727272727,33,0,162,146,105,2.051336663451645,4.306739297178057,299.49515286394046,0.10531175977162024,37087,9.083272103845212,16.05094293411707,256x256,65536,sparse,Otsu,332,33,66,4066,38.15648537879323,0.9506535323888233,0.999306932620065,33.21901034344728,0.07405870663943548,0.34721115537848607,True,0.4376619929873736,0.07780630855539195,M1_001_y0x256,28,4055,36.42799750526359,0.9323266817773932,31.35241595975517,0.9990706753344262,0.3542078229948637,0.08685184868222617,70,1,0.0,541,23.785970290478488,0.6626060095993658,0.9811370870913225,16.882850596682857,0.17559297536078466,0.3884435537742151,-0.3167542659362397,0.09590464715484603,-12.566815268490213,-0.2250498000309269,0.04943273905996758,35.33388745687147,0.9981542316112324
M1_001_y0x512.png,0.13788587464920488,0.05658642142277522,0.10711177103066918,0.05706180786645573,0.8716666666666667,0.9959373084838412,21.760268706364872,0.9869817892983214,34.83412465751525,1.0,0.7677637252702412,0.6270134599123666,31.807569841820378,0.9131426861852513,13150,16,175,327,86,2.239638281838734,10.9375,1327,1486,3110.3109864682483,3.614150988579515,0.08473132818391113,0.04915415949087021,-23.896940677624865,-0.00398646583533957,-0.011624865642467452,0.49872761084467065,8115.273237228394,0.23414322930511988,16,175,-159,327,86,2.239638281838734,10.9375,36,22,1327,1486,914,2.0930760339625074,3.614150988579515,3110.3109864682483,0.08473132818391113,29783,2.2648669201520915,4.983726235741445,256x256,65536,sparse,Learned,1949,36,98,11876,48.88629442844143,0.9911709037912069,0.9989119815318319,47.76868188213466,0.333640474438359,0.48738747650608366,True,0.2992159894074672,0.18761245277947802,M1_001_y0x512,95,12887,48.15979302923417,0.9910600560822658,46.15940095929248,0.9986066549407888,0.5012723891553293,0.3437826101018462,95,32,0.0,245,22.989599536521258,0.5337162068329394,0.891965765551083,19.70598517433882,0.9973415180112236,0.318393144732444,-11.325276301777237,0.423981115168395,-16.352223187413795,-0.07791736989701448,0.08873171515833467,45.65720938398974,0.9999237743191808
M1_001_y256x0.png,0.252974385293706,0.011605750909405854,0.022945205479452058,0.27235772357723576,0.011977118341079729,0.967572501967168,16.706141073423588,0.9999209176122799,26.182972408057708,1.0,0.1974812020375215,1.3320643511820007,21.52737987351506,0.7231299156516514,1047,3,0,0,4,1.76,0.0,25,22,35.798989873223334,2.934699387550354,0.05934365997224615,,,,,,724.8210906982422,0.011570481162692254,3,0,3,0,4,1.76,0.0,3,0,25,22,21,1.6272268124192424,2.934699387550354,35.798989873223334,0.05934365997224615,32062,30.622731614135624,62.594078319006684,256x256,65536,sparse,Frangi,145,3,3,1000,32.728389723524444,0.8901706198538347,0.9999040204963021,24.2636394363942,0.21765115570258475,0.05679563492063492,True,0.7082914232788756,0.9434897551977512,M1_001_y256x0,,,,,,,,,,,,,,,,,,,,,,,,,
M1_001_y256x512.png,0.41881261346063337,0.3477287268074216,0.5160218371706623,0.40564746859062073,0.7089130434782609,0.9880860400607953,30.067030509184644,0.9909958211428418,34.38800754965639,1.0,0.6659690879133631,0.4891901101449631,28.8971827940443,0.7724688266084404,8089,16,54,105,42,2.1073446327683616,3.375,708,746,1390.5554826343305,6.717138219687898,0.06481965506308628,0.049077824069057696,-10.202820210030243,-0.00963362889120356,-0.005872677136733007,0.45070422535211263,4067.0957565307617,0.5552220554721805,16,54,-38,105,42,2.1073446327683616,3.375,23,4,708,746,561,1.8640153922712155,6.717138219687898,1390.5554826343305,0.06481965506308628,36877,4.558907157868711,8.101866732599827,256x256,65536,sparse,Otsu,842,23,89,7518,42.189736835418934,0.972523026525693,0.9968194708983467,40.48393955661591,0.3553733515980614,0.5440200090950432,True,0.8916319767781041,0.43617754492885197,M1_001_y256x512,80,7846,42.08308549121634,0.9726605846443339,40.06930776135565,0.9968684982795748,0.5492957746478874,0.3409283841891445,117,34,0.0,279,23.198103476895184,0.6073757805276987,0.8964585581594595,19.186555758270764,0.9997464627999653,0.32680328817876575,-5.681300211699259,0.32504070372421856,-13.185902697172036,-0.2001917580358935,0.36973478939157567,40.26985071921489,0.9977196689519988
M1_001_y256x768.png,0.476837953970216,0.3773631686605095,0.5479501372575493,0.45009611119325743,0.7001725129384704,0.9909563074404083,28.209305641620553,0.9926523059136642,33.776196357184816,1.0,0.8183102188612361,0.6087984610236538,30.60949889751967,0.8516867153381668,7501,8,23,57,33,2.049342105263158,2.875,608,623,1055.1930009000655,7.227777963798297,0.04489746863537764,-0.021486001494886386,-12.695215500740744,-0.00779626019145685,-0.005265020117656949,0.4009638554216868,6236.1907958984375,0.5940013851153375,8,23,-15,57,33,2.049342105263158,2.875,11,0,608,623,518,1.693728733386939,7.227777963798297,1055.1930009000655,0.04489746863537764,32108,4.280495933875483,8.73696840421277,256x256,65536,sparse,Otsu,882,11,92,6730,44.85347367876816,0.9822264541346084,0.9983055761396601,41.94073175000863,0.5867696114370147,0.5982286634460547,True,0.967751563395192,0.5891656624482278,M1_001_y256x768,87,7468,44.17223507245994,0.9794055635313409,40.382435110024105,0.9979173260313211,0.5990361445783132,0.641341506699791,26,24,0.0,272,22.754850982827833,0.5466521288001712,0.897453145094732,17.310970539694303,0.9998231130977574,0.5381545649211602,-6.606238752839289,0.17696871216144516,-13.56273617494027,-0.12771884819317414,0.4983239554651024,40.9045211423613,0.9987525676318652
M1_001_y512x512.png,0.057150018799348286,0.1456276753734603,0.2542321183468049,0.27154259651409024,0.23899641577060932,0.984286833899953,26.66707009000788,0.9981600194102742,31.722907038059965,1.0,0.27157819783958637,0.10720642827751577,28.775027699090998,0.7179657506352235,4860,25,9,17,50,1.8926174496644295,0.36,298,282,497.2619766708763,4.6128644623212365,0.0825062010673208,-0.016715702125196165,-10.459237479880013,-0.013504539879888311,-0.0009436781163718599,0.751178874567746,2033.2021713256836,0.23260340632603407,25,9,16,17,50,1.8926174496644295,0.36,32,0,298,282,231,1.763340342804523,4.6128644623212365,497.2619766708763,0.0825062010673208,37273,7.669341563786008,13.48477366255144,256x256,65536,sparse,Meijering,430,32,79,4646,39.63239847525892,0.953657947863891,0.9992620990036921,36.1102124382828,0.08636358369421193,0.24960605105578318,True,0.7171552569062589,0.07688365361336424,M1_001_y512x512,47,4807,38.88489095793802,0.950224270346196,34.29790920032497,0.9991036975266461,0.24882112543225401,0.08141242462072495,61,1,0.046875,410,24.5694904222113,0.6491329501168045,0.9706282173070669,17.289503748176497,0.30984104153314185,0.3914187944195841,-2.575002162265008,0.1901657732188614,-10.109863258847021,-0.23225851971097256,0.07386572092454445,37.12630756988789,0.9977913737798413
M1_002_y256x512.png,0.16686301810003212,0.008878594865856012,0.017600918308781327,0.08409506398537477,0.009829059829059829,0.9815484096121788,21.30595617873892,0.999786988062442,26.739227802369857,1.0,0.22275526193105388,1.7480856501351547,21.668182680533903,0.706847012205346,1376,4,2,4,6,1.9,0.5,40,38,59.38477631085023,3.3726931869983674,0.041065449157260556,0.1000463999470816,-3.3325372079988718,-0.004489964383491252,0.0010042504642009398,0.8736027515047291,862.7359867095947,0.01942302199371608,4,2,2,4,6,1.9,0.5,5,0,40,38,30,1.562757271338164,3.3726931869983674,59.38477631085023,0.041065449157260556,30535,22.19113372093023,47.627906976744185,256x256,65536,sparse,Frangi,162,5,13,1352,34.660900091737815,0.9189125890347284,0.9997875741088411,26.362381388210792,0.15543719006994206,0.1452991452991453,True,0.572050465329246,0.9999932095951927,M1_002_y256x512,3,1366,27.072349110978436,0.7762775880579795,19.657378297730034,0.9987827375982411,0.12639724849527084,0.23595640871124257,46,5,0.0,,,,,,,,7.081849504639823,-0.013201146780188688,-5.404166430444533,-0.06943057585263357,0.06681661815295052,24.638493386737792,0.9860383739956701
M1_002_y256x768.png,0.2856252664720737,0.00028598665395614874,0.0005718097779472029,0.007246376811594203,0.0002976485762476436,0.963335561854161,23.07795985315927,0.9999053113815983,27.268070549054325,1.0,0.20281353317080053,1.283411964800321,19.461614202382428,0.6100055998776508,1388,3,0,0,6,1.7857142857142858,0.0,28,25,34.31370849898477,4.588274359703064,0.03903870853705719,0.25882990523891086,-1.535032497581156,0.0010215800820820853,0.0004786892649305541,0.9110320284697508,785.893440246582,0.014216544761512311,3,0,3,0,6,1.7857142857142858,0.0,3,0,28,25,22,1.3725483399593903,4.588274359703064,34.31370849898477,0.03903870853705719,34434,24.80835734870317,47.216138328530256,256x256,65536,dense,Frangi,228,3,4,1370,31.794749214937553,0.8825184529535625,0.999855752665293,24.107068204092744,0.11716361024798638,0.11151736745886655,True,0.7764231329732973,0.9964707386056805,M1_002_y256x768,2,1383,25.018068695310053,0.672876327099747,18.782831635400075,0.9994266221166678,0.08896797153024912,0.20162144458288345,58,3,0.0,,,,,,,,8.48523891365425,0.001192088587917084,-5.5564544929276245,-0.06287072722209619,0.02679536123316286,24.612992350740427,0.9623139817720789
M1_002_y768x256.png,0.1935158743490677,0.08191244239631336,0.1514215738473006,0.08262638001162115,0.9045801526717557,0.999446578367364,34.336859049852414,0.9930110010635468,35.490822027930015,1.0,0.8339279142423384,0.35863194662596665,31.966041824490983,0.8896973187124195,11299,15,130,258,84,2.171898355754858,8.666666666666666,1338,1453,3110.8663156099005,3.11812329702135,0.08797050112499477,-0.013705475729425237,-10.330215706268781,-0.0005043212464513891,-0.006007860950773325,0.7547859877707297,3050.769567489624,0.2571444364601183,15,130,-115,258,84,2.171898355754858,8.666666666666666,30,9,1338,1453,996,2.140995399593899,3.11812329702135,3110.8663156099005,0.08797050112499477,31302,2.770333657845827,5.800159306133287,256x256,65536,sparse,Learned,1534,30,97,11292,48.40663991136207,0.9913954556366001,0.9991809428280463,46.890636801610704,0.1727100162375078,0.26845217786875925,True,0.6140316856257579,0.22021137870598917,M1_002_y768x256,93,10915,47.27209233386566,0.9905786974145484,45.00533245198153,0.9990188620143201,0.24521401222927025,0.1670467641090454,72,4,0.022222222222222254,244,20.97105385994951,0.4670570866013185,0.8836642044340722,16.568106618708136,0.9999988548787141,0.3283429267212752,-9.514510424051515,0.666881150133293,-15.306050509374675,-0.10088137870212888,0.20722135007849293,44.667074756121195,0.9999508996138153
