filename,gt_iou,seg_iou,seg_f1,seg_precision,seg_recall,gt_fg_ssim,gt_fg_psnr,ng_fg_ssim,ng_fg_psnr,ng_iou,ng_topo_q,topo_preservation,ng_psnr,ng_ssim,ng_bytes,graph_n_components,graph_n_cycles,graph_n_junctions,graph_n_endpoints,graph_mean_degree,graph_complexity,n_nodes,n_edges,total_edge_length,mean_width_px,mean_curvature,delta_gt_iou,delta_gt_fg_psnr,delta_gt_fg_ssim,delta_fg_ssim,delta_iou,total_time_ms,self_iou,ng_recon_iou,ng_n_components,ng_n_cycles,ng_euler_characteristic,ng_n_junctions,ng_n_endpoints,ng_mean_degree,ng_graph_complexity,ng_seg_beta_0,ng_seg_beta_1,graph_n_nodes,graph_n_edges,graph_n_sampled,graph_mean_edge_length,graph_mean_width,graph_total_edge_length,graph_mean_curvature,png_bytes,ng_vs_png,ng_vs_raw,image_shape,image_pixels,image_type,segmenter,n_points,n_structures,webp_quality,webp_bytes,webp_psnr,webp_ssim,webp_fg_ssim,webp_fg_psnr,webp_topo_q,webp_iou,gt_available,pre_gt_iou,pre_ng_psnr,pre_ng_ssim,pre_ng_fg_psnr,gt_topology_q,recon_topology_q,stem,jpeg_quality,jpeg_bytes,jpeg_psnr,jpeg_ssim,jpeg_fg_psnr,jpeg_fg_ssim,jpeg_iou,jpeg_topo_q,jpeg_beta_0,jpeg_beta_1,jpeg_betti_preservation,jp2_bytes,jp2_psnr,jp2_ssim,jp2_fg_ssim,jp2_fg_psnr,jp2_topo_q,jp2_iou,delta_fg_psnr,delta_topo_q,delta_psnr,delta_ssim,jpeg_gt_iou,jpeg_gt_fg_psnr,jpeg_gt_fg_ssim
M1_002_y768x768.png,0.009554140127388535,0.042043127334056137,0.08069364161849711,0.06970241661673657,0.09580016469942355,0.9917536658853546,28.811285634284896,0.9969735442572718,32.844879782229626,0.2767308073794882,0.2013627847685825,0.16570040957019827,30.2221079626071,0.7842603987821798,4132,22,24,32,44,2.0216216216216214,1.0909090909090908,185,187,413.12352747478445,4.208311993366963,0.09739701835752479,-0.04111252653927813,-11.379211357779514,-0.0071588808306187746,-0.001826029203251478,0.026784321471532424,2091.000556945801,0.2767308073794882,0.2767308073794882,22,24,-2,32,44,2.0216216216216214,1.0909090909090908,33,2,185,187,109,2.209216724464085,4.208311993366963,413.12352747478445,0.09739701835752479,34321,8.306147144240077,15.860600193610843,256x256,65536,sparse,Meijering,319,33,81,3934,41.138241727439386,0.9621778801836098,0.9989536405041541,37.02506115663162,0.08276254160388918,0.3268980879896046,True,0.009538950715421303,30.225680696008624,0.7843610652945874,32.85324543432932,0.47411181593561924,0.07856052208260256,M1_002_y768x768,48,4131,40.39109698465742,0.9561956085744071,36.071427005969745,0.9987995734605233,0.24994648590795576,0.257901563817456,139,30,0.0,473,27.900329095580993,0.7421402849252252,0.9740691855178314,20.956663242031325,0.4949394334202233,0.2074860842894468,-3.22654722374012,-0.0565387790488735,-10.168989022050322,-0.17193520979222732,0.050666666666666665,40.19049699206441,0.9989125467159734
M1_003_y256x256.png,0.19019085663559698,0.1184951256350405,0.21188313282592683,0.12142957647389897,0.8306063522617901,0.9992423838363803,30.824916955051734,0.9970973313986359,34.59076706032363,0.3711167086481948,0.717101376585802,1.3612189568724287,33.238163124902435,0.9508335733107984,6855,8,45,87,31,2.1355311355311355,5.625,546,583,1094.2222173554512,3.498283917432303,0.07282001700619692,-0.03630486986012951,-13.025349819813904,-0.0007097806420349739,-0.0024584145495027965,0.01729120529249012,3586.0979557037354,0.3711167086481948,0.3711167086481948,8,45,-37,87,31,2.1355311355311355,5.625,15,4,546,583,428,1.8768820194776128,3.498283917432303,1094.2222173554512,0.07282001700619692,22795,3.325309992706054,9.560320933625091,256x256,65536,sparse,Learned,884,15,99,6830,51.45773364787229,0.9914009100827984,0.9997457355584604,48.4938819134442,0.24421625854427453,0.3582329317269076,True,0.1910525178301275,33.2503554150404,0.9568837729199683,34.58134653665983,0.34031972951561096,0.463249667214347,M1_003_y256x256,94,6809,49.61920585435198,0.9922361112689045,44.59941537905322,0.9995557459481387,0.3538255033557047,0.2380328632512697,27,1,0.22499999999999998,273,23.27872317221793,0.3576344188585369,0.9532625498359784,15.999613529888055,0.999910386089597,0.302182377976999,-10.008648318729591,0.47906851333453226,-16.381042729449547,-0.04140253795810611,0.2264957264957265,43.85026677486564,0.9999521644784153
M1_003_y256x512.png,0.18297051529346928,0.0031966643502432243,0.006372956497644777,0.22115384615384615,0.0032330615687377003,0.9711563705894083,21.426694421836473,0.9999649387824843,25.21817269709188,0.002903730176457449,0.14785621103378865,1.8065205161283766,19.586947634736436,0.5696895918695921,821,2,0,0,4,1.5,0.0,8,6,16.071067811865476,2.1779585778713226,0.22174154530804144,,,,,,540.5380725860596,0.002903730176457449,0.002903730176457449,2,0,2,0,4,1.5,0.0,2,0,8,6,4,2.6785113019775793,2.1779585778713226,16.071067811865476,0.22174154530804144,35895,43.721071863580995,79.8246041412911,256x256,65536,sparse,Frangi,100,2,,,,,,,,,True,0.18305468189593335,19.5876068597209,0.5699965503851896,25.219929276926152,0.5535503144835818,0.9999999998239054,M1_003_y256x512,,,,,,,,,,,,,,,,,,,,,,,,,
M1_003_y512x256.png,0.10425688749654473,0.13222436698081072,0.23356566213709068,0.13369690011481056,0.9231074118113357,0.9991233468518562,36.0334497500675,0.9904404265522578,35.26596817304213,0.6310378110705442,0.8411825738930794,1.8007152557464856,31.23454710692545,0.8592363230245592,8397,9,49,101,39,2.107095046854083,5.444444444444445,747,787,1429.210400950322,7.8096111259626415,0.05504354774418763,0.00490746462141356,-6.9937742587992275,-0.0006810803345095318,-0.007149465837483104,0.019641285716608836,4972.116231918335,0.6310378110705442,0.6310378110705442,9,49,-40,101,39,2.107095046854083,5.444444444444445,13,3,747,787,607,1.8160233811312816,7.8096111259626415,1429.210400950322,0.05504354774418763,31825,3.7900440633559604,7.804692151959033,256x256,65536,sparse,Otsu,867,13,94,8070,46.20666431610543,0.9879033333340441,0.9980874930904041,43.96843136357773,0.6641005420959848,0.6129285322036557,True,0.10450034618047542,31.223280210415744,0.8596840491047105,35.28717077411115,0.5093381083007599,0.917172901950234,M1_003_y512x256,88,8166,45.37633186793261,0.9868668275705049,42.41997589366596,0.9975898923897409,0.6113965253539354,0.70322547651732,46,52,0.0,250,21.410973874961087,0.4235064947624936,0.8527590899582632,17.882994649201645,0.9999997119120438,0.5113567432769428,-7.154007720623831,0.13795709737575934,-14.141784761007163,-0.1276305045459457,0.09934942287513117,43.027224008866725,0.9998044271863658
M1_003_y512x768.png,0.13239368750752922,0.11673699015471167,0.20906801007556675,0.12006312190417744,0.8082030097373857,0.9973419244267545,33.39527298538412,0.9844082684651214,36.22610450079977,0.675780287835603,0.9830502128032754,2.700611880546867,33.38401808135628,0.8758939153707397,11425,3,67,149,45,2.1257367387033397,22.333333333333332,1018,1082,1937.2932255025926,8.254814077337036,0.044912296577995794,-0.0032536457985163636,-9.909560972705464,-0.0023344243485636795,-0.011976468521119998,-0.020763250631468888,6406.5070152282715,0.675780287835603,0.675780287835603,3,67,-64,149,45,2.1257367387033397,22.333333333333332,8,6,1018,1082,824,1.790474330409045,8.254814077337036,1937.2932255025926,0.044912296577995794,32222,2.8203063457330417,5.736192560175055,256x256,65536,sparse,Otsu,1172,8,96,10470,47.46285067552331,0.9883884381400555,0.9976233542573887,45.772129194100124,0.6852009862931405,0.6917030567685589,True,0.13253496222472272,33.39255075219132,0.8780550674528628,36.23873412022832,0.3700439747088282,0.9993451544234458,M1_003_y512x768,93,10841,46.23381021047307,0.9879017168755845,43.82444142837735,0.9963847369862414,0.6965435384670718,0.7563237779322473,47,90,0.0,249,22.030330737577387,0.4307258451882467,0.8355235998814697,18.98496743718979,0.9991582268516215,0.5956927817183939,-7.598336927577577,0.22672643487102817,-12.849792129116786,-0.1120078015048448,0.1356473333060456,43.30483395808958,0.9996763487753182
M1_003_y768x512.png,0.2716721073630758,0.0016743407283382169,0.0033430839949853738,0.0851063829787234,0.0017050298380221654,0.9809566574144666,22.750210835888275,0.9999752645351259,29.036797171670315,0.0046117057617854704,0.3559635789168587,1.3299712220053728,24.008485537254344,0.7058153952118278,954,1,0,0,1,1.9047619047619047,0.0,21,20,22.242640687119287,3.5611241658528647,0.016266128557107164,,,,,,726.7086505889893,0.0046117057617854704,0.0046117057617854704,1,0,1,0,1,1.9047619047619047,0.0,1,0,21,20,20,1.1121320343559644,3.5611241658528647,22.242640687119287,0.016266128557107164,35502,37.21383647798742,68.69601677148847,256x256,65536,dense,Frangi,136,1,3,936,33.58231780562133,0.8827696741920183,0.9999629071028552,26.916439245703053,0.5487412079304814,0.004996271439224459,True,0.2715876715876716,24.009381990340223,0.7058036854962364,29.02160917149174,0.5540283972708355,0.7368418245439713,M1_003_y768x512,,,,,,,,,,,,,,,,,,,,,,,,,
M1_003_y768x768.png,0.3147715593758759,0.11997612415439714,0.21424764611831584,0.19348628268891385,0.24,0.9856023800754881,25.280875051269657,0.9975337597831473,32.84370565672224,0.38656987295825773,0.24773503247929873,0.5611243391576017,28.286451662724737,0.8083875521587844,5988,26,3,6,56,1.8593272171253823,0.11538461538461539,327,304,452.07472112189436,4.825113098191194,0.04690255460966606,-0.05588858732339058,-15.38304449851513,-0.013308793488696957,-0.001792697542767896,0.00554837245930101,2901.9083976745605,0.38656987295825773,0.38656987295825773,26,3,23,6,56,1.8593272171253823,0.11538461538461539,30,0,327,304,265,1.4870878984272817,4.825113098191194,452.07472112189436,0.04690255460966606,32515,5.430026720106881,10.944555778223114,256x256,65536,dense,Meijering,681,30,90,5722,43.99464058214956,0.9818216906056453,0.9995041237094063,40.47368663712963,0.23612784385750007,0.38023843930635837,True,0.3191450156624286,28.289034736364354,0.8094480799583034,32.85032515419544,0.4810771198410596,0.26994408095465694,M1_003_y768x768,77,5924,43.352903137696245,0.9802820329811368,38.350964630042974,0.9993264573259152,0.3810215004989567,0.2460702916733536,57,4,0.0,344,24.086749628346084,0.5639013523971496,0.9560621472177009,17.012930010882354,0.46035410540002375,0.2840187917250474,-5.507258973320731,0.0016647408059451418,-15.066451474971508,-0.17189448082235237,0.3706601466992665,40.66391954978479,0.998911173564185
M1_004_y256x256.png,0.10296924708377518,0.10975873634101482,0.19780648306117474,0.11538898999090082,0.6922552030023883,0.9978551860055432,28.251137041802387,0.993698131749019,34.862136341204156,0.5174056915949702,0.9880395971289174,1.0636605316710066,32.102560342644274,0.8891443421272859,14604,10,212,414,74,2.266490765171504,21.2,1516,1718,3405.8388784863464,3.1999944567994896,0.06993867922145817,-0.00694066282613473,-15.882226916309982,-0.002032370632306213,-0.005351881137025893,-0.03013586571036664,3107.0525646209717,0.5174056915949702,0.5174056915949702,10,212,-202,414,74,2.266490765171504,21.2,13,28,1516,1718,1028,1.982444050341325,3.1999944567994896,3405.8388784863464,0.06993867922145817,31137,2.1320870994248153,4.487537660914818,256x256,65536,sparse,Learned,1638,13,99,14480,49.80527401613511,0.9937995178528978,0.9995783621350595,48.534813085468414,0.8112315302298074,0.5463654772711403,True,0.10292195173656503,32.10309822291294,0.8901614746016974,34.88042460612804,0.8699712891215741,0.9253541239255645,M1_004_y256x256,95,14082,46.79775207826013,0.9904720639777194,44.583586137537594,0.9990500128860449,0.5475415573053368,0.8236613239356554,43,145,0.0,247,21.81566272871653,0.3986225384063121,0.9364169961605512,19.089264723102744,0.9997705900545445,0.4099301193680833,-9.721449796333438,0.16437827319326204,-14.695191735615857,-0.10132772185043348,0.10990990990990991,44.13336395811237,0.9998875566378495
M1_004_y256x512.png,0.10827051815929577,0.11169274851223275,0.2009417596034696,0.11188386598222663,0.9849368318756074,0.9993470852255056,34.117572970355084,0.9892014929319237,34.1575043085796,0.668946894689469,0.8333734169744563,0.9267451415732434,30.00691140432773,0.8335190693287721,10184,11,54,115,41,2.104878048780488,4.909090909090909,820,863,1524.5798692519706,7.682512684566219,0.05251184598636453,-0.0015508148887410367,-6.6558918961284945,-0.0004794420512472808,-0.007829927762938338,-0.015461141556011748,5348.172187805176,0.668946894689469,0.668946894689469,11,54,-43,115,41,2.104878048780488,4.909090909090909,15,3,820,863,664,1.766604715239822,7.682512684566219,1524.5798692519706,0.05251184598636453,32505,3.1917714061272586,6.435192458758838,256x256,65536,sparse,Otsu,948,15,94,9332,45.44787463830572,0.9870514172080153,0.9980841899582755,43.27727439454124,0.5736917456358719,0.6793694946685211,True,0.10833333333333334,30.01065063099763,0.8346854764446201,34.17160218420233,0.8514251885322328,0.7890541568853295,M1_004_y256x512,90,9695,43.98294643061344,0.9850770413794115,40.95068969630009,0.9970314206948621,0.6844080362454807,0.6031380003530038,48,49,0.0,247,20.79759580318744,0.3924104219058506,0.8687537497290309,17.362811264778685,0.9809368857083883,0.521748653029042,-6.7931853877204915,0.23023541662145253,-13.976035026285707,-0.15155797205063948,0.1098213330480368,40.77346486648358,0.9998265272767529
M1_004_y512x0.png,0.06953578954089777,0.0,0.0,0.0,0.0,0.9945298754504849,17.476260224567312,0.999994627119453,29.629810904841655,0.003703467211544601,0.21337213893344664,1.5571284633913478,28.544770514011823,0.83041148109027,520,1,0,0,1,1.8181818181818181,0.0,11,10,12.656854249492381,2.6368246620351616,0.0,,,,,,611.7486953735352,0.003703467211544601,0.003703467211544601,1,0,1,0,1,1.8181818181818181,0.0,1,0,11,10,10,1.2656854249492382,2.6368246620351616,12.656854249492381,0.0,25868,49.746153846153845,126.03076923076924,256x256,65536,dense,Frangi,56,1,3,502,36.266209668836666,0.9068861397121931,0.9999862962628815,22.900294295000798,0.9699532266558268,0.003737214791502754,True,0.06956244011497924,28.54592775097341,0.8330304618757688,29.597464076860863,0.5108078882036684,0.7953935020467575,M1_004_y512x0,,,,,,,,,,,,,,,,,,,,,,,,,
