filename	gt_iou	seg_iou	seg_f1	seg_precision	seg_recall	gt_fg_ssim	gt_fg_psnr	ng_fg_ssim	ng_fg_psnr	ng_iou	ng_topo_q	topo_preservation	ng_psnr	ng_ssim	ng_bytes	graph_n_components	graph_n_cycles	graph_n_junctions	graph_n_endpoints	graph_mean_degree	graph_complexity	n_nodes	n_edges	total_edge_length	mean_width_px	mean_curvature	delta_gt_iou	delta_gt_fg_psnr	delta_gt_fg_ssim	delta_fg_ssim	delta_iou	total_time_ms	ng_recon_iou	ng_n_components	ng_n_cycles	ng_euler_characteristic	ng_n_junctions	ng_n_endpoints	ng_mean_degree	ng_graph_complexity	ng_seg_beta_0	ng_seg_beta_1	graph_n_nodes	graph_n_edges	graph_n_sampled	graph_mean_edge_length	graph_mean_width	graph_total_edge_length	graph_mean_curvature	png_bytes	ng_vs_png	ng_vs_raw	image_shape	image_pixels	image_type	segmenter	n_points	n_structures	gt_available	gt_topology_q	recon_topology_q	stem	jpeg_quality	jpeg_bytes	jpeg_psnr	jpeg_ssim	jpeg_fg_psnr	jpeg_fg_ssim	jpeg_iou	jpeg_topo_q	jpeg_beta_0	jpeg_beta_1	jpeg_betti_preservation	webp_quality	webp_bytes	webp_psnr	webp_ssim	webp_fg_ssim	webp_fg_psnr	webp_topo_q	webp_iou	jp2_bytes	jp2_psnr	jp2_ssim	jp2_fg_ssim	jp2_fg_psnr	jp2_topo_q	jp2_iou	delta_fg_psnr	delta_topo_q	delta_psnr	delta_ssim	jpeg_gt_iou	jpeg_gt_fg_psnr	jpeg_gt_fg_ssim
M1_001_y0x0.png	0.028245	0.000000	0.000000	0.000000	0.000000	0.996291	21.691342	0.999992	23.730870	1.000000	0.164730	5.936079	22.264640	0.658537	505	1	0	0	2	1.600000	0.000000	5	4	9.242641	1.860113	0.102575						3368.705273	0.001519	1	0	1	0	2	1.600000	0.000000	1	0	5	4	3	2.310660	1.860113	9.242641	0.102575	34720	68.752475	129.774257	256x256	65536	sparse	Frangi	36	1	True	0.160322	0.951684	M1_001_y0x0																																	
M1_001_y0x256.png	0.000417	0.015867	0.031239	0.018323	0.105853	0.998741	24.792293	0.998839	30.715210	1.000000	0.172122	0.234863	27.976848	0.721484	4165	23	0	0	50	1.741573	0.000000	178	155	322.569318	4.155499	0.088264	-0.001901	-12.514368	-0.001196	-0.000460	0.653403	1766.780376	0.344040	23	0	23	0	50	1.741573	0.000000	36	0	178	155	128	2.081092	4.155499	322.569318	0.088264	37074	8.901321	15.734934	256x256	65536	sparse	Meijering	348	36	True	0.310646	0.072959	M1_001_y0x256	34	4088	37.475517	0.939228	31.648056	0.999298	0.346597	0.072257	44	0	0.888889	76	4110	39.085729	0.951714	0.999579	34.490750	0.073011	0.339001	451	23.533524	0.653206	0.977720	15.221765	0.293352	0.399977	-0.932845	0.099865	-9.498669	-0.217744	0.002318	37.306661	0.999937
M1_001_y256x0.png	0.043022	0.030093	0.058428	0.030554	0.666189	0.999482	26.276182	0.993826	34.629241	1.000000	0.785619	1.556901	29.550553	0.886474	10900	18	125	249	69	2.193315	6.944444	1107	1214	2570.733091	3.321132	0.090736	0.003971	-17.319949	-0.000499	-0.004959	0.611516	5518.203497	0.289154	18	125	-107	249	69	2.193315	6.944444	29	13	1107	1214	789	2.117573	3.321132	2570.733091	0.090736	32742	3.003853	6.012477	256x256	65536	sparse	Learned	1601	29	True	0.221199	0.344385	M1_001_y256x0	92	9812	45.492622	0.985209	43.357119	0.998785	0.388484	0.536581	57	53	0.000000	96	10478	47.255917	0.988249	0.999243	45.953604	0.418896	0.377882	247	20.809193	0.430987	0.922921	16.799566	0.999969	0.296168	-8.727877	0.249038	-15.942069	-0.098735	0.039051	43.596131	0.999981
M1_001_y256x256.png	0.132279	0.115570	0.207195	0.117660	0.866824	0.998464	30.544843	0.986607	35.027139	1.000000	0.650600	1.444576	29.193358	0.787975	10723	21	44	100	60	2.054502	2.095238	844	867	1564.621001	7.231257	0.050218	0.002605	-11.013714	-0.001448	-0.009293	0.449426	14331.301451	0.569845	21	44	-23	100	60	2.054502	2.095238	26	3	844	867	684	1.804638	7.231257	1564.621001	0.050218	35686	3.327987	6.111722	256x256	65536	sparse	Otsu	1448	26	True	0.354351	0.511887	M1_001_y256x256	89	10078	43.711313	0.978289	41.867979	0.995900	0.550574	0.402017	62	38	0.000000	92	9582	43.929878	0.978949	0.996601	42.709811	0.401615	0.551072	245	22.774750	0.627003	0.893715	19.372938	0.984077	0.458963	-6.840840	0.248583	-14.517955	-0.190314	0.129673	41.558557	0.999913
M1_001_y256x512.png	0.095101	0.108431	0.195648	0.108749	0.973756	0.998267	27.779150	0.983793	34.206410	1.000000	0.718303	2.181509	27.258914	0.777732	11504	18	76	144	62	2.123799	4.222222	937	995	1918.843088	7.559749	0.064940	0.028155	-12.747511	-0.001540	-0.011337	0.474149	12520.078421	0.626854	18	76	-58	144	62	2.123799	4.222222	26	7	937	995	731	1.928486	7.559749	1918.843088	0.064940	37260	3.238873	5.696801	256x256	65536	sparse	Otsu	1399	26	True	0.345412	0.753520	M1_001_y256x512	89	10755	42.639843	0.975369	41.247376	0.995130	0.525851	0.927109	33	169	0.000000	92	10632	43.327854	0.979216	0.996021	42.175861	0.860989	0.526860	244	23.022643	0.573258	0.856096	20.724533	0.999959	0.455568	-7.040966	-0.208806	-15.380929	-0.197638	0.066946	40.526661	0.999807
M1_001_y256x768.png	0.200606	0.184535	0.311573	0.185331	0.977234	0.998188	31.015116	0.986873	34.923503	1.000000	0.982461	1.107697	30.277046	0.846813	8140	3	47	101	32	2.112388	15.666667	783	827	1430.269393	8.715648	0.040202	-0.008244	-9.098979	-0.001484	-0.008526	0.355394	5449.285984	0.629753	3	47	-44	101	32	2.112388	15.666667	6	3	783	827	650	1.729467	8.715648	1430.269393	0.040202	33481	4.113145	8.051106	256x256	65536	sparse	Otsu	935	6	True	0.485898	0.538227	M1_001_y256x768	88	7901	43.637122	0.976440	40.707293	0.995399	0.644606	0.438232	48	19	0.000000	92	7306	44.272491	0.980202	0.996449	41.844369	0.400013	0.646675	271	24.125455	0.538854	0.870512	20.325983	0.999927	0.595766	-5.783790	0.544229	-13.360077	-0.129627	0.208850	40.114095	0.999672
M1_001_y512x256.png	0.137390	0.000000	0.000000	0.000000	0.000000	0.989080	22.333690	0.999957	27.216387	1.000000	0.153518	2.140944	22.426838	0.589301	1029	3	0	0	5	1.600000	0.000000	15	12	24.899495	2.549106	0.095849						626.057386	0.005590	3	0	3	0	5	1.600000	0.000000	3	0	15	12	10	2.074958	2.549106	24.899495	0.095849	37186	36.137998	63.689018	256x256	65536	sparse	Frangi	135	3	True	0.464292	0.994024	M1_001_y512x256												1	994	31.347578	0.833453	0.999925	22.855752	0.972631	0.006794														
M1_001_y512x512.png	0.046851	0.029975	0.058206	0.030037	0.936147	0.999630	32.804601	0.979593	34.493026	1.000000	0.836275	0.625133	27.245030	0.774920	13473	20	75	171	71	2.096831	3.750000	1136	1191	2411.538467	7.266753	0.067136	0.018458	-9.150935	-0.000323	-0.014689	0.396882	15153.291941	0.084999	20	75	-55	171	71	2.096831	3.750000	23	4	1136	1191	894	2.024801	7.266753	2411.538467	0.067136	38093	2.827358	4.864247	256x256	65536	sparse	Otsu	1736	23	True	0.259182	0.162023	M1_001_y512x512	91	13301	42.946122	0.977381	42.251795	0.994282	0.603118	0.752523	73	165	0.000000	93	13330	44.197505	0.983083	0.995738	43.669274	0.572919	0.596338	249	21.260770	0.561446	0.845989	19.233468	1.000000	0.495179	-7.758770	0.083752	-15.701092	-0.202462	0.028393	41.955536	0.999954
M1_001_y512x768.png	0.273951	0.173742	0.296048	0.183932	0.758228	0.996113	30.355957	0.989967	35.380695	1.000000	0.998089	0.814658	30.439423	0.845122	18494	10	305	556	76	2.228240	30.500000	2585	2880	4885.208936	3.295032	0.072203	-0.011763	-13.264643	-0.003597	-0.008448	0.660592	3236.518383	0.343738	10	305	-295	556	76	2.228240	30.500000	13	50	2585	2880	1953	1.696253	3.295032	4885.208936	0.072203	36387	1.967503	3.543636	256x256	65536	dense	Learned	2787	13	True	0.587973	0.478997	M1_001_y512x768	95	17769	45.384810	0.987079	44.505473	0.998415	0.339408	0.599006	42	44	0.000000	98	17354	47.963813	0.992496	0.999171	47.570208	0.581142	0.338503	248	22.571207	0.513439	0.891528	20.562847	0.944424	0.257610	-9.124778	0.399082	-14.945387	-0.141957	0.285714	43.620601	0.999711
M1_001_y768x256.png	0.208229	0.000000	0.000000	0.000000	0.000000	0.981680	22.853695	0.999977	25.685630	1.000000	0.130642	2.187616	24.236499	0.588178	609	1	0	0	2	1.333333	0.000000	3	2	6.828427	2.707702	0.460076						447.092056	0.002117	1	0	1	0	2	1.333333	0.000000	1	0	3	2	1	3.414214	2.707702	6.828427	0.460076	36326	59.648604	107.612479	256x256	65536	sparse	Frangi	65	1	True	0.454199	0.993612	M1_001_y768x256																																	
M1_001_y768x512.png	0.077135	0.000000	0.000000	0.000000	0.000000	0.986227	21.484284	0.999942	25.861223	1.000000	0.153518	2.455424	21.184690	0.539828	1164	3	2	4	4	1.882353	0.666667	17	16	23.899495	3.165926	0.060998						583.161831	0.008943	3	2	1	4	4	1.882353	0.666667	3	0	17	16	9	1.493718	3.165926	23.899495	0.060998	38174	32.795533	56.302405	256x256	65536	dense	Frangi	175	3	True	0.314182	0.771450	M1_001_y768x512												1	1150	30.942734	0.829880	0.999924	23.391541	0.630435	0.010582														
M1_002_y256x512.png	0.112556	0.014196	0.027994	0.072816	0.017328	0.988441	20.774653	0.999833	26.507917	1.000000	0.210219	2.204627	21.829056	0.718871	1311	4	0	0	4	1.809524	0.000000	42	38	51.798990	3.083027	0.035012	0.036276	-2.281780	-0.001661	0.000984	0.826653	840.143442	0.027275	4	0	4	0	4	1.809524	0.000000	5	0	42	38	38	1.363131	3.083027	51.798990	0.035012	31295	23.871091	49.989321	256x256	65536	sparse	Frangi	164	5	True	0.453243	0.999231	M1_002_y256x512	2	1294	26.606218	0.760867	17.876545	0.998849	0.173347	0.348406	24	8	0.000000	14	1292	35.172402	0.932658	0.999836	25.942951	0.206601	0.209919								8.631372	-0.138186	-4.777162	-0.041995	0.076280	23.056433	0.990102
M1_002_y256x768.png	0.238391	0.000160	0.000319	0.002347	0.000171	0.979687	22.632640	0.999912	27.155410	1.000000	0.273851	1.643040	19.639767	0.633305	1450	3	2	3	5	1.942857	0.666667	35	34	48.627417	4.111285	0.066978	0.189499	-1.666067	-0.001099	0.000313	0.909473	851.308584	0.019103	3	2	1	3	5	1.942857	0.666667	3	0	35	34	27	1.430218	4.111285	48.627417	0.066978	34557	23.832414	45.197241	256x256	65536	dense	Frangi	235	3	True	0.608627	0.999999	M1_002_y256x768	3	1418	26.021014	0.687755	19.756965	0.999598	0.090527	0.235802	56	1	0.000000	8	1438	33.073273	0.899011	0.999879	24.835393	0.132060	0.122128								7.398446	0.038049	-6.381247	-0.054451	0.048892	24.298707	0.980786
M1_002_y512x512.png	0.099003	0.000000	0.000000	0.000000	0.000000	0.989503	22.175998	0.999965	27.868092	1.000000	0.130642	2.522104	21.834888	0.516419	772	1	0	0	2	1.600000	0.000000	5	4	7.242641	3.971460	0.162661						512.095213	0.002681	1	0	1	0	2	1.600000	0.000000	1	0	5	4	3	1.810660	3.971460	7.242641	0.162661	38663	50.081606	84.891192	256x256	65536	dense	Frangi	104	1	True	0.396494	1.000000	M1_002_y512x512																																	
M1_002_y512x768.png	0.140150	0.131185	0.231943	0.132229	0.943224	0.997928	31.514601	0.990300	35.991411	1.000000	0.978218	1.631650	31.019855	0.849845	17633	17	305	569	89	2.233293	17.941176	2469	2757	4778.464031	3.188915	0.081374	0.050422	-12.266234	-0.001950	-0.008221	0.530987	3098.560810	0.554255	17	305	-288	569	89	2.233293	17.941176	21	45	2469	2757	1811	1.733211	3.188915	4778.464031	0.081374	36243	2.055407	3.716668	256x256	65536	dense	Learned	2675	21	True	0.419578	0.684605	M1_002_y512x768	95	17455	45.355191	0.984600	44.667387	0.998520	0.469013	0.867841	48	222	0.000000	98	17478	47.997485	0.991685	0.999220	47.680583	0.912123	0.469056	249	23.694294	0.596130	0.913270	21.450000	0.881400	0.366543	-8.675976	0.110377	-14.335336	-0.134755	0.089728	43.780835	0.999877
M1_002_y768x256.png	0.029922	0.000000	0.000000	0.000000	0.000000	0.992504	20.594163	0.999992	25.619042	1.000000	0.213372	1.888186	22.703374	0.692049	524	1	0	0	2	1.750000	0.000000	8	7	12.242641	1.971587	0.058614						506.175518	0.001194	1	0	1	0	2	1.750000	0.000000	1	0	8	7	6	1.748949	1.971587	12.242641	0.058614	32015	61.097328	125.068702	256x256	65536	sparse	Frangi	51	1	True	0.529205	0.999238	M1_002_y768x256																																	
M1_002_y768x512.png	0.074684	0.006279	0.012479	0.105634	0.006631	0.994135	23.555808	0.999990	33.084388	1.000000	0.228948	2.998677	24.499463	0.629149	898	1	0	0	2	1.818182	0.000000	11	10	13.656854	4.617025	0.032532						619.643450	0.005264	1	0	1	0	2	1.818182	0.000000	1	0	11	10	9	1.365685	4.617025	13.656854	0.032532	35777	39.840757	72.979955	256x256	65536	dense	Frangi	133	1	True	0.312874	0.938209	M1_002_y768x512																																	
M1_003_y256x256.png	0.194534	0.121108	0.216050	0.121490	0.974699	0.999754	32.559364	0.996889	33.436034	1.000000	0.819736	1.320000	34.297831	0.929863	3930	6	22	42	18	2.093842	3.666667	341	357	597.144228	6.253584	0.055509	-0.013671	-8.724283	-0.000199	-0.002355	0.547974	2744.528294	0.488281	6	22	-16	42	18	2.093842	3.666667	6	2	341	357	281	1.672673	6.253584	597.144228	0.055509	24593	6.257761	16.675827	256x256	65536	sparse	Otsu	461	6	True	0.320683	0.423301	M1_003_y256x256	85	3893	46.690515	0.976579	40.212234	0.999245	0.452026	0.299782	22	3	0.000000	94	3632	48.125174	0.983436	0.999475	43.279463	0.284387	0.484633	536	32.160656	0.799396	0.984726	24.241742	0.332496	0.462971	-6.776200	0.519954	-12.392684	-0.046717	0.208205	41.283647	0.999953
M1_003_y256x512.png	0.010779	0.201410	0.335290	0.238138	0.566336	0.990445	25.263460	0.995740	32.126770	1.000000	0.381966	0.209814	27.518767	0.730622	7150	24	25	50	56	2.004124	1.041667	485	486	879.454207	5.114957	0.058816	0.001323	-14.430299	-0.009209	-0.002931	0.725744	3988.693237	0.274988	24	25	-1	50	56	2.004124	1.041667	33	2	485	486	379	1.809577	5.114957	879.454207	0.058816	36444	5.097063	9.165874	256x256	65536	sparse	Meijering	735	33	True	0.415239	0.087123	M1_003_y256x512	75	7145	41.311036	0.977474	37.303214	0.998671	0.274256	0.085136	49	0	0.257576	88	7098	42.138276	0.978175	0.999160	39.798189	0.081019	0.269120	274	18.777527	0.410392	0.900554	12.625459	0.455165	0.270294	-5.176443	0.296830	-13.792269	-0.246853	0.009456	39.693760	0.999654
M1_003_y512x256.png	0.063226	0.070723	0.132104	0.071039	0.940876	0.999288	33.717956	0.993716	35.289868	1.000000	0.976809	1.718170	31.432406	0.898611	11852	10	159	312	51	2.201080	15.900000	1482	1631	3307.840979	3.226278	0.076707	-0.003707	-10.023557	-0.000651	-0.005208	0.391106	2724.215269	0.575840	10	159	-149	312	51	2.201080	15.900000	15	28	1482	1631	1119	2.028106	3.226278	3307.840979	0.076707	32785	2.766200	5.529531	256x256	65536	sparse	Learned	1612	15	True	0.452754	0.777909	M1_003_y512x256	93	11005	46.440305	0.989242	44.239167	0.998924	0.608894	0.696502	42	46	0.000000	96	9792	47.072761	0.989077	0.999195	45.650483	0.659588	0.605470	247	20.921185	0.428272	0.887271	17.138409	0.999903	0.399794	-8.949300	0.280307	-15.007900	-0.090631	0.066933	43.741513	0.999939
M1_003_y512x512.png	0.120954	0.000000	0.000000	0.000000	0.000000	0.992753	21.723270	0.999963	27.196520	1.000000	0.181269	1.717663	20.784456	0.619631	1041	2	0	0	4	1.666667	0.000000	12	10	20.071068	3.246150	0.092015						610.530376	0.008532	2	0	2	0	4	1.666667	0.000000	2	0	12	10	8	2.007107	3.246150	20.071068	0.092015	38274	36.766571	62.954851	256x256	65536	sparse	Frangi	132	2	True	0.381217	0.654802	M1_003_y512x512																																	
M1_003_y512x768.png	0.028269	0.038044	0.073299	0.038110	0.956016	0.999799	34.262153	0.991837	35.851834	1.000000	0.991808	3.530943	33.052189	0.884565	12380	7	230	427	55	2.266428	32.857143	1674	1897	3724.919910	3.198905	0.075780	-0.001214	-8.729552	-0.000176	-0.006632	0.457707	2764.612675	0.527473	7	230	-223	427	55	2.266428	32.857143	13	35	1674	1897	1192	1.963585	3.198905	3724.919910	0.075780	32773	2.647254	5.293700	256x256	65536	sparse	Learned	1800	13	True	0.266553	0.941184	M1_003_y512x768	94	12249	46.187559	0.987359	44.210710	0.998468	0.542293	0.908957	28	102	0.000000	96	10538	47.181310	0.987530	0.998898	45.851644	0.808534	0.540609	246	22.591482	0.453061	0.912983	19.230671	0.974524	0.368149	-8.358875	0.082851	-13.135370	-0.102795	0.029483	42.991705	0.999975
M1_003_y768x256.png	0.202589	0.217049	0.356681	0.217448	0.991611	0.998792	34.880836	0.986163	35.125625	1.000000	0.758487	1.731438	27.520037	0.761078	10959	19	65	132	60	2.091725	3.421053	1003	1049	1962.687251	7.432799	0.056638	0.006435	-6.487466	-0.000921	-0.009877	0.392971	5726.997614	0.603168	19	65	-46	132	60	2.091725	3.421053	24	6	1003	1049	811	1.871008	7.432799	1962.687251	0.056638	37323	3.405694	5.980108	256x256	65536	sparse	Otsu	1189	24	True	0.399698	0.692053	M1_003_y768x256	87	10397	43.210898	0.982619	42.005872	0.996039	0.607029	0.663847	53	50	0.000000	92	10584	43.739092	0.984458	0.996765	42.795198	0.604326	0.607181	246	21.635524	0.479871	0.837347	19.747171	0.993903	0.485357	-6.880246	0.094640	-15.690861	-0.221541	0.196154	41.368302	0.999713
M1_003_y768x512.png	0.311448	0.145637	0.254247	0.148026	0.900242	0.997326	29.565929	0.989786	35.704371	1.000000	0.983427	0.623148	30.395908	0.835933	16429	16	257	476	73	2.219490	16.062500	2196	2437	4209.732465	3.844133	0.073084	0.000581	-13.445718	-0.002475	-0.008156	0.646970	3477.659702	0.347108	16	257	-241	476	73	2.219490	16.062500	17	47	2196	2437	1647	1.727424	3.844133	4209.732465	0.073084	35875	2.183639	3.989044	256x256	65536	dense	Learned	2398	17	True	0.702074	0.437496	M1_003_y768x512	94	15548	44.723635	0.981392	44.117863	0.997942	0.353030	0.540760	44	36	0.088861	96	14582	46.327554	0.987489	0.998695	45.982567	0.494119	0.351067	250	21.784400	0.636938	0.921544	19.680577	0.893541	0.309333	-8.413492	0.442668	-14.327727	-0.145459	0.310867	43.011647	0.999801
M1_003_y768x768.png	0.334748	0.149575	0.260227	0.152225	0.895781	0.997611	30.740534	0.993376	35.060291	1.000000	0.826627	0.374647	30.855934	0.893661	11826	19	139	264	73	2.156863	7.315789	1530	1650	2716.754484	3.604249	0.063989	0.001700	-11.441123	-0.002206	-0.005341	0.659580	3231.765032	0.335482	19	139	-120	264	73	2.156863	7.315789	26	25	1530	1650	1193	1.646518	3.604249	2716.754484	0.063989	32853	2.778031	5.541688	256x256	65536	dense	Learned	1786	26	True	0.868006	0.325196	M1_003_y768x768	93	10987	46.034971	0.987503	43.789418	0.998717	0.340420	0.391794	29	11	0.662308	96	10252	47.036761	0.988226	0.999095	45.540889	0.378817	0.339832	248	19.901037	0.455970	0.907528	16.168033	0.565402	0.259820	-8.729127	0.434833	-15.179037	-0.093841	0.333048	42.181657	0.999817
M1_004_y256x256.png	0.021426	0.033330	0.064509	0.033542	0.840621	0.999720	26.599043	0.993554	34.653094	1.000000	0.999963	3.058167	31.965379	0.882939	12107	5	262	479	49	2.314373	52.400000	1635	1892	3693.563851	3.081308	0.071999	0.000333	-14.761924	-0.000259	-0.005250	0.483427	2792.556286	0.520251	5	262	-257	479	49	2.314373	52.400000	6	48	1635	1892	1107	1.952201	3.081308	3693.563851	0.071999	33418	2.760221	5.413067	256x256	65536	sparse	Learned	1785	6	True	0.326993	1.000000	M1_004_y256x256	93	11751	44.702217	0.984425	42.503782	0.998804	0.516573	0.979325	17	126	0.000000	96	10934	46.465387	0.987667	0.999349	45.069720	0.955547	0.513696	248	22.795557	0.402690	0.947739	20.746410	0.988667	0.435152	-7.850688	0.020638	-12.736838	-0.101487	0.021092	41.360967	0.999980
M1_004_y256x512.png	0.038675	0.037650	0.072569	0.037971	0.816766	0.999633	26.928351	0.995114	34.008098	1.000000	0.999947	1.923727	30.029298	0.876197	12551	6	214	406	57	2.260000	35.666667	1600	1808	3524.522220	3.096212	0.073261	-0.002741	-13.349580	-0.000349	-0.003703	0.461271	3007.939577	0.528364	6	214	-208	406	57	2.260000	35.666667	6	29	1600	1808	1137	1.949404	3.096212	3524.522220	0.073261	34973	2.786471	5.221576	256x256	65536	sparse	Learned	1780	6	True	0.308278	0.593043	M1_004_y256x512	92	11732	43.414117	0.982537	41.202027	0.998816	0.538729	0.608894	49	39	0.000000	95	11692	45.605993	0.987109	0.999384	44.259566	0.573297	0.546468	247	21.711671	0.383459	0.941644	18.656072	0.981500	0.320580	-7.193928	0.391053	-13.384819	-0.106339	0.041417	40.277932	0.999982
M1_004_y512x0.png	0.081507	0.125974	0.223760	0.126087	0.992951	0.999865	32.983327	0.995635	33.318816	1.000000	0.789864	1.636789	31.156731	0.887753	5426	7	11	28	20	2.018476	1.571429	433	437	611.801082	7.175495	0.032457	0.012649	-5.989436	-0.000097	-0.003091	0.462320	4201.803923	0.628113	7	11	-4	28	20	2.018476	1.571429	7	1	433	437	385	1.400002	7.175495	611.801082	0.032457	29129	5.368411	12.078142	256x256	65536	dense	Otsu	733	7	True	0.550671	0.901333	M1_004_y512x0	87	5255	45.416689	0.983518	40.423507	0.998726	0.537680	0.966817	7	30	0.000000	94	4722	46.381969	0.983692	0.999220	42.906628	0.998967	0.538227	399	30.505181	0.806300	0.971375	23.729241	0.990015	0.535099	-7.104691	-0.176953	-14.259958	-0.095765	0.068858	38.972763	0.999962
M1_004_y512x256.png	0.257462	0.158096	0.273028	0.163305	0.832110	0.997722	27.777876	0.993216	34.166613	1.000000	0.968746	0.559213	28.143437	0.821824	21913	19	290	555	107	2.201862	15.263158	2685	2956	5149.385386	3.269041	0.075403	0.001275	-14.243330	-0.002149	-0.005604	0.589158	5717.840910	0.405925	19	290	-271	555	107	2.201862	15.263158	25	45	2685	2956	2023	1.742011	3.269041	5149.385386	0.075403	40275	1.837950	2.990736	256x256	65536	dense	Learned	3291	25	True	0.631200	0.352975	M1_004_y512x256	94	19917	43.343826	0.986871	42.764738	0.998820	0.410842	0.420074	103	75	0.000000	97	20614	47.203306	0.994063	0.999557	47.084871	0.394791	0.409729	250	20.063594	0.397571	0.921266	19.192118	0.970695	0.240015	-8.598125	0.548672	-15.200389	-0.165047	0.256187	42.021206	0.999871
M1_004_y512x512.png	0.187085	0.000000	0.000000	0.000000	0.000000	0.987371	20.149183	0.999972	28.907358	1.000000	0.197481	2.047500	19.434668	0.323728	1237	2	0	0	4	1.777778	0.000000	18	16	22.485281	3.628344	0.040665						674.789429	0.010820	2	0	2	0	4	1.777778	0.000000	2	0	18	16	14	1.405330	3.628344	22.485281	0.040665	43752	35.369442	52.979790	256x256	65536	dense	Frangi	199	2	True	0.405762	0.830799	M1_004_y512x512																																	
M1_004_y512x768.png	0.072660	0.001013	0.002024	0.016760	0.001077	0.989858	18.871123	0.999956	26.541394	1.000000	0.136418	3.624802	22.640096	0.450210	1007	1	0	0	1	1.750000	0.000000	8	7	10.242641	3.154996	0.065725						570.309877	0.007028	1	0	1	0	1	1.750000	0.000000	3	0	8	7	7	1.463234	3.154996	10.242641	0.065725	41013	40.727905	65.080437	256x256	65536	sparse	Frangi	132	3	True	0.261920	0.949410	M1_004_y512x768																																	
M1_004_y768x0.png	0.033973	0.037599	0.072473	0.037682	0.944694	0.999848	32.233123	0.993305	34.907483	1.000000	0.983655	3.256273	31.930842	0.884055	11574	8	185	345	69	2.250354	23.125000	1414	1591	3196.504175	3.311032	0.073294	0.002472	-9.078781	-0.000138	-0.005338	0.392854	3231.601477	0.587255	8	185	-177	345	69	2.250354	23.125000	13	25	1414	1591	1000	2.009116	3.311032	3196.504175	0.073294	34606	2.989978	5.662347	256x256	65536	sparse	Learned	1570	13	True	0.257062	0.837064	M1_004_y768x0	92	10868	45.088712	0.985585	43.053358	0.998643	0.607146	0.845174	33	71	0.000000	96	11310	46.666656	0.988111	0.999217	45.558787	0.842157	0.593093	250	21.115222	0.440987	0.931648	17.702360	0.998497	0.368306	-8.145875	0.138481	-13.157871	-0.101530	0.031502	41.311904	0.999986
M1_004_y768x768.png	0.069893	0.068082	0.127485	0.068121	0.991731	0.999786	35.543413	0.984353	35.729792	1.000000	0.948255	2.922117	30.294332	0.806050	11786	9	114	219	55	2.167866	12.666667	1251	1356	2441.875493	7.073440	0.056950	0.012256	-4.823871	-0.000151	-0.010927	0.289488	6100.733757	0.729888	9	114	-105	219	55	2.167866	12.666667	14	8	1251	1356	977	1.800793	7.073440	2441.875493	0.056950	36737	3.117003	5.560496	256x256	65536	sparse	Otsu	1435	14	True	0.326801	0.954951	M1_004_y768x768	90	11412	43.411143	0.982351	41.942062	0.995280	0.710512	0.909746	39	124	0.000000	93	10572	44.195121	0.984754	0.996402	43.106409	0.875559	0.695144	248	22.514561	0.449164	0.817134	20.703538	1.000000	0.532386	-6.212270	0.038509	-13.116811	-0.176301	0.057637	40.367284	0.999937
M1_005_y256x512.png	0.055815	0.075896	0.141085	0.077197	0.818329	0.998872	27.764653	0.992329	34.307994	1.000000	0.999892	2.658657	31.007395	0.867785	12836	4	249	468	56	2.310127	62.250000	1580	1825	3842.782934	3.360793	0.084483	0.004015	-11.985301	-0.001030	-0.005462	0.478052	3710.135460	0.546121	4	249	-245	468	56	2.310127	62.250000	7	42	1580	1825	1056	2.105634	3.360793	3842.782934	0.084483	36205	2.820583	5.105640	256x256	65536	sparse	Learned	1762	7	True	0.376039	0.999757	M1_005_y256x512	92	12373	42.738062	0.976925	40.912793	0.997791	0.521948	0.846900	42	147	0.000000	95	12528	45.406520	0.984588	0.999058	44.552029	0.814748	0.521287	248	22.403343	0.441898	0.933802	20.152066	0.998584	0.425297	-6.604799	0.152992	-11.730667	-0.109140	0.051800	39.749954	0.999902
M1_005_y512x0.png	0.046476	0.000000	0.000000	0.000000	0.000000	0.992701	16.291867	0.999962	24.724794	1.000000	0.130642	2.378745	23.044863	0.662038	599	1	0	0	2	1.600000	0.000000	5	4	6.414214	3.370352	0.081331						475.773335	0.002029	1	0	1	0	2	1.600000	0.000000	1	0	5	4	3	1.603553	3.370352	6.414214	0.081331	36959	61.701169	109.409015	256x256	65536	dense	Frangi	66	1	True	0.412049	0.980159	M1_005_y512x0																																	
M1_005_y512x256.png	0.136036	0.000000	0.000000	0.000000	0.000000	0.982802	19.908639	0.999829	24.982010	1.000000	0.168896	2.072266	20.229286	0.455737	1197	4	0	0	8	1.619048	0.000000	21	17	36.313708	4.037906	0.116500						609.944344	0.012587	4	0	4	0	8	1.619048	0.000000	4	0	21	17	13	2.136100	4.037906	36.313708	0.116500	42180	35.238095	54.750209	256x256	65536	sparse	Frangi	141	4	True	0.454208	0.941240	M1_005_y512x256																																	
