filename,gt_iou,seg_iou,seg_f1,seg_precision,seg_recall,gt_fg_ssim,gt_fg_psnr,ng_fg_ssim,ng_fg_psnr,ng_iou,ng_topo_q,topo_preservation,ng_psnr,ng_ssim,ng_bytes,graph_n_components,graph_n_cycles,graph_n_junctions,graph_n_endpoints,graph_mean_degree,graph_complexity,n_nodes,n_edges,total_edge_length,mean_width_px,mean_curvature,delta_gt_iou,delta_gt_fg_psnr,delta_gt_fg_ssim,delta_fg_ssim,delta_iou,total_time_ms,ng_recon_iou,ng_n_components,ng_n_cycles,ng_euler_characteristic,ng_n_junctions,ng_n_endpoints,ng_mean_degree,ng_graph_complexity,ng_seg_beta_0,ng_seg_beta_1,graph_n_nodes,graph_n_edges,graph_n_sampled,graph_mean_edge_length,graph_mean_width,graph_total_edge_length,graph_mean_curvature,png_bytes,ng_vs_png,ng_vs_raw,image_shape,image_pixels,image_type,segmenter,n_points,n_structures,gt_available,gt_topology_q,recon_topology_q,stem,jpeg_quality,jpeg_bytes,jpeg_psnr,jpeg_ssim,jpeg_fg_psnr,jpeg_fg_ssim,jpeg_iou,jpeg_topo_q,jpeg_beta_0,jpeg_beta_1,jpeg_betti_preservation,webp_quality,webp_bytes,webp_psnr,webp_ssim,webp_fg_ssim,webp_fg_psnr,webp_topo_q,webp_iou,jp2_bytes,jp2_psnr,jp2_ssim,jp2_fg_ssim,jp2_fg_psnr,jp2_topo_q,jp2_iou,delta_fg_psnr,delta_topo_q,delta_psnr,delta_ssim,jpeg_gt_iou,jpeg_gt_fg_psnr,jpeg_gt_fg_ssim
M1_011_y256x512.png,0.09697168470536788,0.08694949494949494,0.1599881049736079,0.08707615116937768,0.9835466179159049,0.999791250836125,35.083409757919235,0.9940218305305872,33.823473222928385,1.0,0.5236488563635668,1.1347856562093508,27.066615431794943,0.7655167038102908,7074,21,35,75,51,2.0482758620689654,1.6666666666666667,580,594,1017.0508652763344,6.205395615306394,0.05931185751409052,-0.0006858913951187096,-4.358081854611264,-0.00012631629491799412,-0.003565782742988244,0.5458518312985572,3329.7760486602783,0.4702795995857784,21,35,-14,75,51,2.0482758620689654,1.6666666666666667,25,1,580,594,454,1.712206843899549,6.205395615306394,1017.0508652763344,0.05931185751409052,37575,5.311704834605598,9.264348317783432,256x256,65536,sparse,Otsu,708,25,True,0.2924875128934983,0.3319106342518894,M1_011_y256x512,75,7035,41.00563935034629,0.9658413636878631,38.740255210977395,0.9975876132735755,0.45414816870144287,0.2937324830230509,67,18,0.0,86,6690,41.02297827695965,0.9650753560101739,0.9973322837623688,39.074628648023946,0.31190166976762446,0.4650383141762452,270,21.048110089395845,0.6025915604696734,0.9096880295396695,16.00692170868968,0.8005117616441613,0.38641425389755013,-4.91678198804901,0.22991637334051596,-13.93902391855135,-0.2003246598775723,0.09765757610048659,39.4414916125305,0.999917567131043
M1_011_y256x768.png,0.006612995974698103,0.14726507713884993,0.2567237163814181,0.18066070199587062,0.44341216216216217,0.993638711079179,25.887160168357536,0.9973117185692416,32.281973831310125,1.0,0.1966360006432909,0.18494257759753258,28.466912102103898,0.7748559584328203,5425,33,1,2,69,1.79874213836478,0.030303030303030304,318,286,434.13294341506264,4.365451307416712,0.06042505075745546,0.0016556839394461058,-14.09059259490068,-0.006048160082331888,-0.0018984199416082204,0.8072977972086767,2424.276113510132,0.19494150034411561,33,1,32,2,69,1.79874213836478,0.030303030303030304,38,0,318,286,247,1.517947354598118,4.365451307416712,434.13294341506264,0.06042505075745546,34977,6.447373271889401,12.08036866359447,256x256,65536,dense,Meijering,624,38,True,0.32685160352709375,0.06044877804818749,M1_011_y256x768,67,5393,41.49074737976669,0.9703395451138578,36.47655060152214,0.9992101385108498,0.19270220279132336,0.05436388076327203,39,0,0.9868421052631579,86,5074,42.11652032131877,0.9716505800592383,0.9993609392908552,38.81670442029137,0.0577396704105716,0.18099089989888775,406,24.083066810154513,0.644372971492488,0.958959039920565,16.476634842143433,0.5649342302593436,0.23911775002917493,-4.1945767702120165,0.14227211988001887,-13.02383527766279,-0.1954835866810375,0.004957312035251997,39.977752763258216,0.9996868711615109
M1_011_y512x768.png,0.10676622276960973,0.0,0.0,0.0,0.0,0.9905032306011409,24.04725632868244,0.9999744807404624,25.39218442610362,1.0,0.1974812020375215,1.3723911671607185,23.51092393003466,0.7132008827627216,704,1,0,0,2,1.7777777777777777,0.0,9,8,11.65685424949238,3.6474033461676703,0.040665321392767906,,,,,,523.266077041626,0.004007861574627153,1,0,1,0,2,1.7777777777777777,0.0,1,0,9,8,7,1.4571067811865475,3.6474033461676703,11.65685424949238,0.040665321392767906,32694,46.44034090909091,93.0909090909091,256x256,65536,dense,Frangi,98,1,True,0.7201029251839565,0.9882628939690575,M1_011_y512x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1_011_y768x512.png,0.15101256983240224,0.0,0.0,0.0,0.0,0.9749780444071939,24.23360133663384,0.9998712056436888,24.697308123115175,1.0,0.13064176460119425,2.0980955000072963,18.83378182182973,0.48306303508400655,1220,4,0,0,7,1.5555555555555556,0.0,18,14,31.313708498984763,3.1963978144857617,0.09858762691185108,,,,,,666.8848991394043,0.013163103721298496,4,0,4,0,7,1.5555555555555556,0.0,5,0,18,14,11,2.2366934642131975,3.1963978144857617,31.313708498984763,0.09858762691185108,40180,32.9344262295082,53.718032786885246,256x256,65536,sparse,Frangi,140,5,True,0.44294875373229603,0.9293487869395705,M1_011_y768x512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1_011_y768x768.png,0.09311057901610796,0.07737198795180723,0.1436309627817578,0.08007533445902065,0.6962168266516092,0.9978762130189012,29.4717799164532,0.9924887064002873,35.612339042781024,1.0,0.992538508859834,1.7921829452206743,33.69484662857512,0.9141184188453645,10725,8,172,330,57,2.251726784343822,21.5,1303,1467,2962.39073529891,3.192580752434954,0.07241150292957028,-0.00831691910560503,-15.065586872290766,-0.002025220196628985,-0.006408434294944199,0.515532745935144,4137.3350620269775,0.4688915998605786,8,172,-164,330,57,2.251726784343822,21.5,10,26,1303,1467,916,2.0193529211308427,3.192580752434954,2962.39073529891,0.07241150292957028,29392,2.7405128205128206,6.110582750582751,256x256,65536,sparse,Learned,1605,10,True,0.4388560313525104,0.7865102947971987,M1_011_y768x768,94,10519,47.68282829568868,0.9894193434999956,45.151071950845285,0.9988971406952315,0.484467254064856,0.7760990974036573,29,60,0.0,97,8998,48.578846379409,0.9876123639226867,0.9991000891137558,46.97348618740342,0.7835341716343037,0.47962710322874036,247,21.825234141862534,0.4165249816024092,0.9275648072540232,17.614604952472536,0.8840968093871212,0.31270304725089443,-9.538732908064262,0.21643941145617662,-13.987981667113559,-0.07530092465463112,0.10142749812171299,44.53736678874397,0.9999014332155302
M1_012_y0x512.png,0.3224712008836989,0.1727703379794115,0.2946362683031033,0.17607464487976976,0.9020214030915576,0.9967701450614908,30.35245868713534,0.9911399298348251,35.716399649835196,1.0,0.934730522346916,0.710610919733479,32.067970126615265,0.8854396547713267,16624,18,288,526,83,2.2334630350194553,16.0,2313,2583,4348.721925172658,3.2227296606575933,0.06878373196109173,-0.007550784296661006,-13.395452449129536,-0.0030854937412936323,-0.007553613307991536,0.5327261635000872,3443.6774253845215,0.44440208412758925,18,288,-270,526,83,2.2334630350194553,16.0,26,55,2313,2583,1704,1.683593466965829,3.2227296606575933,4348.721925172658,0.06878373196109173,34804,2.093599615014437,3.9422521655437923,256x256,65536,dense,Learned,2569,26,True,0.532883445268869,0.378672795153256,M1_012_y0x512,95,16339,46.329129235132044,0.9887397278839379,44.91420155838001,0.9986935431428167,0.46727383649991283,0.40341487092389816,75,40,0.0,98,15680,47.939141027249576,0.9913475593017886,0.9992476804041469,47.56828205090396,0.4370252765014281,0.4914719979273717,249,22.09670121465614,0.5545876900304474,0.8665362334206674,19.431096302273442,0.9636053441830276,0.37190891028580164,-9.197801908544811,0.5313156514230178,-14.261159108516779,-0.10330007311261125,0.3300219851803599,43.747911136264875,0.9998556388027844
M1_012_y256x512.png,0.3302620881886106,0.2929821224800304,0.45318820328013526,0.2968303413725553,0.9576253626191463,0.9968170724611427,31.168042020149894,0.9831329218468494,33.78617194714573,1.0,0.994579135638749,1.3030754073811912,26.217193230561907,0.7454369942215349,13509,4,68,159,47,2.1038118410381186,17.0,1233,1297,2448.9322497184526,8.178233705297874,0.0547658664054874,0.02843026741904492,-7.94667916693464,-0.002612824992593521,-0.01131282078634721,0.3493040172833429,5405.646085739136,0.6502866260859287,4,68,-64,159,47,2.1038118410381186,17.0,8,4,1233,1297,1027,1.888151310499972,8.178233705297874,2448.9322497184526,0.0547658664054874,41430,3.0668443260048854,4.851284328965875,256x256,65536,sparse,Otsu,1357,8,True,0.5226349057979947,0.6810326927843524,M1_012_y256x512,87,13054,40.84165335168221,0.981903057634308,39.67912591636558,0.9944457426331966,0.6506959827166571,0.6942303006598061,65,97,0.0,90,12534,41.72494787832919,0.9846717023951002,0.9958966624391334,40.96162844713197,0.702913323676605,0.6465765566142255,249,18.254919133640136,0.34204824275707707,0.730776789516511,17.43208370161388,0.9237191483354085,0.5078216029947691,-5.892953969219846,0.30034883497894294,-14.624460121120304,-0.2364660634127731,0.30183182076956566,39.114721187084534,0.9994298974537362
M1_012_y512x256.png,0.10547473200612557,0.08243145743145742,0.1523079486752208,0.08385321100917431,0.8294010889292196,0.9988465596473096,29.13381941943921,0.9941282925098672,34.85951317372876,1.0,0.9992790926997305,1.3046959995397522,31.257563126423666,0.9026801562031214,11138,6,260,467,47,2.3505866114561766,43.333333333333336,1449,1703,3547.647111919165,3.0611570322406627,0.07665059529375491,-0.0098185640832599,-12.734319703664287,-0.0010769180935016331,-0.004952193530338711,0.4598232221775813,2563.748836517334,0.5190702087286527,6,260,-254,467,47,2.3505866114561766,43.333333333333336,8,51,1449,1703,935,2.083175051038887,3.0611570322406627,3547.647111919165,0.07665059529375491,31819,2.856796552343329,5.884000718261807,256x256,65536,sparse,Learned,1571,8,True,0.3827616345856836,0.49938757342123785,M1_012_y512x256,93,10336,46.475379443011995,0.9893141770899035,43.82110291450357,0.9990804860402059,0.5401767778224187,0.5419533818643691,51,38,0.0,96,9176,47.24779850267513,0.9888606776309473,0.9993079163265235,45.47281993422666,0.5196375163040309,0.5406626506024096,246,22.43453580877911,0.43780380888837156,0.928838367807894,19.072533327203516,0.9996711799771859,0.44220907297830375,-8.961589740774812,0.45732571083536133,-15.21781631658833,-0.08663402088678218,0.11529329608938547,41.8681391231035,0.9999234777408113
M1_012_y512x512.png,0.08001942808572643,0.0,0.0,0.0,0.0,0.9924426877603258,18.776271789931577,0.9999735634189404,29.073747699042045,1.0,0.44010163343459796,2.7156110078721527,22.100120766515108,0.5819500854155492,1018,1,0,0,1,1.9259259259259258,0.0,27,26,29.656854249492383,3.221886740790473,0.0,,,,,,702.31032371521,0.00986308480955162,1,0,1,0,1,1.9259259259259258,0.0,1,0,27,26,26,1.1406482403650915,3.221886740790473,29.656854249492383,0.0,40223,39.511787819253435,64.37721021611002,256x256,65536,sparse,Frangi,145,1,True,0.26855062843906385,0.7292790427601061,M1_012_y512x512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1_012_y768x256.png,0.18844934067768318,0.047682054297755565,0.09102390195986716,0.048173086444202394,0.8238780694326842,0.9982824434251317,26.351219852335056,0.9923512191783107,35.14177960117747,1.0,0.9018573585276238,0.5422625995305645,31.13022295928168,0.8639407732835515,16274,18,284,503,82,2.243366880146386,15.777777777777779,2186,2452,4244.437519044705,2.980790702825496,0.0786297801706637,-0.018158939577093886,-17.51346584255036,-0.0016808632015764546,-0.006807046057655808,0.8007937646440013,3136.2740993499756,0.2244448608638621,18,284,-266,503,82,2.243366880146386,15.777777777777779,30,53,2186,2452,1601,1.731010407440782,2.980790702825496,4244.437519044705,0.0786297801706637,34379,2.1125107533489,4.027036991520216,256x256,65536,dense,Learned,2446,30,True,0.3451396900433503,0.18715634552408045,M1_012_y768x256,95,16061,46.93992571246192,0.9902354576445647,45.61989728801632,0.9991582652359665,0.19920623535599866,0.21360011396766188,69,18,0.019811320754717032,98,15822,48.392258585939345,0.9923632687418162,0.9994822057268226,47.84498317115929,0.2061701027985947,0.21931244643367298,245,20.931458464605143,0.5016891068802982,0.8919011435057512,18.892881344768874,0.42879093615118524,0.13590723298382798,-10.47811768683885,0.688257244559962,-15.80970275318024,-0.1262946843610132,0.20660828025477707,43.86468569488542,0.9999633066267082
M1_012_y768x512.png,0.25632620951881474,0.12838729715039987,0.2275589196628247,0.13230646129225845,0.8125307125307125,0.9954947640334528,27.097624461210312,0.9922076293566932,34.14450078939859,1.0,0.9915246068320582,0.9317082979542763,28.06242984199819,0.8287052305381909,19407,12,365,659,71,2.279714738510301,30.416666666666668,2524,2877,4947.587370864347,3.3183083999459226,0.07144480668194744,-0.0017517558762238372,-15.660713899370318,-0.004371797762274476,-0.00665887228243256,0.6019772189984955,3639.5623683929443,0.3898557758979337,12,365,-353,659,71,2.279714738510301,30.416666666666668,17,67,2524,2877,1794,1.7197036395079601,3.3183083999459226,4947.587370864347,0.07144480668194744,38562,1.987014994589581,3.3769258514968827,256x256,65536,dense,Learned,2782,17,True,0.4146559913187361,0.3863384279081228,M1_012_y768x512,94,17851,44.73271673838433,0.9886396298658049,43.66978538997854,0.9988665016391257,0.3980227810015044,0.45796474981967195,66,46,0.0,97,18194,47.31027075388355,0.992810364716264,0.9994383423683273,47.07987723551842,0.4638457252683116,0.39724458758275183,244,18.70998366537874,0.4338855064886539,0.8837601962872713,17.374397438127623,0.7467386535076335,0.30704335294824064,-9.525284600579951,0.5335598570123863,-16.670286896386145,-0.159934399327614,0.2580779653950386,42.75833836058063,0.9998665617957273
M1_013_y0x512.png,0.03743051266213712,0.048132780082987554,0.09184481393507522,0.04841113694628272,0.8932893289328933,0.999646369957274,32.386957137923254,0.9934362362910132,35.97674342847361,1.0,0.9546316782580848,1.7448254850701093,32.579369631883004,0.895382392286334,10667,8,168,331,66,2.232727272727273,21.0,1375,1535,3095.551128287149,3.256289875724099,0.07598983754995772,-0.0010196375007155492,-9.671007116240347,-0.00030949120401702057,-0.0052235135333434934,0.5306137289121582,2546.6082096099854,0.4696112821247047,8,168,-160,331,66,2.232727272727273,21.0,17,20,1375,1535,978,2.0166456861805773,3.256289875724099,3095.551128287149,0.07598983754995772,31986,2.998593793943939,6.143808005999812,256x256,65536,sparse,Learned,1503,17,True,0.41725174762601036,0.7280314829479043,M1_013_y0x512,93,10501,45.87134425776382,0.9850282850310056,43.79393457538056,0.9986597498243567,0.46938627108784176,0.6523101542480726,45,41,0.0,96,9832,47.05027740843609,0.9874340728015507,0.999055723410144,45.52253626769945,0.532883445268869,0.4682364038747596,246,23.398488709059087,0.4893504606160156,0.9185308534624079,20.531745507373287,0.9249799599146731,0.32902014682712616,-7.81719114690695,0.3023215240100122,-13.291974625880819,-0.08964589274467161,0.03845015016285267,42.0579642541636,0.999955861161291
