stem,junction_def,L,w1_GRAPH,ks_GRAPH,w1_JPEG,ks_JPEG,w1_PRE,ks_PRE,w1_SEG,ks_SEG
7740,degree,2,5.327446197614024,0.30158730158730157,5.79322226238014,0.2828282828282829,5.67362857428591,0.30158730158730157,2.4523408679850514,0.11111111111111116
7741,degree,2,5.141498956520265,0.2222222222222222,11.799769108480907,0.38888888888888884,5.211829171294613,0.2222222222222222,5.91891570494475,0.26262626262626265
7743,degree,2,5.402188550858869,0.4714285714285715,6.672939726791768,0.4319148936170213,5.712531433714647,0.4714285714285715,3.799289720700787,0.34444444444444444
7744,degree,2,2.038257841227219,0.18181818181818182,1.310383051124828,0.18181818181818182,1.7896628637286613,0.18181818181818182,1.6987537728195705,0.18181818181818182
7745,degree,2,8.289565845935915,0.33333333333333337,12.355820957059,0.4285714285714286,8.145220057259941,0.33333333333333337,5.0088834764831835,0.375
7746,degree,2,12.479447685096638,0.5,12.308732555695851,0.5,12.968698884803294,0.5333333333333333,12.968698884803297,0.5333333333333333
7747,degree,2,7.3848332926002005,0.23529411764705882,1.3411170513660784,0.17647058823529413,7.999513335421017,0.23529411764705882,6.4143333753083525,0.23529411764705882
7748,degree,2,5.911297744219114,0.2333333333333334,18.741634164945083,0.7243285939968405,6.268867239266069,0.2333333333333334,6.26886723926607,0.2333333333333334
7749,degree,2,4.400335144755932,0.23529411764705882,2.494933932555738,0.16862745098039217,4.683111331021027,0.26244343891402716,2.648615567135961,0.19607843137254904
7750,degree,2,7.183033290167957,0.32954545454545453,4.926493650782573,0.25252525252525254,7.4227051310675725,0.32954545454545453,5.240414968831076,0.25252525252525254
7752,degree,2,16.120931696238436,0.6025641025641026,2.114252413402966,0.15384615384615385,16.960707798862742,0.6025641025641026,8.815698184681272,0.3173076923076923
7753,degree,2,10.934346202505958,0.4,6.770829722700928,0.2666666666666666,11.269273682893397,0.4,4.87959415460184,0.4
7754,degree,2,3.2441894088830514,0.4,19.42955746422023,0.5555555555555556,2.8769552621700405,0.4,2.876955262170043,0.4
7755,degree,2,15.1913584703031,0.41666666666666663,12.510407640085653,0.3333333333333333,15.597210186780863,0.41666666666666663,2.447715250169203,0.16666666666666674
7756,degree,2,7.2248604463632855,0.3181818181818182,3.631948048635208,0.19090909090909086,7.642540661092038,0.3181818181818182,8.924904887899935,0.393939393939394
7757,degree,2,7.105728158476768,0.2,7.918376618407354,0.3,7.186574669941301,0.2,7.124442635585336,0.2
7758,degree,2,15.428202679315177,0.4444444444444444,6.1401669708857005,0.2222222222222222,16.025202808822602,0.5555555555555556,16.025202808822602,0.5555555555555556
7759,degree,2,3.576119656491155,0.2121212121212121,5.035105222958829,0.2272727272727273,3.804389491645515,0.2121212121212121,2.969620444941161,0.25
7760,degree,2,14.568165809054241,0.5,6.308715122020404,0.25,14.90194804090523,0.6666666666666666,1.4714045207910318,0.16666666666666674
7761,degree,2,14.765445911671083,0.4696969696969697,3.349430997583543,0.20454545454545453,15.291172538147006,0.4848484848484849,7.416382981225479,0.32954545454545453
7762,degree,2,1.5807038398142543,0.20000000000000007,14.895411243632251,0.4666666666666666,1.565685424949237,0.2,11.220857545783169,0.42857142857142855
7763,degree,2,13.371436484924278,0.5,3.362183053462653,0.3047619047619048,14.052438661763954,0.5,6.327970516625269,0.3428571428571428
7764,degree,2,11.114644935571073,0.4,12.592150066260569,0.4222222222222222,11.802934096799207,0.4,12.826735603729551,0.4666666666666667
7765,degree,2,1.4638860255450148,0.16666666666666674,3.9924104968364738,0.23809523809523808,1.3451779686442469,0.16666666666666674,1.1785113019775793,0.16666666666666674
7766,degree,2,14.309624672386136,0.375,3.0247468273460125,0.1875,14.782616331293612,0.375,9.359950391004908,0.2625
7767,degree,2,1.5818077792060201,0.25,24.998919369409005,0.7727272727272727,1.4999999999999947,0.25,1.5,0.25
7768,degree,2,4.861849530670748,0.3333333333333333,2.8472004606755066,0.2777777777777778,5.3681663523250505,0.38095238095238093,2.973050025560754,0.2633053221288515
7769,degree,2,21.71412839296755,0.5333333333333333,2.0514237613010597,0.17619047619047618,22.348429517662844,0.5333333333333333,13.0331403239303,0.3333333333333333
7770,degree,2,12.547510246934992,0.5,5.885533905932736,0.375,12.988225099390855,0.5,5.26274169979695,0.375
7771,degree,2,13.92696121569595,0.5,6.781793341279283,0.32971014492753614,14.576990129520933,0.5,14.57699012952093,0.5
7772,degree,2,13.201443506529143,0.46153846153846156,1.427411475854157,0.15384615384615385,13.768216961043862,0.46153846153846156,7.547530937865457,0.33653846153846156
7773,degree,2,3.134290717376062,0.2222222222222222,2.563451979096162,0.2222222222222222,2.858658006817538,0.2222222222222222,6.0669647377679015,0.24242424242424243
7774,degree,2,18.79558357758316,0.42857142857142855,17.998497720134587,0.35714285714285715,19.456565641841898,0.42857142857142855,19.456565641841895,0.42857142857142855
7775,degree,2,20.47248611655901,0.6333333333333333,3.8058381404240635,0.25,21.012033414594946,0.6333333333333333,5.057389366055058,0.2222222222222222
7776,degree,2,5.559099216600437,0.2867132867132867,3.3311032385209947,0.18181818181818182,6.064524863703359,0.2867132867132867,4.227198523519334,0.30113636363636365
7777,degree,2,20.597910822729983,0.4444444444444444,6.92510020086716,0.3333333333333333,21.20929772543287,0.4444444444444444,7.05111660492909,0.30158730158730157
7778,degree,2,2.28479333525898,0.2857142857142857,2.3305297855692517,0.42857142857142855,1.783611624891219,0.2857142857142857,11.225831779845898,0.4
7779,degree,2,11.811184497705597,0.5147058823529411,2.851776959221268,0.2095588235294118,12.290991313368256,0.5147058823529411,6.185103514103593,0.3101604278074866
7780,degree,2,14.334595732127287,0.26666666666666666,4.96530358043342,0.2153846153846154,14.919021151199217,0.26666666666666666,3.266442344228194,0.26363636363636367
7781,degree,2,6.4419246474812315,0.29411764705882354,2.6092885924535576,0.23219814241486064,6.783366125434999,0.29411764705882354,2.5551475502324057,0.18039215686274512
7782,degree,2,18.305218099174006,0.6298701298701299,5.137194998328621,0.44886363636363635,18.713556237436954,0.6298701298701299,7.4006007000081695,0.2727272727272727
7783,degree,2,15.024586196588153,0.5294117647058824,8.517268168719967,0.34759358288770054,15.81938872850337,0.5294117647058824,9.98636744915534,0.4294117647058824
7784,degree,2,26.014842767252752,0.7,9.915432893255065,0.29999999999999993,26.610764773832464,0.7,26.610764773832464,0.7
7785,degree,2,5.6926718244739165,0.24291497975708498,4.425452517347938,0.3403508771929824,6.039339895715846,0.24291497975708498,3.078259804758256,0.22368421052631576
7786,degree,2,6.070393384823596,0.2222222222222222,5.918461779528392,0.3162393162393162,6.301620508588146,0.2222222222222222,6.301620508588145,0.2222222222222222
7787,degree,2,6.949570464862635,0.26190476190476186,12.16396103067893,0.2571428571428572,6.810515013341489,0.26190476190476186,7.061446090565322,0.26190476190476186
7788,degree,2,4.875746130224083,0.3,7.674546759772722,0.43636363636363634,4.649568901432419,0.3,4.6538582233137635,0.3
