junction_def,L,descriptor,arm,ref,n,ref_mean,arm_mean,ccc,r,bias,loa_lo,loa_hi,bias_pct,loa_lo_pct,loa_hi_pct,mdape,n_mdape,wilcoxon_p,wins_graph,wins_jpeg,ties,w1_mean,w1_median,ks_mean,ks_median,w1_wilcoxon_p,w1_wins_graph,w1_wins_jpeg,ks_wilcoxon_p,ks_wins_graph,ks_wins_jpeg
t10,0,n_branches,GRAPH,PRE,715,7.837762237762238,7.837762237762238,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,,,,,,,,,,,,,,
t10,0,n_branches,SEG,PRE,715,7.837762237762238,9.622377622377622,0.710552937338627,0.8737894878688991,1.7846153846153847,-1.8004712719163136,5.369702041147083,22.769450392576733,-22.9717515956489,68.51065238080236,18.181818181818183,715.0,,,,,,,,,,,,,,
t10,0,n_junctions,GRAPH,REF,715,4.4937062937062935,2.051748251748252,0.3543009950493688,0.6948934911503535,-2.441958041958042,-6.385455149753135,1.5015390658370507,-54.34173669467788,-142.0977414277464,33.41426803839064,50.0,695.0,5.3922594062361115e-05,177.0,354.0,184.0,,,,,,,,,,
t10,0,n_junctions,JPEG,REF,715,4.4937062937062935,5.5062937062937065,0.021217475802183017,0.0417446312379952,1.0125874125874126,-18.857168160934066,20.88234298610889,22.533457827575475,-419.635083568872,464.70199922402287,40.0,695.0,5.3922594062361115e-05,177.0,354.0,184.0,,,,,,,,,,
t10,0,n_junctions,PRE,REF,715,4.4937062937062935,2.051748251748252,0.3543009950493688,0.6948934911503535,-2.441958041958042,-6.385455149753135,1.5015390658370507,-54.34173669467788,-142.0977414277464,33.41426803839064,50.0,695.0,,,,,,,,,,,,,,
t10,0,n_junctions,SEG,REF,715,4.4937062937062935,2.718881118881119,0.5131173985760817,0.6950819025858377,-1.7748251748251749,-5.620515751285076,2.070865401634726,-39.49579831932773,-125.07528049078212,46.08368385212665,50.0,695.0,,,,,,,,,,,,,,
t10,0,n_junctions,GRAPH,PRE,715,2.051748251748252,2.051748251748252,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,,,,,,,,,,,,,,
t10,0,n_junctions,SEG,PRE,715,2.051748251748252,2.718881118881119,0.8008312827966076,0.899019083822248,0.6671328671328671,-1.1036218162255247,2.4378875504912587,32.51533742331288,-53.78933869129176,118.82001353791752,0.0,626.0,,,,,,,,,,,,,,
t10,0,cycle_rank,GRAPH,REF,715,0.5468531468531469,0.3020979020979021,0.507463960895947,0.5784338744062404,-0.24475524475524477,-1.5407434221012613,1.0512329325907717,-44.75703324808184,-281.747198670691,192.2331321745273,50.0,276.0,2.1108219549193776e-12,141.0,46.0,528.0,,,,,,,,,,
t10,0,cycle_rank,JPEG,REF,715,0.5468531468531469,0.6601398601398601,0.18334985055782038,0.20984860696656454,0.11328671328671329,-2.67195606556985,2.8985294921432767,20.71611253196931,-488.6057766962769,530.0380017602155,50.0,276.0,2.1108219549193776e-12,141.0,46.0,528.0,,,,,,,,,,
t10,0,cycle_rank,PRE,REF,715,0.5468531468531469,0.3020979020979021,0.507463960895947,0.5784338744062404,-0.24475524475524477,-1.5407434221012613,1.0512329325907717,-44.75703324808184,-281.747198670691,192.2331321745273,50.0,276.0,,,,,,,,,,,,,,
t10,0,cycle_rank,SEG,REF,715,0.5468531468531469,0.34685314685314683,0.514396643774902,0.5549990654204318,-0.2,-1.549342323460712,1.149342323460712,-36.57289002557545,-283.3196320394908,210.17385198833992,50.0,276.0,,,,,,,,,,,,,,
t10,0,cycle_rank,GRAPH,PRE,715,0.3020979020979021,0.3020979020979021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,,,,,,,,,,,,,,
t10,0,cycle_rank,SEG,PRE,715,0.3020979020979021,0.34685314685314683,0.9008591055365223,0.9082680714859508,0.044755244755244755,-0.45579764851169546,0.5453081380221849,14.814814814814815,-150.87746235456584,180.50709198419545,0.0,189.0,,,,,,,,,,,,,,
degree,0,n_components,GRAPH,REF,715,4.509090909090909,4.40979020979021,0.7662579875867552,0.7756794348008087,-0.0993006993006993,-0.9418805850338209,0.7432791864324223,-2.2022332506203477,-20.88848071647587,16.484014215235174,0.0,715.0,7.349172650712147e-41,251.0,23.0,441.0,,,,,,,,,,
degree,0,n_components,JPEG,REF,715,4.509090909090909,7.619580419580419,-0.009225289928438303,-0.08989857945351627,3.1104895104895105,-19.516442582330463,25.737421603309485,68.98263027295286,-432.824331462974,570.7895920088797,0.0,715.0,7.349172650712147e-41,251.0,23.0,441.0,,,,,,,,,,
degree,0,n_components,PRE,REF,715,4.509090909090909,4.40979020979021,0.7662579875867552,0.7756794348008087,-0.0993006993006993,-0.9418805850338209,0.7432791864324223,-2.2022332506203477,-20.88848071647587,16.484014215235174,0.0,715.0,,,,,,,,,,,,,,
degree,0,n_components,SEG,REF,715,4.509090909090909,4.4475524475524475,0.8113150767378877,0.8158577761232999,-0.06153846153846154,-0.8353577294730663,0.7122808063961432,-1.3647642679900747,-18.5260786778301,15.79655014184995,0.0,715.0,,,,,,,,,,,,,,
degree,0,n_components,GRAPH,PRE,715,4.40979020979021,4.40979020979021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,,,,,,,,,,,,,,
degree,0,n_components,SEG,PRE,715,4.40979020979021,4.4475524475524475,0.9562210152733213,0.9580469225115724,0.03776223776223776,-0.3361158783966152,0.4116403539210907,0.8563273073263558,-7.622037838679984,9.334692453332693,0.0,715.0,,,,,,,,,,,,,,
degree,0,total_length_px,GRAPH,REF,715,260.1708249712646,230.03880359087276,0.7238903807438488,0.8561183672342318,-30.13202138039188,-83.05702055971842,22.79297779893466,-11.581629640341074,-31.924033207371316,8.760773926689168,10.01719858095854,715.0,4.994508903062753e-09,216.0,499.0,0.0,,,,,,,,,,
degree,0,total_length_px,JPEG,REF,715,260.1708249712646,319.734223467011,-0.027772098975843,-0.08688839164019903,59.563398495746405,-548.2357237775967,667.3625207690894,22.8939576535244,-210.7214457417154,256.50936104876416,5.016065281152861,715.0,4.994508903062753e-09,216.0,499.0,0.0,,,,,,,,,,
degree,0,total_length_px,PRE,REF,715,260.1708249712646,234.66599418988216,0.7621616642551649,0.8591201448766325,-25.504830781382466,-78.32339376711006,27.31373220434513,-9.803109470171925,-30.10460291839438,10.49838397805053,8.26478034601488,715.0,,,,,,,,,,,,,,
degree,0,total_length_px,SEG,REF,715,260.1708249712646,244.5183406976373,0.8411623587736708,0.8793677372885991,-15.65248427362731,-66.03096017196442,34.725991624709806,-6.016233478660069,-25.37984809759412,13.347381140273983,4.970305246492922,715.0,,,,,,,,,,,,,,
degree,0,total_length_px,GRAPH,PRE,715,234.66599418988216,230.03880359087276,0.9950841499808613,0.9997495139373627,-4.627190599009415,-7.793401731754543,-1.4609794662642868,-1.9718198262954456,-3.32106139138696,-0.6225782612039312,1.9256012207700224,715.0,,,,,,,,,,,,,,
degree,0,total_length_px,SEG,PRE,715,234.66599418988216,244.5183406976373,0.965096686845604,0.9845479372857902,9.852346507755156,-8.881247075098413,28.585940090608723,4.1984551454792545,-3.7846331786411582,12.181543469599667,3.708418935104265,715.0,,,,,,,,,,,,,,
degree,0,mean_width_px,GRAPH,REF,715,5.704476807077845,5.888241344510574,0.868172156323048,0.9052837267881394,0.18376453743272836,-0.46760162890301626,0.835130703768473,3.2214091431614205,-8.197099308438563,14.639917594761403,2.90160282295009,715.0,8.178811576597669e-43,517.0,192.0,0.0,,,,,,,,,,
degree,0,mean_width_px,JPEG,REF,709,5.696409733441103,5.978953225619471,0.7915734177415154,0.8653738473965984,0.28254349217836755,-0.3874913421688663,0.9525783265256014,4.960027550681259,-6.802378345329972,16.722433446692488,5.054639942276186,709.0,8.178811576597669e-43,517.0,192.0,0.0,,,,,,,,,,
degree,0,mean_width_px,PRE,REF,715,5.704476807077845,5.919465297573725,0.8591210513646186,0.9068645030037012,0.21498849049587915,-0.4385256082356023,0.8685025892273606,3.7687678952280352,-7.687394007659045,15.224929798115117,3.2298009033777166,715.0,,,,,,,,,,,,,,
degree,0,mean_width_px,SEG,REF,715,5.704476807077845,5.991328903289496,0.8293546586545952,0.9047688030152982,0.28685209621165075,-0.38542766344813495,0.9591318558714365,5.028543474061253,-6.7565821806815745,16.813669128804083,4.197761700361795,715.0,,,,,,,,,,,,,,
