subset,L,arm,n,bytes_mean,n_components_bias_pct,n_components_ccc,n_components_mdape,n_components_wins_vs_jpeg,n_components_p_vs_jpeg,total_length_px_bias_pct,total_length_px_ccc,total_length_px_mdape,total_length_px_wins_vs_jpeg,total_length_px_p_vs_jpeg,mean_width_px_bias_pct,mean_width_px_ccc,mean_width_px_mdape,mean_width_px_wins_vs_jpeg,mean_width_px_p_vs_jpeg,n_branches_bias_pct,n_branches_ccc,n_branches_mdape,n_branches_wins_vs_jpeg,n_branches_p_vs_jpeg,n_junctions_bias_pct,n_junctions_ccc,n_junctions_mdape,n_junctions_wins_vs_jpeg,n_junctions_p_vs_jpeg,cycle_rank_bias_pct,cycle_rank_ccc,cycle_rank_mdape,cycle_rank_wins_vs_jpeg,cycle_rank_p_vs_jpeg,junc_f1_3,junc_p3,junc_r3,end_f1_3,end_p3,end_r3,junc_f1_5,junc_p5,junc_r5,end_f1_5,end_p5,end_r5
all,2,GRAPH7p,715,180.1076923076923,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.61459155389202,0.8458316765779776,4.380874636935679,370/345,1.4865216101359027e-07,19.75178266788858,0.31947692163606495,15.79544269099172,110/599,4.716733525453956e-90,-20.421950930425506,0.5739073056244985,22.22222222222222,302/234,4.786057902587811e-10,-31.369661266568485,0.598630584347644,40.0,252/203,1.203466865686426e-07,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5711998015792209,0.7019561751379934,0.5244891355730517,0.7716095626983953,0.8074073115969455,0.7446982626816029,0.6008656804548683,0.7427936709754891,0.5500564470494541,0.8892867432144651,0.9317672336347778,0.8575449301601092
all,2,JPEG,715,2147.7748251748253,68.98263027295286,-0.009225289928438303,0.0,,,23.208368056896013,-0.02776980776767573,4.9227840403931,,,4.844218942677002,0.794832890070855,4.902008771613756,,,49.12883726443049,-0.017662624571018526,25.0,,,37.00294550810015,0.021891620703893645,40.0,,,20.71611253196931,0.18334985055782038,50.0,,,0.49106865569602676,0.5352209298349436,0.5347584466815236,0.615095429199577,0.60243636751909,0.6678379633758079,0.5233405037876295,0.567927172385081,0.5752021948525445,0.7462031628615287,0.7293711904254899,0.8147938943455193
all,2,JPEGq10,715,1263.3496503496503,283.6538461538462,0.0027617110732120324,50.0,124/443,1.328087921801772e-37,281.40113397021776,0.0022641824695392985,55.93185974595804,79/633,3.8647697674990447e-84,20.239819000507538,0.1624978338507346,19.205661708803845,45/661,7.887730291656258e-108,555.0669669313737,0.0009788411915055218,205.88235294117646,92/600,1.6846734729022003e-81,728.5346097201767,0.0020240041442100383,300.0,76/601,9.634069440307276e-90,854.2199488491049,0.0006313477262737408,100.0,77/454,4.2731512032280485e-67,0.21334480545749673,0.1616299345047511,0.5295026418802642,0.25571708811742466,0.21498676399548255,0.38583934142551995,0.255368083040907,0.19294119796718676,0.6403252691364579,0.36909164501857705,0.3080046249916147,0.5655393738991025
all,2,JPEGq20,715,1607.5510489510489,430.893300248139,0.0006292807257092822,100.0,84/479,6.402394546696714e-59,190.6017785586514,-0.008982640409273091,36.38935454836676,122/579,6.84031414520403e-78,5.7788895978143255,0.5918087262619288,6.63134667405107,227/469,1.688488698362169e-23,386.15621666469127,-0.0041650506059366195,112.5,123/518,1.566961010076072e-66,356.25920471281296,-0.0012091007659087059,100.0,127/463,1.5971918588842724e-58,301.02301790281325,0.006880397422709565,66.66666666666666,90/285,8.581994232113297e-32,0.3284050961905088,0.2988358353348687,0.5261987740309418,0.3564837568824083,0.307740724432584,0.5473408593554624,0.35773353691427023,0.3242054684580971,0.592353796164985,0.4487269438689398,0.38559136800569604,0.7040931311478411
all,2,JPEGq30,715,2578.851748251748,7.133995037220844,0.1629563668744435,0.0,220/57,1.379137598785377e-25,-0.3714599877527518,0.6591783720702042,4.048094707773169,393/285,3.611785021678048e-12,4.652252426849668,0.8249756010799097,4.222296769396987,404/270,7.535517870480877e-07,-2.489036387341472,0.3641773082837467,23.076923076923077,288/211,2.6140015359094598e-08,-7.879234167893961,0.49509761450462486,40.0,252/199,2.5564198404545632e-05,-19.437340153452684,0.45304403003489985,50.0,123/70,7.433838456698553e-05,0.5174753049025063,0.5828498638114022,0.5263402836479759,0.6941335520671098,0.6995204001362734,0.7027867426006053,0.5503580532327637,0.618163212079296,0.56179003591591,0.8287863211732607,0.8342258262013396,0.8411710370163683
all,2,JPEGq5,715,1179.462937062937,96.80521091811416,0.00021036054091086128,20.0,174/301,6.578485002292216e-05,224.78635639057137,-0.0005496465562526607,33.157548675819264,135/574,5.282427415013277e-64,24.302958584899336,0.10572982636107546,22.6742488114441,40/664,5.724751665695869e-110,446.45016000948203,0.0004597663640383486,133.33333333333331,96/590,1.159697884636621e-74,726.5463917525773,-0.0009052766859405767,233.33333333333334,71/588,3.6130560916784535e-85,1507.4168797953962,-0.00046595857858254433,100.0,79/448,2.5205669828326275e-63,0.20105140435246419,0.15267265087654608,0.44800861531630765,0.25719629028317853,0.2247240995375388,0.3254584144773367,0.2558918398564052,0.1918540887764993,0.5882429575086918,0.4101435870935807,0.35792973585858046,0.5228683523387349
all,2,JPEGq50,715,4783.812587412587,-1.08560794044665,0.7854901615788394,0.0,255/20,7.131361842317881e-42,-5.101964014234267,0.8229338650053254,4.021830754460559,403/311,8.882797280966013e-13,4.186371342667224,0.8291759162917085,3.7972027106910327,461/248,8.203312806302267e-21,-17.494370036742918,0.6005089834047027,22.22222222222222,323/212,4.885243138455743e-13,-26.87776141384389,0.623474185015235,33.33333333333333,272/186,3.611260145766794e-10,-31.457800511508943,0.501191277271772,58.33333333333333,134/63,8.749010641118743e-08,0.5617389658942984,0.6706939525121344,0.5264140637916862,0.7529879598466804,0.7816713097451478,0.7318666863782044,0.5942926035215466,0.7108754376936196,0.5567177500044633,0.8775820228081657,0.9118821662363414,0.8525870289270124
all,2,JPEGq75,715,9206.188811188811,0.0620347394540943,0.7745532054435154,0.0,252/18,3.0807606864536677e-41,-5.26266389118823,0.8650814514396163,4.225383634306272,383/332,1.0384871587317877e-09,4.874351283642941,0.8391120471405499,4.200915100717246,432/277,3.678442464391365e-11,-19.09446485717672,0.599549246032668,22.22222222222222,311/227,9.195767277348921e-12,-30.265095729013254,0.6059059730830277,40.0,264/200,3.565331995125217e-08,-35.03836317135549,0.5410808088338239,50.0,138/55,7.9811464461348e-11,0.5761073878433132,0.7001037851037851,0.5305864570549885,0.7713989117755162,0.8046988983566415,0.7459551738768111,0.6029192598090095,0.7338333888333888,0.5552474526250749,0.8889372730421915,0.9273768966316975,0.8596623620677508
all,2,PRE7,715,,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.663802372728676,0.845291830650997,4.4873005540182636,373/341,2.8470091248213335e-07,4.8412382261964195,0.8341328206352546,3.987910495303105,439/270,2.846301003794084e-13,-20.421950930425506,0.5739073056244985,22.22222222222222,302/234,4.786057902587811e-10,-31.369661266568485,0.598630584347644,40.0,252/203,1.203466865686426e-07,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5711998015792209,0.7019561751379934,0.5244891355730517,0.7716095626983953,0.8074073115969455,0.7446982626816029,0.6008656804548683,0.7427936709754891,0.5500564470494541,0.8892867432144651,0.9317672336347778,0.8575449301601092
all,2,SEG,715,365.8195804195804,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-5.694988557984603,0.8446037303845457,4.519715613733111,373/342,4.968594008708312e-07,4.903860596951355,0.8324514408880583,4.043094982233933,431/278,1.2354725380215327e-13,-20.469361147327245,0.5742329449668452,22.22222222222222,300/234,4.217956440321574e-10,-31.369661266568485,0.598630584347644,40.0,252/203,1.203466865686426e-07,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.5695469090172375,0.7002079233897416,0.5228907339746501,0.7714185178757714,0.8074170182849738,0.7443430623264026,0.6008656804548683,0.7427936709754891,0.5500564470494541,0.8891486551816401,0.931894379216469,0.8571897298049088
all,5,GRAPH6,715,2216.0013986013987,-2.2022332506203477,0.7662579875867552,0.0,251/23,7.349172650712147e-41,-8.432791912085882,0.7925331337193893,7.013694320729412,300/415,0.9486233377805116,2.638053745347173,0.8816375548034059,2.5709813318810317,505/204,3.153128812687924e-40,-17.469502658742574,0.6556857400577534,15.384615384615385,329/197,4.613479821229644e-16,-38.434982738780214,0.6021937331889475,42.857142857142854,241/202,0.000220114598898196,-44.75703324808184,0.507463960895947,50.0,141/46,2.1108219549193776e-12,0.6566813857105918,0.7853080253080255,0.6046911169638443,0.7998926532716522,0.8183625426632418,0.787205087065227,0.6868768778641259,0.8245987345987347,0.6310381033108305,0.917378079445478,0.939539535833242,0.9021324790205908
all,5,GRAPH7,715,172.34545454545454,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-3.818167018060045,0.8692072983959058,3.054018367979839,442/273,1.1356147063421335e-25,4.175989993748078,0.8532822657339538,3.495402410679783,453/256,2.8940010745372026e-17,-10.071942446043165,0.7561379957685047,12.5,336/130,2.720532932445537e-29,-19.85040276179517,0.7375064172364519,33.33333333333333,252/128,8.520818383788904e-15,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.6925437851147436,0.7576268176268176,0.6811631297994934,0.8030488311631674,0.8128737055485306,0.797333358172519,0.7169613683085505,0.7884559884559885,0.7033725870089507,0.9222545960636087,0.9346869486379975,0.9149270038430879
all,5,GRAPH7_eps0.5,715,195.30769230769232,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-3.8181670180600435,0.8692072983959058,3.0540183679798254,442/273,1.1345293825071497e-25,4.10855300735693,0.8554327049700846,3.5390152453696846,446/263,2.8038208090473122e-18,-10.071942446043165,0.7561379957685047,12.5,336/130,2.720532932445537e-29,-19.85040276179517,0.7375064172364519,33.33333333333333,252/128,8.520818383788904e-15,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.6925437851147436,0.7576268176268176,0.6811631297994934,0.8030488311631674,0.8128737055485306,0.797333358172519,0.7169613683085505,0.7884559884559885,0.7033725870089507,0.9222545960636087,0.9346869486379975,0.9149270038430879
all,5,GRAPH7_eps1.5,715,161.13986013986013,-1.3647642679900747,0.8113150767378877,0.0,254/16,3.924559371727906e-42,-3.818167018060045,0.8692072983959058,3.054018367979839,442/273,1.1356147063421335e-25,4.216132482935055,0.852362461749865,3.4951355292772974,448/261,9.351705774941788e-17,-10.071942446043165,0.7561379957685047,12.5,336/130,2.720532932445537e-29,-19.85040276179517,0.7375064172364519,33.33333333333333,252/128,8.520818383788904e-15,-36.57289002557545,0.514396643774902,50.0,144/54,1.0582243391887584e-10,0.6925437851147436,0.7576268176268176,0.6811631297994934,0.8030488311631674,0.8128737055485306,0.797333358172519,0.7169613683085505,0.7884559884559885,0.7033725870089507,0.9222545960636087,0.9346869486379975,0.9149270038430879
