width,mask_op,change_vs_unperturbed_pct,ccc_vs_ref,r_vs_ref,bias_vs_ref_pct
dt,none,0.0,0.7508793190117865,0.8114982462666216,4.038991073702558
dt,dilate1,30.992937122434462,0.16871633142003478,0.7592498298364092,35.50390877839735
dt,dilate2,63.22003386001923,0.057193449069840856,0.7310493354674886,68.22939150270292
dt,erode1,-27.874303380393194,0.2888034493203782,0.7643627327337259,-24.22499492536545
profile,none,0.0,0.3039999543542031,0.5649093804898675,17.832014202376122
profile,dilate1,1.8139548228076952,0.22486421420101016,0.46674165389826977,20.786646297775157
profile,dilate2,3.92339197845355,0.1861207828366731,0.44958233565007705,25.19865472129885
profile,erode1,-1.0791230520452166,0.341142163543736,0.6045441489850056,16.214991104040564
