filename,ng_fg_ssim,ng_fg_psnr,ng_iou,ng_topo_q,ng_psnr,ng_ssim,ng_bytes,graph_n_components,graph_n_cycles,graph_n_junctions,graph_n_endpoints,graph_mean_degree,graph_complexity,n_nodes,n_edges,total_edge_length,mean_width_px,mean_curvature,delta_fg_ssim,delta_iou,total_time_ms,ng_n_components,ng_n_cycles,ng_euler_characteristic,ng_n_junctions,ng_n_endpoints,ng_mean_degree,ng_graph_complexity,ng_seg_beta_0,ng_seg_beta_1,graph_n_nodes,graph_n_edges,graph_n_sampled,graph_mean_edge_length,graph_mean_width,graph_total_edge_length,graph_mean_curvature,png_bytes,ng_vs_png,ng_vs_raw,image_shape,image_pixels,image_type,segmenter,n_points,n_structures,jpeg_quality,jpeg_bytes,jpeg_psnr,jpeg_ssim,jpeg_fg_psnr,jpeg_fg_ssim,jpeg_iou,jpeg_topo_q,jpeg_beta_0,jpeg_beta_1,jpeg_betti_preservation,webp_quality,webp_bytes,webp_psnr,webp_ssim,webp_fg_ssim,webp_fg_psnr,webp_topo_q,webp_iou,jp2_bytes,jp2_psnr,jp2_ssim,jp2_fg_ssim,jp2_fg_psnr,jp2_topo_q,jp2_iou,delta_fg_psnr,delta_topo_q,delta_psnr,delta_ssim,gt_available,stem
nuclei_000.png,0.9614857252050988,23.626929125507978,0.7114534176238387,0.6926760700262609,19.69271987092491,0.364384125830415,23843,31,561,1174,349,2.3475409836065575,18.096774193548388,3050,3580,7391.53067616324,2.764063467080476,0.06746277972581866,-0.03251458240345695,0.2967886715618528,1821.6221332550049,31,561,-530,1174,349,2.3475409836065575,18.096774193548388,31,32,3050,3580,1527,2.06467337322995,2.764063467080476,7391.53067616324,0.06746277972581866,53981,2.264018789581848,2.7486474017531353,256x256,65536,sparse,Meijering,3050,31,82,23621,31.35158275789887,0.9319712097795289,31.37752320743663,0.9940003076085557,0.41466474606198594,0.4333116785019486,886,4547,0.0,82,23632,37.194163304270965,0.9812415852368593,0.9983920806009227,37.11365497560291,0.40204307484530355,0.4183925920689899,249,22.790217420415626,0.16482341376668133,0.9450578149149069,22.77702931634073,0.9999973474788689,0.417068099116271,-7.750594081928654,0.25936439152431223,-11.65886288697396,-0.5675870839491138,False,nuclei_000
nuclei_001.png,0.960844718590863,22.905856678280916,0.7086998451152868,0.7121140371811765,18.82503047718486,0.3584515752634219,23484,30,531,1131,347,2.346353266505358,17.7,2893,3394,7110.0003377051235,2.828652076765694,0.06641883184817687,-0.03232916389751617,0.29772510919775913,1744.3482875823975,30,531,-501,1131,347,2.346353266505358,17.7,30,30,2893,3394,1415,2.094873405334444,2.828652076765694,7110.0003377051235,0.06641883184817687,55316,2.3554760688128087,2.790665985351729,256x256,65536,sparse,Meijering,2893,30,79,23032,30.02790359631699,0.9253647457164657,30.057067137124474,0.9931738824883791,0.4109747359175277,0.47303827047357394,797,4774,0.0,80,23440,36.5209551139388,0.9821841889128997,0.9983979586811181,36.41815714211959,0.4308217607086051,0.4154049786364481,248,21.821578366609895,0.1364111761792525,0.9404261946774864,21.711400494209702,0.9999876270757382,0.4120588386389712,-7.151210458843558,0.23907576670760255,-11.202873119132128,-0.5669131704530437,False,nuclei_001
nuclei_002.png,0.9710205731812563,22.71300610752096,0.7126768697660988,0.6625323800920657,18.58312607276131,0.35810345644667263,23276,44,482,1079,385,2.305439330543933,10.954545454545455,2868,3306,7147.90112051375,2.5468817758925955,0.06954155826142229,-0.023382009082762667,0.30951887444814935,1638.5464668273926,44,482,-438,1079,385,2.305439330543933,10.954545454545455,44,15,2868,3306,1404,2.162099552484494,2.5468817758925955,7147.90112051375,0.06954155826142229,55526,2.385547344904623,2.81560405567967,256x256,65536,sparse,Meijering,2868,44,78,22864,29.637323949983664,0.9214515183101046,29.560507861380394,0.994402582264019,0.40315799531794944,0.44225893477487843,860,4508,0.0,79,23208,36.26145000746996,0.9819101427844595,0.9987726388134986,36.1871056237193,0.42921966935082,0.4111722265876134,247,21.623724784925336,0.13246609078782512,0.9582594036681147,21.60363093102163,0.9933954732906852,0.4012217919615436,-6.847501753859433,0.2202734453171873,-11.054197877222354,-0.563348061863432,False,nuclei_002
nuclei_003.png,0.9703240780052867,22.42629104209902,0.7229142950073183,0.6582838421886745,18.296814598303605,0.352880466358496,24666,54,577,1256,439,2.334398976982097,10.685185185185185,3128,3651,7632.670219515455,2.4903996839471487,0.06855474645643246,-0.025196272964906785,0.3097424951310866,1730.0608158111572,54,577,-523,1256,439,2.334398976982097,10.685185185185185,54,29,3128,3651,1433,2.090569767054346,2.4903996839471487,7632.670219515455,0.06855474645643246,55986,2.269764047676964,2.6569366739641613,256x256,65536,sparse,Meijering,3128,54,80,24297,30.383991481910368,0.93778542577281,30.373108672615846,0.9955203509701935,0.4131717998762317,0.4283089139189735,901,4611,0.0,81,24576,37.040099707464556,0.9857768432646199,0.9990130797510445,36.9976019094418,0.4046845458051598,0.4188862564912533,248,21.286650235250498,0.12491403254378483,0.9552863855642132,21.19443062331102,0.9999999946168924,0.4085868097167532,-7.946817630516826,0.229974928269701,-12.087176883606762,-0.584904959414314,False,nuclei_003
nuclei_004.png,0.9656637411752486,22.807196369802174,0.7338401871460232,0.6806760888074143,18.57236075666105,0.35920141247429443,24344,43,575,1237,391,2.3505766062602964,13.372093023255815,3035,3567,7484.520340863611,2.684512142765856,0.067004227101097,-0.028862247886080494,0.30675080983964303,1698.235273361206,43,575,-532,1237,391,2.3505766062602964,13.372093023255815,43,32,3035,3567,1407,2.09826754720033,2.684512142765856,7484.520340863611,0.067004227101097,55467,2.2784669733815313,2.692080184028919,256x256,65536,sparse,Meijering,3035,43,80,23816,30.3864325830145,0.9327183346207361,30.442526275320777,0.994525989061329,0.42708937730638014,0.4304493081959959,908,4756,0.0,81,24292,36.96852699870667,0.984415037064948,0.9987242367920915,36.84929173939267,0.4039630585738382,0.43203576695302076,250,21.65163127156616,0.13519853583688016,0.9475314349177212,21.569239508139837,0.9999892434963971,0.4362845401241467,-7.635329905518603,0.25022678061141834,-11.814071826353452,-0.5735169221464416,False,nuclei_004
nuclei_005.png,0.9678774619174947,22.494208081907182,0.7143539451060307,0.6104316896201578,18.352190449326343,0.3443022553089995,24560,43,556,1207,384,2.3308610125765883,12.930232558139535,3101,3614,7474.755268756807,2.532663899481354,0.06425422233876123,-0.02724985668966262,0.29656579275865197,1729.0101051330566,43,556,-513,1207,384,2.3308610125765883,12.930232558139535,43,36,3101,3614,1510,2.06827760618616,2.532663899481354,7474.755268756807,0.06425422233876123,55899,2.2760179153094464,2.6684039087947884,256x256,65536,sparse,Meijering,3101,43,80,24176,30.387076496190364,0.9363825440869378,30.350431901382393,0.9951273186071573,0.4177881523473787,0.4197358480130413,927,4614,0.0,81,24362,36.87626695334107,0.9849972929517021,0.9988851380071272,36.84502251322823,0.40945088437016053,0.4243061697702771,250,21.341367823191113,0.12901902678940147,0.9508543153115793,21.149798477449743,0.9995649284249213,0.41005268596791405,-7.856223819475211,0.1906958416071165,-12.03488604686402,-0.5920802887779383,False,nuclei_005
nuclei_006.png,0.9614317943629536,22.645959523031713,0.7318534495671191,0.665535925724758,18.61857911548687,0.36883697037918733,25426,27,648,1344,364,2.3876404494382024,24.0,3204,3825,8021.746219968816,2.7505849369902737,0.06705253993744688,-0.03371516156954746,0.28938131553240537,1847.4647998809814,27,648,-621,1344,364,2.3876404494382024,24.0,27,51,3204,3825,1496,2.0971885542402044,2.7505849369902737,8021.746219968816,0.06705253993744688,55655,2.188901124832848,2.5775190749626367,256x256,65536,sparse,Meijering,3204,27,82,25308,31.302529702294976,0.9466411069394726,31.30319174980109,0.995146955932501,0.4424721340347137,0.3892347601362347,1009,4468,0.0,82,24890,37.44614903865039,0.98633248948817,0.9987903356984877,37.39071526468026,0.4242259164650243,0.45778406240021896,250,21.429073379877384,0.13280554554930177,0.9395969056127147,21.394460303153853,0.9999999875307473,0.4372327878519829,-8.657232226769377,0.27630116558852325,-12.683950586808105,-0.5778041365602853,False,nuclei_006
nuclei_007.png,0.9657557015185085,23.19938252917744,0.7240132258731142,0.6042872329592806,19.50810869253235,0.3474357867202415,22127,52,493,1076,388,2.312544294826364,9.48076923076923,2822,3263,6987.763810390288,2.6544976194727767,0.06653082411702814,-0.02741170071048904,0.30553866609103425,1691.0910606384277,52,493,-441,1076,388,2.312544294826364,9.48076923076923,52,28,2822,3263,1358,2.141515111979859,2.6544976194727767,6987.763810390288,0.06653082411702814,54622,2.468567813079044,2.9618113616848194,256x256,65536,sparse,Meijering,2822,52,78,21877,29.7102385918144,0.910621030887237,29.79437149328822,0.9931674022289976,0.41847455978208,0.38571787590770223,1030,4518,0.0,78,21606,35.55459856827453,0.9752185417003543,0.9980625908437359,35.397883721220644,0.3782792163211276,0.426034495341426,246,22.132560349236527,0.15316679581994608,0.9479685396861325,21.802947271663836,0.9999999738652503,0.4016566599955526,-6.5949889641107795,0.21856935705157832,-10.202129899282049,-0.5631852441669956,False,nuclei_007
nuclei_008.png,0.9656065217463512,23.0498604139868,0.7057052195311488,0.6274176893175182,19.21859087012616,0.3544993979719249,22908,47,525,1097,355,2.333798882681564,11.170212765957446,2864,3342,7169.439259885786,2.641137163898798,0.0700570612141926,-0.028148389250224337,0.2846051073743243,1644.010305404663,47,525,-478,1097,355,2.333798882681564,11.170212765957446,47,38,2864,3342,1412,2.1452541172608557,2.641137163898798,7169.439259885786,0.0700570612141926,54901,2.396586345381526,2.860834642919504,256x256,65536,sparse,Meijering,2864,47,79,22671,30.056784260993727,0.9214662357924589,29.998547586728513,0.9937549109965755,0.4211001121568245,0.3489419138797105,1138,4216,0.0,79,22430,35.974248412923544,0.9786627648527451,0.9982991164626,35.8044495223905,0.4012627886811073,0.4331713822997047,243,21.685066115640215,0.14756114889999664,0.9444290571677749,21.230097190135083,0.9999999693305871,0.4050420168067227,-6.948687172741714,0.27847577543780766,-10.838193390867566,-0.5669668378205339,False,nuclei_008
nuclei_009.png,0.9618160046444634,22.83284312628581,0.7199785617453262,0.6135889804462547,18.857490717814866,0.3629953701145628,24788,42,638,1339,403,2.3796178343949044,15.19047619047619,3140,3736,7850.1018470098625,2.6844063569026386,0.06516395060726089,-0.03274968023425284,0.2763148835287039,1860.08620262146,42,638,-596,1339,403,2.3796178343949044,15.19047619047619,42,49,3140,3736,1398,2.101204991169659,2.6844063569026386,7850.1018470098625,0.06516395060726089,55240,2.228497660158141,2.6438599322252703,256x256,65536,sparse,Meijering,3140,42,81,24374,30.857627106775265,0.937246060428783,30.87498733568612,0.9945656848787162,0.4436636782166222,0.3071408279083555,1273,4005,0.0,82,24490,37.28101425184319,0.9849261593981876,0.9986957177856304,37.162944104336724,0.30699318594853076,0.44794194738374915,244,21.349564212322683,0.14278604536742515,0.9371039814412049,20.831023769721778,0.9999999758745853,0.43280166066391074,-8.042144209400313,0.30644815253789914,-12.0001363889604,-0.5742506903142202,False,nuclei_009
