dataset,id,format,bytes,decode_descr_s,lossless_mask,external,fg_px,exact_n_components,relerr_n_components,exact_total_length_px,relerr_total_length_px,exact_mean_width_px,relerr_mean_width_px,exact_n_branches,relerr_n_branches,exact_n_junctions,relerr_n_junctions,exact_cycle_rank,relerr_cycle_rank,codec,swc_dup_nodes
ORGANELLE,7503,swc_gz,668,0.0010268960613757372,False,False,1632,True,0.0,False,0.04808536138920863,False,0.009111448795377789,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7504,mask_zlib,389,0.004352225922048092,True,False,1239,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7504,mask_png,513,0.004369669011794031,True,False,1239,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7504,mask_webp_lossless,342,0.004869705997407436,True,False,1239,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7504,mask_jbig2,266,0.006367939990013838,True,True,1239,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7504,skel_chain,244,0.0035684029571712017,False,False,1239,True,0.0,True,0.0,False,0.003476529578611177,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7504,v7_struct_e0.75,167,0.0010346220806241035,False,False,1239,True,0.0,False,0.0008928343670510763,False,0.0064798439476557715,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7504,v7_struct_e3,147,0.0008903059642761946,False,False,1239,True,0.0,False,0.0008928343670510763,False,0.005645711892356155,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7504,swc,1123,0.0006931510288268328,False,False,1239,True,0.0,False,0.03248461399089138,False,0.0015170044934537075,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7504,swc_gz,514,0.0007177999941632152,False,False,1239,True,0.0,False,0.03248461399089138,False,0.0015170044934537075,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7509,mask_zlib,308,0.004091756069101393,True,False,1188,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7509,mask_png,443,0.004270959994755685,True,False,1188,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7509,mask_webp_lossless,278,0.004741908051073551,True,False,1188,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7509,mask_jbig2,244,0.0060340960044413805,True,True,1188,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7509,skel_chain,228,0.0033096770057454705,False,False,1188,True,0.0,True,0.0,False,0.0031059682178846484,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7509,v7_struct_e0.75,154,0.0010171610629186034,False,False,1188,True,0.0,False,0.002019710702620852,False,0.0010757750731882176,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7509,v7_struct_e3,137,0.0008915849030017853,False,False,1188,True,0.0,False,0.002019710702620852,False,0.0012468451348125263,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7509,swc,1001,0.0006632229778915644,False,False,1188,True,0.0,False,0.03235983634035116,False,0.0030769219073449863,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7509,swc_gz,467,0.0006887549534440041,False,False,1188,True,0.0,False,0.03235983634035116,False,0.0030769219073449863,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7510,mask_zlib,346,0.004562034038826823,True,False,1252,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7510,mask_png,468,0.004787545069120824,True,False,1252,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7510,mask_webp_lossless,300,0.005248769070021808,True,False,1252,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7510,mask_jbig2,258,0.006847474025562406,True,True,1252,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7510,skel_chain,272,0.0036666049854829907,False,False,1252,True,0.0,True,0.0,False,0.002716021985398027,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7510,v7_struct_e0.75,187,0.0012935529230162501,False,False,1252,True,0.0,False,0.00023911860923238795,False,0.004797894515903728,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7510,v7_struct_e3,165,0.0011137590045109391,False,False,1252,True,0.0,False,0.00023911860923238795,False,0.0073848839504502715,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7510,swc,1315,0.0008564689196646214,False,False,1252,True,0.0,False,0.02917500460411576,False,0.006167005390259348,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7510,swc_gz,581,0.0008599660359323025,False,False,1252,True,0.0,False,0.02917500460411576,False,0.006167005390259348,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7511,mask_zlib,269,0.0036901289131492376,True,False,795,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7511,mask_png,376,0.003928728983737528,True,False,795,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7511,mask_webp_lossless,236,0.00476645294111222,True,False,795,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7511,mask_jbig2,213,0.006868123076856136,True,True,795,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7511,skel_chain,186,0.002761982032097876,False,False,795,True,0.0,True,0.0,False,0.0083676761728762,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7511,v7_struct_e0.75,125,0.0008845989359542727,False,False,795,True,0.0,False,0.004486544900871841,False,0.007115370744854262,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7511,v7_struct_e3,116,0.0007500540232285857,False,False,795,True,0.0,False,0.004486544900871841,False,0.015689384995569503,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7511,swc,759,0.0005697830347344279,False,False,795,True,0.0,False,0.04404630339540362,False,0.010528154051320408,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7511,swc_gz,388,0.0006117180455476046,False,False,795,True,0.0,False,0.04404630339540362,False,0.010528154051320408,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7512,mask_zlib,354,0.004894790006801486,True,False,1513,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7512,mask_png,486,0.004962502047419548,True,False,1513,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7512,mask_webp_lossless,306,0.0054206239292398095,True,False,1513,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7512,mask_jbig2,276,0.007066704914905131,True,True,1513,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7512,skel_chain,286,0.003625954035669565,False,False,1513,True,0.0,True,0.0,False,0.0002053514976337814,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7512,v7_struct_e0.75,193,0.0012551649706438184,False,False,1513,True,0.0,False,0.0010238690731624689,False,0.0047325389895553766,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7512,v7_struct_e3,172,0.0010854030260816216,False,False,1513,True,0.0,False,0.0010238690731624689,False,0.00224862549537926,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7512,swc,1277,0.0008494179928675294,False,False,1513,True,0.0,False,0.03454729689207999,False,0.0031081578550012892,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7512,swc_gz,574,0.0008452530018985271,False,False,1513,True,0.0,False,0.03454729689207999,False,0.0031081578550012892,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7505,mask_zlib,480,0.004920641076751053,True,False,1627,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7505,mask_png,620,0.005195035017095506,True,False,1627,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7505,mask_webp_lossless,398,0.006011344958096743,True,False,1627,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7505,mask_jbig2,290,0.006974456016905606,True,True,1627,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7505,skel_chain,336,0.004058794002048671,False,False,1627,True,0.0,True,0.0,False,0.0006784741769486828,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7505,v7_struct_e0.75,231,0.0016011520056053996,False,False,1627,True,0.0,False,0.000698585737619491,False,0.007860992231108714,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7505,v7_struct_e3,210,0.001476614037528634,False,False,1627,True,0.0,False,0.000698585737619491,False,0.015114589310125506,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7505,swc,1561,0.001094245002605021,False,False,1627,True,0.0,False,0.03639313583467948,False,0.004604912510581161,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7505,swc_gz,689,0.0011091349879279733,False,False,1627,True,0.0,False,0.03639313583467948,False,0.004604912510581161,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7506,mask_zlib,285,0.003566328901797533,True,False,969,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7506,mask_png,409,0.003770034061744809,True,False,969,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7506,mask_webp_lossless,254,0.004639020073227584,True,False,969,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7506,mask_jbig2,224,0.005841211066581309,True,True,969,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7506,skel_chain,193,0.0028341549914330244,False,False,969,True,0.0,True,0.0,False,0.006613082975441533,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7506,v7_struct_e0.75,136,0.0008390319999307394,False,False,969,True,0.0,False,0.00250515076925662,False,0.012611345102806096,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7506,v7_struct_e3,118,0.0006925440393388271,False,False,969,True,0.0,False,0.00250515076925662,False,0.004411421795819926,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7506,swc,888,0.0005660320166498423,False,False,969,True,0.0,False,0.04904320173871359,False,0.0034350750234571873,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7506,swc_gz,441,0.000570722040720284,False,False,969,True,0.0,False,0.04904320173871359,False,0.0034350750234571873,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7507,mask_zlib,327,0.00456042296718806,True,False,1410,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7507,mask_png,457,0.0047505570109933615,True,False,1410,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7507,mask_webp_lossless,286,0.00568813004065305,True,False,1410,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7507,mask_jbig2,245,0.006651978008449078,True,True,1410,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7507,skel_chain,289,0.003577698953449726,False,False,1410,True,0.0,True,0.0,False,0.005924867180362562,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7507,v7_struct_e0.75,184,0.0012088469229638577,False,False,1410,True,0.0,False,0.0015638606053786086,False,0.00333205963871854,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7507,v7_struct_e3,170,0.001098589040338993,False,False,1410,True,0.0,False,0.0015638606053786086,False,0.0046120490667363396,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7507,swc,1222,0.0008378049824386835,False,False,1410,True,0.0,False,0.03694342833516709,False,0.003479512054053779,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7507,swc_gz,570,0.0008484149584546685,False,False,1410,True,0.0,False,0.03694342833516709,False,0.003479512054053779,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7508,mask_zlib,270,0.003580510034225881,True,False,873,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7508,mask_png,387,0.0038377289893105626,True,False,873,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7508,mask_webp_lossless,236,0.0047629280015826225,True,False,873,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7508,mask_jbig2,218,0.005880208918824792,True,True,873,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7508,skel_chain,180,0.002825479954481125,False,False,873,True,0.0,True,0.0,False,0.004466029536436241,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7508,v7_struct_e0.75,121,0.0007269670022651553,False,False,873,True,0.0,False,0.0007669480585268493,False,0.002263800100187,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7508,v7_struct_e3,109,0.0006376460660248995,False,False,873,True,0.0,False,0.0007669480585268493,False,0.0034522113751383606,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7508,swc,826,0.0004917719634249806,False,False,873,True,0.0,False,0.03430004586165248,False,0.003437591434862516,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7508,swc_gz,388,0.0005143759772181511,False,False,873,True,0.0,False,0.03430004586165248,False,0.003437591434862516,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7513,mask_zlib,380,0.004286897019483149,True,False,1213,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7513,mask_png,517,0.0044867179822176695,True,False,1213,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7513,mask_webp_lossless,322,0.005012433044612408,True,False,1213,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7513,mask_jbig2,266,0.0060641339514404535,True,True,1213,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7513,skel_chain,255,0.003361491020768881,False,False,1213,True,0.0,True,0.0,False,0.001801057973589146,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7513,v7_struct_e0.75,161,0.0010510359425097704,False,False,1213,True,0.0,False,8.136643029528743e-07,False,0.007866054218749634,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7513,v7_struct_e3,150,0.000924169085919857,False,False,1213,True,0.0,False,8.136643029528743e-07,False,0.009887923729596602,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7513,swc,1166,0.0006822000723332167,False,False,1213,True,0.0,False,0.04255788090601777,False,0.006959650712328915,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7513,swc_gz,530,0.0006971079856157303,False,False,1213,True,0.0,False,0.04255788090601777,False,0.006959650712328915,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7514,mask_zlib,393,0.005065678036771715,True,False,1781,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7514,mask_png,545,0.00525636610109359,True,False,1781,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7514,mask_webp_lossless,356,0.005903827026486397,True,False,1781,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7514,mask_jbig2,300,0.00703876803163439,True,True,1781,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7514,skel_chain,363,0.004152131034061313,False,False,1781,True,0.0,True,0.0,False,0.00523633726322101,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7514,v7_struct_e0.75,247,0.0017974419752135873,False,False,1781,True,0.0,False,0.002497192546946545,False,0.004760449102632107,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7514,v7_struct_e3,218,0.0015460209688171744,False,False,1781,True,0.0,False,0.002497192546946545,False,0.008411169254427147,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7514,swc,1861,0.0011487299343571067,False,False,1781,True,0.0,False,0.04454171369941303,False,0.00189138158748232,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7514,swc_gz,809,0.0011683780467137694,False,False,1781,True,0.0,False,0.04454171369941303,False,0.00189138158748232,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7515,mask_zlib,385,0.004753977991640568,True,False,1704,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7515,mask_png,521,0.004916843958199024,True,False,1704,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7515,mask_webp_lossless,328,0.005559743964113295,True,False,1704,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7515,mask_jbig2,262,0.006245975033380091,True,True,1704,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7515,skel_chain,303,0.0034990820568054914,False,False,1704,True,0.0,True,0.0,False,0.003970546485157891,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7515,v7_struct_e0.75,204,0.0013939099153503776,False,False,1704,True,0.0,False,0.0006256010190810896,False,0.0043613296384074265,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7515,v7_struct_e3,180,0.0011896209325641394,False,False,1704,True,0.0,False,0.0006256010190810896,False,0.004831741813906321,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7515,swc,1475,0.0009140450274571776,False,False,1704,True,0.0,False,0.041737955541889984,False,0.0005550562092412916,True,0.0,True,0.0,True,0.0,,3.0
ORGANELLE,7515,swc_gz,653,0.0009406739845871925,False,False,1704,True,0.0,False,0.041737955541889984,False,0.0005550562092412916,True,0.0,True,0.0,True,0.0,,3.0
ORGANELLE,7516,mask_zlib,455,0.0047918439377099276,True,False,1797,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7516,mask_png,586,0.005006243009120226,True,False,1797,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7516,mask_webp_lossless,382,0.005699216038919985,True,False,1797,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7516,mask_jbig2,276,0.00658355001360178,True,True,1797,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7516,skel_chain,330,0.003793560084886849,False,False,1797,True,0.0,True,0.0,False,0.012300453691171864,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7516,v7_struct_e0.75,210,0.0013576269848272204,False,False,1797,True,0.0,False,0.0009521531623707444,False,0.0061081573924829215,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7516,v7_struct_e3,183,0.0011728269746527076,False,False,1797,True,0.0,False,0.0009521531623707444,False,0.007189326102442829,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7516,swc,1434,0.0009283300023525953,False,False,1797,True,0.0,False,0.04821561667642407,False,0.00048672452891057626,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7516,swc_gz,649,0.0009412950603291392,False,False,1797,True,0.0,False,0.04821561667642407,False,0.00048672452891057626,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7521,mask_zlib,391,0.004600374959409237,True,False,1635,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7521,mask_png,538,0.004837275017052889,True,False,1635,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7521,mask_webp_lossless,348,0.005602268036454916,True,False,1635,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7521,mask_jbig2,259,0.006488354993052781,True,True,1635,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7521,skel_chain,291,0.0036375949857756495,False,False,1635,True,0.0,True,0.0,False,0.0058280798760580975,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7521,v7_struct_e0.75,210,0.0013708960032090545,False,False,1635,True,0.0,False,0.0017881372685785008,False,0.003789581623408741,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7521,v7_struct_e3,185,0.001197115983814001,False,False,1635,True,0.0,False,0.0017881372685785008,False,0.0008110627533930587,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7521,swc,1393,0.000941312056966126,False,False,1635,True,0.0,False,0.03609668857420923,False,0.0032249677185966605,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7521,swc_gz,627,0.000978499068878591,False,False,1635,True,0.0,False,0.03609668857420923,False,0.0032249677185966605,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7522,mask_zlib,358,0.0046912230318412185,True,False,1253,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7522,mask_png,483,0.004802066017873585,True,False,1253,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7522,mask_webp_lossless,314,0.005605643033050001,True,False,1253,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7522,mask_jbig2,270,0.00850845396053046,True,True,1253,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7522,skel_chain,287,0.0034520860062912107,False,False,1253,True,0.0,True,0.0,False,0.005984638558444792,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7522,v7_struct_e0.75,189,0.0012446079635992646,False,False,1253,True,0.0,False,0.0015046721442354169,False,0.007871082625776045,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7522,v7_struct_e3,167,0.0011078979587182403,False,False,1253,True,0.0,False,0.0015046721442356391,False,0.008755981918021528,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7522,swc,1333,0.0008506349986419082,False,False,1253,True,0.0,False,0.032458538342795086,False,0.003445347324489282,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7522,swc_gz,594,0.0008693130221217871,False,False,1253,True,0.0,False,0.032458538342795086,False,0.003445347324489282,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7523,mask_zlib,308,0.0037979749031364918,True,False,1176,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7523,mask_png,444,0.003937307978048921,True,False,1176,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7523,mask_webp_lossless,262,0.004734977032057941,True,False,1176,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7523,mask_jbig2,240,0.005761427921243012,True,True,1176,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7523,skel_chain,206,0.0031460429308936,False,False,1176,True,0.0,True,0.0,False,0.0017091254823607116,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7523,v7_struct_e0.75,129,0.00077197200153023,False,False,1176,True,0.0,False,0.0003696436041045104,False,0.001337207565971299,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7523,v7_struct_e3,115,0.0007260600104928017,False,False,1176,True,0.0,False,0.0003696436041045104,False,0.003788366539756946,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7523,swc,933,0.000493076047860086,False,False,1176,True,0.0,False,0.039952655836933734,False,0.00021464402205243938,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7523,swc_gz,432,0.000526321935467422,False,False,1176,True,0.0,False,0.039952655836933734,False,0.00021464402205243938,True,0.0,True,0.0,True,0.0,,0.0
ORGANELLE,7524,mask_zlib,410,0.004337987047620118,True,False,1519,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7524,mask_png,550,0.0047610210021957755,True,False,1519,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7524,mask_webp_lossless,358,0.005126476986333728,True,False,1519,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7524,mask_jbig2,270,0.007471760036423802,True,True,1519,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7524,skel_chain,273,0.003405075054615736,False,False,1519,True,0.0,True,0.0,False,0.010693073119934424,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7524,v7_struct_e0.75,171,0.0010707969777286053,False,False,1519,True,0.0,False,0.0012640100455084144,False,0.0028085929825401174,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7524,v7_struct_e3,149,0.0009842399740591645,False,False,1519,True,0.0,False,0.0012640100455084144,False,0.003649791794043782,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7524,swc,1285,0.0007461520144715905,False,False,1519,True,0.0,False,0.04017249364504372,False,0.004141076431999292,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7524,swc_gz,599,0.0007512239972129464,False,False,1519,True,0.0,False,0.04017249364504372,False,0.004141076431999292,True,0.0,True,0.0,True,0.0,,1.0
ORGANELLE,7517,mask_zlib,402,0.00474511191714555,True,False,1735,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7517,mask_png,548,0.004942373954690993,True,False,1735,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7517,mask_webp_lossless,342,0.0057438419898971915,True,False,1735,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7517,mask_jbig2,252,0.006707258988171816,True,True,1735,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7517,skel_chain,304,0.0037225690903142095,False,False,1735,True,0.0,True,0.0,False,0.00900132806937991,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7517,v7_struct_e0.75,207,0.0013918509939685464,False,False,1735,True,0.0,False,0.0015827880094153876,False,0.015577947169851213,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7517,v7_struct_e3,182,0.0012225750833749771,False,False,1735,True,0.0,False,0.0015827880094153876,False,0.013898428727416338,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7517,swc,1387,0.0009690389269962907,False,False,1735,True,0.0,False,0.0354568825373644,False,0.01948865203989064,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7517,swc_gz,629,0.0009774079080671072,False,False,1735,True,0.0,False,0.0354568825373644,False,0.01948865203989064,True,0.0,True,0.0,True,0.0,,2.0
ORGANELLE,7518,mask_zlib,328,0.0037884929915890098,True,False,1093,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7518,mask_png,472,0.003974518971517682,True,False,1093,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7518,mask_webp_lossless,292,0.004549019038677216,True,False,1093,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7518,mask_jbig2,230,0.0068303890293464065,True,True,1093,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,jbig2,
ORGANELLE,7518,skel_chain,212,0.003025411977432668,False,False,1093,True,0.0,True,0.0,False,0.0042692129344903676,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7518,v7_struct_e0.75,143,0.0008747770916670561,False,False,1093,True,0.0,False,0.0010390634236324952,False,0.007252663974467767,True,0.0,True,0.0,True,0.0,,
ORGANELLE,7518,v7_struct_e3,130,0.0007748899515718222,False,False,1093,True,0.0,False,0.0010390634236324952,False,0.0021387920879832084,True,0.0,True,0.0,True,0.0,,
